work_key,author,source_site,page_title,page_url,birth_year,death_year,target,decision_reason,extraction_method,song_context,evidence_text,status
不詳/重修宣和博古圖錄,王黼,wikisource,,,,,,,,False,,missing_page
不詳/重修宣和博古圖錄,王黼,wikipedia,王黼,https://zh.wikipedia.org/wiki/%E7%8E%8B%E9%BB%BC,1079,1126,北宋,death_year_1126_le_1127,categories,True,1079年出生；1126年逝世,resolved
不詳/野次,劉攽,wikisource,,,,,,,,False,,missing_page
不詳/野次,劉攽,wikisource,,,,,,,,False,,missing_page
不詳/野次,劉攽,wikipedia,劉攽,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%94%BD,1022,1088,北宋,death_year_1088_le_1127,categories,True,1022年出生；1088年逝世,resolved
不詳/金丹正宗,胡混成,wikisource,,,,,,,,False,,missing_page
不詳/金丹正宗,胡混成,wikisource,,,,,,,,False,,missing_page
不詳/金丹正宗,胡混成,wikipedia,,,,,,,,False,,missing_page
不詳/金漳蘭譜,趙時庚,wikisource,,,,,,,,False,,missing_page
不詳/金漳蘭譜,趙時庚,wikisource,,,,,,,,False,,missing_page
不詳/金漳蘭譜,趙時庚,wikipedia,,,,,,,,False,,missing_page
不詳/金漳蘭譜 (說郛本),說郛本,wikisource,,,,,,,,False,,missing_page
不詳/金漳蘭譜 (說郛本),說郛本,wikisource,,,,,,,,False,,missing_page
不詳/金漳蘭譜 (說郛本),說郛本,wikipedia,,,,,,,,False,,missing_page
不詳/金陵百詠,曾極,wikisource,,,,,,,,False,,missing_page
不詳/金陵百詠,曾極,wikisource,,,,,,,,False,,missing_page
不詳/金陵百詠,曾極,wikipedia,,,,,,,,False,,missing_page
不詳/釣渚詩,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/銷暑樓,陳舜俞,wikisource,,,,,,,,False,,missing_page
不詳/銷暑樓,陳舜俞,wikisource,,,,,,,,False,,missing_page
不詳/銷暑樓,陳舜俞,wikipedia,陳舜俞,https://zh.wikipedia.org/wiki/%E9%99%B3%E8%88%9C%E4%BF%9E,1026,1076,北宋,death_year_1076_le_1127,categories,True,1026年出生；1076年逝世,resolved
不詳/銷釋金剛經科儀,釋宗鏡,wikisource,,,,,,,,False,,missing_page
不詳/銷釋金剛經科儀,釋宗鏡,wikisource,,,,,,,,False,,missing_page
不詳/銷釋金剛經科儀,釋宗鏡,wikipedia,,,,,,,,False,,missing_page
不詳/關侯廟,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/阿彌陀經義疏,元照,wikisource,,,,,,,,False,,missing_page
不詳/阿彌陀經義疏,元照,wikisource,,,,,,,,False,,missing_page
不詳/阿彌陀經義疏,元照,wikipedia,元照,https://zh.wikipedia.org/wiki/%E5%85%83%E7%85%A7,1048,1116,北宋,death_year_1116_le_1127,categories,True,1048年出生；1116年逝世,resolved
不詳/陶朱新錄,馬純,wikisource,,,,,,,,False,,missing_page
不詳/陶朱新錄,馬純,wikisource,,,,,,,,False,,missing_page
不詳/陶朱新錄,馬純,wikipedia,,,,,,,,False,,missing_page
不詳/隋史斷,南宮靖一,wikisource,,,,,,,,False,,missing_page
不詳/隋史斷,南宮靖一,wikisource,,,,,,,,False,,missing_page
不詳/隋史斷,南宮靖一,wikipedia,,,,,,,,False,,missing_page
不詳/集驗方,洪遵,wikisource,,,,,,,,False,,missing_page
不詳/集驗方,洪遵,wikisource,,,,,,,,False,,missing_page
不詳/集驗方,洪遵,wikipedia,洪遵,https://zh.wikipedia.org/wiki/%E6%B4%AA%E9%81%B5,1120,1174,南宋,death_year_1174_gt_1127,categories,True,1120年出生；1174年逝世,resolved
不詳/集驗背疽方,李迅,wikisource,,,,,,,,False,,missing_page
不詳/集驗背疽方,李迅,wikisource,,,,,,,,False,,missing_page
不詳/集驗背疽方,李迅,wikipedia,李迅,https://zh.wikipedia.org/wiki/%E6%9D%8E%E8%BF%85,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/雞肋,韓非,wikisource,Author:韓非,https://zh.wikisource.org/wiki/Author:%E9%9F%93%E9%9D%9E,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/雞肋,韓非,wikipedia,韩非,https://zh.wikipedia.org/wiki/%E9%9F%A9%E9%9D%9E,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/離亭燕 (張昇),張昇,wikisource,,,,,,,,False,,missing_page
不詳/離亭燕 (張昇),張昇,wikisource,,,,,,,,False,,missing_page
不詳/離亭燕 (張昇),張昇,wikipedia,张昇,https://zh.wikipedia.org/wiki/%E5%BC%A0%E6%98%87,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/離武林,方翥,wikisource,,,,,,,,False,,missing_page
不詳/離武林,方翥,wikisource,,,,,,,,False,,missing_page
不詳/離武林,方翥,wikipedia,方翥,https://zh.wikipedia.org/wiki/%E6%96%B9%E7%BF%A5,1110,1175,南宋,death_year_1175_gt_1127,categories,True,1110年出生；1175年逝世,resolved
不詳/雨中宿超化寺,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/雪後黃樓寄負山居士,陳師道,wikisource,Author:陳師道,https://zh.wikisource.org/wiki/Author:%E9%99%B3%E5%B8%AB%E9%81%93,1053,1101,北宋,death_year_1101_le_1127,categories,True,1053年出生；1101年逝世,resolved
不詳/雪梅 (盧梅坡),盧梅坡,wikisource,,,,,,,,False,,missing_page
不詳/雪梅 (盧梅坡),盧梅坡,wikisource,,,,,,,,False,,missing_page
不詳/雪梅 (盧梅坡),盧梅坡,wikipedia,,,,,,,,False,,missing_page
不詳/雲南買馬記,楊佐,wikisource,,,,,,,,False,,missing_page
不詳/雲南買馬記,楊佐,wikisource,,,,,,,,False,,missing_page
不詳/雲南買馬記,楊佐,wikipedia,楊佐,https://zh.wikipedia.org/wiki/%E6%A5%8A%E4%BD%90,1007,1067,北宋,death_year_1067_le_1127,categories,True,1007年出生；1067年逝世,resolved
不詳/雲林石譜,杜綰,wikisource,,,,,,,,False,,missing_page
不詳/雲林石譜,杜綰,wikisource,,,,,,,,False,,missing_page
不詳/雲林石譜,杜綰,wikipedia,,,,,,,,False,,missing_page
不詳/靈台秘苑,王安禮,wikisource,Author:王安禮,https://zh.wikisource.org/wiki/Author:%E7%8E%8B%E5%AE%89%E7%A6%AE,1034,1095,北宋,death_year_1095_le_1127,categories,True,1034年出生；1095年逝世,resolved
不詳/靈源大道歌,曹文逸,wikisource,,,,,,,,False,,missing_page
不詳/靈源大道歌,曹文逸,wikisource,,,,,,,,False,,missing_page
不詳/靈源大道歌,曹文逸,wikipedia,曹文逸,https://zh.wikipedia.org/wiki/%E6%9B%B9%E6%96%87%E9%80%B8,1119,1125,北宋,death_year_1125_le_1127,intro_lifespan,True,1119年－1125年,resolved
不詳/韓忠獻公遺事,強至,wikisource,,,,,,,,False,,missing_page
不詳/韓忠獻公遺事,強至,wikisource,,,,,,,,False,,missing_page
不詳/韓忠獻公遺事,強至,wikipedia,强至,https://zh.wikipedia.org/wiki/%E5%BC%BA%E8%87%B3,1022,1076,北宋,death_year_1076_le_1127,categories,True,1022年出生；1076年逝世,resolved
不詳/題嚴子陵釣臺,朱彥,wikisource,,,,,,,,False,,missing_page
不詳/題嚴子陵釣臺,朱彥,wikisource,,,,,,,,False,,missing_page
不詳/題嚴子陵釣臺,朱彥,wikipedia,,,,,,,,False,,missing_page
不詳/題宜興張大年家㕔事屏,岳飛,wikisource,Author:岳飛,https://zh.wikisource.org/wiki/Author:%E5%B2%B3%E9%A3%9B,1103,1142,南宋,death_year_1142_gt_1127,categories,True,1103年出生；1142年逝世,resolved
不詳/題屏,劉季孫,wikisource,,,,,,,,False,,missing_page
不詳/題屏,劉季孫,wikisource,,,,,,,,False,,missing_page
不詳/題屏,劉季孫,wikipedia,,,,,,,,False,,missing_page
不詳/題廟,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/題廳壁,孫冕,wikisource,,,,,,,,False,,missing_page
不詳/題廳壁,孫冕,wikisource,,,,,,,,False,,missing_page
不詳/題廳壁,孫冕,wikipedia,孫冕,https://zh.wikipedia.org/wiki/%E5%AD%AB%E5%86%95,950,,,insufficient_date_evidence,categories,True,950年出生,no_usable_date
不詳/題木犀圖,趙構,wikisource,,,,,,,,False,,missing_page
不詳/題木犀圖,趙構,wikisource,,,,,,,,False,,missing_page
不詳/題木犀圖,趙構,wikipedia,宋高宗,https://zh.wikipedia.org/wiki/%E5%AE%8B%E9%AB%98%E5%AE%97,1107,1187,南宋,death_year_1187_gt_1127,categories,True,1107年出生；1187年逝世,resolved
不詳/題李公麟畫歸去來圖,陳師錫,wikisource,,,,,,,,False,,missing_page
不詳/題李公麟畫歸去來圖,陳師錫,wikisource,,,,,,,,False,,missing_page
不詳/題李公麟畫歸去來圖,陳師錫,wikipedia,陈师锡,https://zh.wikipedia.org/wiki/%E9%99%88%E5%B8%88%E9%94%A1,1053,1121,北宋,death_year_1121_le_1127,categories,True,1053年出生；1121年逝世,resolved
不詳/題趙知德所居,洪皓,wikisource,Author:洪皓,https://zh.wikisource.org/wiki/Author:%E6%B4%AA%E7%9A%93,1088,1155,南宋,death_year_1155_gt_1127,categories,True,1088年出生；1155年逝世,resolved
不詳/題邸間壁,鄭谷,wikisource,Author:鄭谷,https://zh.wikisource.org/wiki/Author:%E9%84%AD%E8%B0%B7,,911,,not_song_context,categories,False,911年逝世,rejected_non_song_or_disambiguation
不詳/題邸間壁,鄭谷,wikipedia,鄭谷,https://zh.wikipedia.org/wiki/%E9%84%AD%E8%B0%B7,,911,,not_song_context,categories,False,911年逝世,rejected_non_song_or_disambiguation
不詳/類說,曾慥,wikisource,,,,,,,,False,,missing_page
不詳/類說,曾慥,wikisource,,,,,,,,False,,missing_page
不詳/類說,曾慥,wikipedia,曾慥,https://zh.wikipedia.org/wiki/%E6%9B%BE%E6%85%A5,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/養屙漫筆,趙潛,wikisource,,,,,,,,False,,missing_page
不詳/養屙漫筆,趙潛,wikisource,,,,,,,,False,,missing_page
不詳/養屙漫筆,趙潛,wikipedia,,,,,,,,False,,missing_page
不詳/養老奉親書,陳直,wikisource,,,,,,,,False,,missing_page
不詳/養老奉親書,陳直,wikisource,,,,,,,,False,,missing_page
不詳/養老奉親書,陳直,wikipedia,陳直,https://zh.wikipedia.org/wiki/%E9%99%B3%E7%9B%B4,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/饒氏源流敘,饒次守,wikisource,,,,,,,,False,,missing_page
不詳/饒氏源流敘,饒次守,wikisource,,,,,,,,False,,missing_page
不詳/饒氏源流敘,饒次守,wikipedia,,,,,,,,False,,missing_page
不詳/香譜,洪芻,wikisource,,,,,,,,False,,missing_page
不詳/香譜,洪芻,wikisource,,,,,,,,False,,missing_page
不詳/香譜,洪芻,wikipedia,洪芻,https://zh.wikipedia.org/wiki/%E6%B4%AA%E8%8A%BB,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/駕幸太學倡和,李格非,wikisource,Author:李格非,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E6%A0%BC%E9%9D%9E,1045,1105,北宋,death_year_1105_le_1127,categories,True,1045年出生；1105年逝世,resolved
不詳/高昌行記,王廷德,wikisource,,,,,,,,False,,missing_page
不詳/高昌行記,王廷德,wikisource,,,,,,,,False,,missing_page
不詳/高昌行記,王廷德,wikipedia,,,,,,,,False,,missing_page
不詳/高生福墓誌,孫太初,wikisource,,,,,,,,False,,missing_page
不詳/高生福墓誌,孫太初,wikisource,,,,,,,,False,,missing_page
不詳/高生福墓誌,孫太初,wikipedia,孙太初 (消歧义),https://zh.wikipedia.org/wiki/%E5%AD%99%E5%A4%AA%E5%88%9D_%28%E6%B6%88%E6%AD%A7%E4%B9%89%29,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/高生福墓誌,張希魯,wikisource,,,,,,,,False,,missing_page
不詳/高生福墓誌,張希魯,wikisource,,,,,,,,False,,missing_page
不詳/高生福墓誌,張希魯,wikipedia,,,,,,,,False,,missing_page
不詳/高生福墓誌,張方玉主编,wikisource,,,,,,,,False,,missing_page
不詳/高生福墓誌,張方玉主编,wikisource,,,,,,,,False,,missing_page
不詳/高生福墓誌,張方玉主编,wikipedia,,,,,,,,False,,missing_page
不詳/高生福墓誌,汪宁生编,wikisource,,,,,,,,False,,missing_page
不詳/高生福墓誌,汪宁生编,wikisource,,,,,,,,False,,missing_page
不詳/高生福墓誌,汪宁生编,wikipedia,,,,,,,,False,,missing_page
不詳/高生福墓誌,黄欣,wikisource,,,,,,,,False,,missing_page
不詳/高生福墓誌,黄欣,wikisource,,,,,,,,False,,missing_page
不詳/高生福墓誌,黄欣,wikipedia,,,,,,,,False,,missing_page
不詳/鬼靈經,陵蘿子,wikisource,,,,,,,,False,,missing_page
不詳/鬼靈經,陵蘿子,wikisource,,,,,,,,False,,missing_page
不詳/鬼靈經,陵蘿子,wikipedia,,,,,,,,False,,missing_page
不詳/鳳凰臺,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/鵲橋仙,乩仙,wikisource,,,,,,,,False,,missing_page
不詳/鵲橋仙,乩仙,wikisource,,,,,,,,False,,missing_page
不詳/鵲橋仙,乩仙,wikipedia,,,,,,,,False,,missing_page
不詳/鸚鵡經,求那跋陀羅,wikisource,Author:求那跋陀羅,https://zh.wikisource.org/wiki/Author:%E6%B1%82%E9%82%A3%E8%B7%8B%E9%99%80%E7%BE%85,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/鸚鵡經,求那跋陀羅,wikipedia,,,,,,,,False,,missing_page
不詳/鹿門寺 (李廌),李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/麗情集,張君房,wikisource,,,,,,,,False,,missing_page
不詳/麗情集,張君房,wikisource,,,,,,,,False,,missing_page
不詳/麗情集,張君房,wikipedia,张君房,https://zh.wikipedia.org/wiki/%E5%BC%A0%E5%90%9B%E6%88%BF,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/黃楊林詩,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/黄帝陰符經註 (蔡望),蔡望,wikisource,,,,,,,,False,,missing_page
不詳/黄帝陰符經註 (蔡望),蔡望,wikisource,,,,,,,,False,,missing_page
不詳/黄帝陰符經註 (蔡望),蔡望,wikipedia,,,,,,,,False,,missing_page
不詳/齒落詞,王周,wikisource,Author:王周,https://zh.wikisource.org/wiki/Author:%E7%8E%8B%E5%91%A8,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/齒落詞,王周,wikipedia,王周,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%91%A8,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/龍樹菩薩為禪陀迦王說法要偈,求那跋摩,wikisource,Author:求那跋摩,https://zh.wikisource.org/wiki/Author:%E6%B1%82%E9%82%A3%E8%B7%8B%E6%91%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/龍樹菩薩為禪陀迦王說法要偈,求那跋摩,wikipedia,求那跋摩,https://zh.wikipedia.org/wiki/%E6%B1%82%E9%82%A3%E8%B7%8B%E6%91%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/龍瑞觀禹穴陽明洞天圖經,李宗諤,wikisource,,,,,,,,False,,missing_page
不詳/龍瑞觀禹穴陽明洞天圖經,李宗諤,wikisource,,,,,,,,False,,missing_page
不詳/龍瑞觀禹穴陽明洞天圖經,李宗諤,wikipedia,,,,,,,,False,,missing_page
