row_uid	polity_id	display_name	start_year	end_year	type	periods	english_name	english_page_title	ja_page_title	ja_name_source	raw_dates	interval_index	date_basis	region_en	province_en	review_status	notes	computed_periods	periods_original	merge_status	merge_issues
han_0214	japan.fukue	福江藩	1603	1871	藩	江戸時代;明治時代	Fukue	Fukue Domain	福江藩	html_alternate_ja	1603-1871		polity	Kyūshū	Hizen Province (Present-day Saga and Nagasaki Prefectures)	ok	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0215	japan.kumamoto	熊本藩	1600	1871	藩	安土桃山時代;江戸時代;明治時代	Kumamoto	Kumamoto Domain	熊本藩	html_alternate_ja	1600-1871		polity	Kyūshū	Higo Province (Present-day Kumamoto Prefecture)	ok	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代;明治時代	安土桃山時代;江戸時代;明治時代	folder_ready	
han_0216	japan.uto	宇土藩	1646	1870	藩	江戸時代;明治時代	Uto	Uto Domain	宇土藩	html_alternate_ja	1646-1870		polity	Kyūshū	Higo Province (Present-day Kumamoto Prefecture)	ok	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0217	japan.hitoyoshi	人吉藩	1585	1871	藩	安土桃山時代;江戸時代;明治時代	Hitoyoshi	Hitoyoshi Domain	人吉藩	html_alternate_ja	1585-1871		polity	Kyūshū	Higo Province (Present-day Kumamoto Prefecture)	ok	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代;明治時代	安土桃山時代;江戸時代;明治時代	folder_ready	
han_0218	japan.kumamotoshinden	熊本藩	1666	1870	藩	江戸時代;明治時代	Kumamotoshinden	Kumamotoshinden Domain	熊本藩	html_alternate_ja	1666-1870		polity	Kyūshū	Higo Province (Present-day Kumamoto Prefecture)	ok	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0219	japan.nobeoka	延岡藩	1587	1871	藩	安土桃山時代;江戸時代;明治時代	Nobeoka	Nobeoka Domain	延岡藩	html_alternate_ja	1587-1871		polity	Kyūshū	Hyūga Province (Present-day Miyazaki Prefecture)	ok	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代;明治時代	安土桃山時代;江戸時代;明治時代	folder_ready	
han_0220	japan.takanabe	高鍋藩	1587	1871	藩	安土桃山時代;江戸時代;明治時代	Takanabe	Takanabe Domain	高鍋藩	html_alternate_ja	1587-1871		polity	Kyūshū	Hyūga Province (Present-day Miyazaki Prefecture)	ok	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代;明治時代	安土桃山時代;江戸時代;明治時代	folder_ready	
han_0221	japan.sadowara	佐土原藩	1603	1871	藩	江戸時代;明治時代	Sadowara	Sadowara Domain	佐土原藩	html_alternate_ja	1603-1871		polity	Kyūshū	Hyūga Province (Present-day Miyazaki Prefecture)	ok	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0222	japan.obi	飫肥藩	1617	1871	藩	江戸時代;明治時代	Obi	Obi Domain	飫肥藩	html_alternate_ja	1617-1871		polity	Kyūshū	Hyūga Province (Present-day Miyazaki Prefecture)	ok	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0223	japan.choshu	長州藩	1600	1869	藩	安土桃山時代;江戸時代;明治時代	Chōshū Domain	Chōshū Domain					polity	Yamaguchi	Present-day Yamaguchi Prefecture		Yamaguchi Domain (1869–1871) 山口藩 then became the Chōshū Domain (1600–1869) 長州藩	安土桃山時代;江戸時代;明治時代	江戸時代	folder_ready	
han_0224	japan.yamaguchi	山口藩	1869	1871	藩	明治時代	Yamaguchi Domain	Yamaguchi Domain					polity	Yamaguchi	Present-day Yamaguchi Prefecture		Yamaguchi Domain (1869–1871) 山口藩 then became the Chōshū Domain (1600–1869) 長州藩	明治時代	江戸時代	folder_ready	
han_0225	japan.kunohe	九戸藩	1492	1501	藩	室町時代	Kunohe	Kunohe Domain			1492-1501		polity	Tōhoku	Iwate Prefecture		Seems to be rooted in Nanbu Nobunao's rebellion which was quashed by Toyotomi Hideyoshi: https://jcastle.info/view/Kunohe_Castle	室町時代	室町時代	folder_ready	
han_0226	japan.morioka	盛岡藩	1592	1871	藩	安土桃山時代;江戸時代;明治時代	Morioka	Morioka Domain	盛岡藩	html_alternate_ja	de facto: 1592-1871/de jure: 1599-1871		polity	Tōhoku	Mutsu Province (Present-day Fukushima, Miyagi, Iwate and Aomori Prefectures)	selected_de_facto_dates	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代;明治時代	安土桃山時代;江戸時代;明治時代	folder_ready	
han_0227	japan.kori	桑折藩	1688	1871	藩	江戸時代;明治時代	Kōri	Kōri Domain			dates unknown		polity	Tōhoku	Mutsu Province (Present-day Fukushima, Miyagi, Iwate and Aomori Prefectures)	unknown_dates;missing_japanese_name	Absorbed into Iwaki during the Meiji Restoration and then succeeded by a town a decade or so later. Unusual for lacking a castle.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0228	japan.aizu	会津藩	1384	1871	藩	室町時代;安土桃山時代;江戸時代;明治時代	Aizu	Aizu Domain	会津藩	html_alternate_ja	de facto: 1384-1871/ De jure:1601-1871		polity	Tōhoku	Mutsu Province (Present-day Fukushima, Miyagi, Iwate and Aomori Prefectures)	selected_de_facto_dates	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	室町時代;安土桃山時代;江戸時代;明治時代	室町時代;安土桃山時代;江戸時代;明治時代	folder_ready	
han_0229	japan.miharu	三春藩	1504	1590	藩	室町時代;安土桃山時代	Miharu	Miharu Domain	三春藩	html_alternate_ja	de facto: 1504-1590,1627-1971/de jure: 1627-1871	1	polity	Tōhoku	Mutsu Province (Present-day Fukushima, Miyagi, Iwate and Aomori Prefectures)	selected_de_facto_dates;suspicious_end_year_1971;multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	室町時代;安土桃山時代	室町時代;安土桃山時代	folder_ready	
han_0230	japan.miharu	三春藩	1627	1871	藩	江戸時代;明治時代	Miharu	Miharu Domain	三春藩	html_alternate_ja	de facto: 1504-1590,1627-1971/de jure: 1627-1871	2	polity	Tōhoku	Mutsu Province (Present-day Fukushima, Miyagi, Iwate and Aomori Prefectures)	selected_de_facto_dates;suspicious_end_year_1971;multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0231	japan.nakatsuyama	中津山藩	1695	1871	藩	江戸時代;明治時代	Nakatsuyama	Nakatsuyama Domain	中津山藩	html_alternate_ja	dates unknown		polity	Tōhoku	Mutsu Province (Present-day Fukushima, Miyagi, Iwate and Aomori Prefectures)	unknown_dates	The name is sometimes written as 水沢藩 but this is due to naming confusion. 中津山藩 is the correct name.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0232	japan.dewa_matsuyama	出羽松山藩	1647	1871	藩	江戸時代;明治時代	Dewa-Matsuyama	Dewa-Matsuyama Domain	出羽松山藩		1647-1871		polity	Tōhoku	Dewa Province (Present-day Yamagata and Akita Prefectures)	missing_japanese_name	Subsidiary of the Shonai Domain 庄内藩	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0233	japan.oyama	小山藩	1647	1668	藩	江戸時代	Ōyama	Ōyama Domain	小山藩		1647-1668		polity	Tōhoku	Dewa Province (Present-day Yamagata and Akita Prefectures)	missing_japanese_name	Abolished when 本多 正純 was transferred to Utsunomiya.	江戸時代	江戸時代	folder_ready	
han_0234	japan.nigaho	仁賀藩	1623	1624	藩	江戸時代	Nigaho	Nigaho Domain			1623-1624		polity	Tōhoku	Dewa Province (Present-day Yamagata and Akita Prefectures)	missing_japanese_name	Nikaho is the correct spelling. Commonly rendered as にかほ藩, but let's use the Hanzi.	江戸時代	江戸時代	folder_ready	
han_0235	japan.yamagata	山形藩	1357	1871	藩	室町時代;安土桃山時代;江戸時代;明治時代	Yamagata	Yamagata Domain	山形藩	html_alternate_ja	de jure: 1357-1871/ De jure:1600-1870		polity	Tōhoku	Dewa Province (Present-day Yamagata and Akita Prefectures)	selected_de_jure_dates_no_de_facto_available	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	室町時代;安土桃山時代;江戸時代;明治時代	室町時代;安土桃山時代;江戸時代;明治時代	folder_ready	
han_0236	japan.yonezawa	米沢藩	1238	1871	藩	鎌倉時代;室町時代;安土桃山時代;江戸時代;明治時代	Yonezawa	Yonezawa Domain	米沢藩	html_alternate_ja	de facto: 1238-1871/de jure: 1601-1871		polity	Tōhoku	Dewa Province (Present-day Yamagata and Akita Prefectures)	selected_de_facto_dates	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	鎌倉時代;室町時代;安土桃山時代;江戸時代;明治時代	鎌倉時代;室町時代;安土桃山時代;江戸時代;明治時代	folder_ready	
han_0237	japan.tendo	天童藩	1345	1584	藩	室町時代;安土桃山時代	Tendo	Tendō Domain	天童藩	html_alternate_ja	de facto: 1345-1584,1830-1871/de jure: 1830-1871	1	polity	Tōhoku	Dewa Province (Present-day Yamagata and Akita Prefectures)	selected_de_facto_dates;link_label_differs_from_page;multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	室町時代;安土桃山時代	室町時代;安土桃山時代	folder_ready	
han_0238	japan.tendo	天童藩	1830	1871	藩	江戸時代;明治時代	Tendo	Tendō Domain	天童藩	html_alternate_ja	de facto: 1345-1584,1830-1871/de jure: 1830-1871	2	polity	Tōhoku	Dewa Province (Present-day Yamagata and Akita Prefectures)	selected_de_facto_dates;link_label_differs_from_page;multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0239	japan.yonezawashinden	米沢新田藩	1719	1869	藩	江戸時代;明治時代	Yonezawashinden	Yonezawashinden Domain			1719-1869		polity	Tōhoku	Dewa Province (Present-day Yamagata and Akita Prefectures)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0240	japan.mito	水戸藩	1416	1871	藩	室町時代;安土桃山時代;江戸時代;明治時代	Mito	Mito Domain	水戸藩	html_alternate_ja	de facto 1416-1871/de jure: 1602-1871		polity	Kantō region	Hitachi Province (Present-day Central Ibaraki Prefecture)	selected_de_facto_dates	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	室町時代;安土桃山時代;江戸時代;明治時代	室町時代;安土桃山時代;江戸時代;明治時代	folder_ready	
han_0241	japan.matsukawa	松川藩	1870	1871	藩	明治時代	Matsukawa	Matsukawa Domain			1870-1871		polity	Kantō region	Hitachi Province (Present-day Central Ibaraki Prefecture)	missing_japanese_name	Continuation of the Moriyama Domain (1700-1870, 守山藩)	明治時代	明治時代	folder_ready	
han_0242	japan.kasama	笠間藩	1219	1871	藩	鎌倉時代;室町時代;安土桃山時代;江戸時代;明治時代	Kasama	Kasama Domain	笠間藩	html_alternate_ja	de facto: 1219-1871/de jure: 1601-1871		polity	Kantō region	Hitachi Province (Present-day Central Ibaraki Prefecture)	selected_de_facto_dates	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	鎌倉時代;室町時代;安土桃山時代;江戸時代;明治時代	鎌倉時代;室町時代;安土桃山時代;江戸時代;明治時代	folder_ready	
han_0243	japan.shimodate	下館藩	1478	1871	藩	室町時代;安土桃山時代;江戸時代;明治時代	Shimodate	Shimodate Domain	下館藩	html_alternate_ja	de facto: 1478-1871/de jure: 1589-1871		polity	Kantō region	Hitachi Province (Present-day Central Ibaraki Prefecture)	selected_de_facto_dates	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	室町時代;安土桃山時代;江戸時代;明治時代	室町時代;安土桃山時代;江戸時代;明治時代	folder_ready	
han_0244	japan.tsuchiura	土浦藩	1429	1871	藩	室町時代;安土桃山時代;江戸時代;明治時代	Tsuchiura	Tsuchiura Domain	土浦藩	html_alternate_ja	de facto: 1429-1871/de jure: 1604-1871		polity	Kantō region	Hitachi Province (Present-day Central Ibaraki Prefecture)	selected_de_facto_dates	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	室町時代;安土桃山時代;江戸時代;明治時代	室町時代;安土桃山時代;江戸時代;明治時代	folder_ready	
han_0245	japan.kurohane	黒羽藩	1819	1871	藩	江戸時代;明治時代	Kurohane	Kurobane Domain	黒羽藩	html_alternate_ja	1819-1871		polity	Kantō region	Shimotsuke Province (Present-day Tochigi Prefecture)	link_label_differs_from_page	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0246	japan.kitsuregawa	喜連川藩	1593	1870	藩	安土桃山時代;江戸時代;明治時代	Kitsuregawa	Kitsuregawa Domain			1593-1870		polity	Kantō region	Shimotsuke Province (Present-day Tochigi Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代;明治時代	安土桃山時代;江戸時代;明治時代	folder_ready	
han_0247	japan.fukiage	吹上藩	1842	1871	藩	江戸時代;明治時代	Fukiage	Fukiage Domain			1842-1871		polity	Kantō region	Shimotsuke Province (Present-day Tochigi Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0248	japan.ashikaga	足利藩	1688	1692	藩	江戸時代	Ashikaga	Ashikaga Domain	足利藩	html_alternate_ja	1688-1692/1705-1871	1	polity	Kantō region	Shimotsuke Province (Present-day Tochigi Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0249	japan.ashikaga	足利藩	1705	1871	藩	江戸時代;明治時代	Ashikaga	Ashikaga Domain	足利藩	html_alternate_ja	1688-1692/1705-1871	2	polity	Kantō region	Shimotsuke Province (Present-day Tochigi Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0250	japan.tatebayashi	館林藩	1590	1683	藩	安土桃山時代;江戸時代	Tatebayashi	Tatebayashi Domain	館林藩	html_alternate_ja	1590-1683/1707-1734/1740-1871	1	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0251	japan.tatebayashi	館林藩	1707	1734	藩	江戸時代	Tatebayashi	Tatebayashi Domain	館林藩	html_alternate_ja	1590-1683/1707-1734/1740-1871	2	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0252	japan.tatebayashi	館林藩	1740	1871	藩	江戸時代;明治時代	Tatebayashi	Tatebayashi Domain	館林藩	html_alternate_ja	1590-1683/1707-1734/1740-1871	3	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0253	japan.isezaki	伊勢崎藩	1601	1617	藩	安土桃山時代;江戸時代	Isezaki	Isesaki Domain	伊勢崎藩	html_alternate_ja	1601-1617/1636-1662/1681-1871	1	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	link_label_differs_from_page;multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0254	japan.isezaki	伊勢崎藩	1636	1662	藩	江戸時代	Isezaki	Isesaki Domain	伊勢崎藩	html_alternate_ja	1601-1617/1636-1662/1681-1871	2	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	link_label_differs_from_page;multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0255	japan.isezaki	伊勢崎藩	1681	1871	藩	江戸時代;明治時代	Isezaki	Isesaki Domain	伊勢崎藩	html_alternate_ja	1601-1617/1636-1662/1681-1871	3	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	link_label_differs_from_page;multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0256	japan.maebashi	前橋藩	1601	1767	藩	安土桃山時代;江戸時代	Maebashi	Maebashi Domain	前橋藩	html_alternate_ja	1601-1767/1867-1871	1	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0257	japan.maebashi	前橋藩	1867	1871	藩	江戸時代;明治時代	Maebashi	Maebashi Domain	前橋藩	html_alternate_ja	1601-1767/1867-1871	2	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0258	japan.yoshii	吉井藩	1590	1610	藩	安土桃山時代;江戸時代	Yoshii	Yoshii Domain	吉井藩	html_alternate_ja	1590-1610/1682-1693/1709-1871	1	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0259	japan.yoshii	吉井藩	1682	1693	藩	江戸時代	Yoshii	Yoshii Domain	吉井藩	html_alternate_ja	1590-1610/1682-1693/1709-1871	2	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0260	japan.yoshii	吉井藩	1709	1871	藩	江戸時代;明治時代	Yoshii	Yoshii Domain	吉井藩	html_alternate_ja	1590-1610/1682-1693/1709-1871	3	polity	Kantō region	Kōzuke Province (Present-day Gunma Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0261	japan.tateyama	館山藩	1590	1614	藩	安土桃山時代;江戸時代	Tateyama	Tateyama Domain	館山藩	html_alternate_ja	1590-1614/1781-1871	1	polity	Kantō region	Awa Province (Present-day Southern Chiba Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0262	japan.tateyama	館山藩	1781	1871	藩	江戸時代;明治時代	Tateyama	Tateyama Domain	館山藩	html_alternate_ja	1590-1614/1781-1871	2	polity	Kantō region	Awa Province (Present-day Southern Chiba Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0263	japan.kuki	久喜藩	1684	1798	藩	江戸時代	Kuki	Kuki Domain			1684-1798		polity	Kantō region	Musashi Province (Present-day Tokyo, Saitama, Northern Kanagawa and Western Chiba Prefectures)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0264	japan.oshi	忍藩	1590	1600	藩	安土桃山時代	Oshi	Oshi Domain	忍藩	html_alternate_ja	1590-1600/1633-1871	1	polity	Kantō region	Musashi Province (Present-day Tokyo, Saitama, Northern Kanagawa and Western Chiba Prefectures)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代	安土桃山時代	folder_ready	
han_0265	japan.oshi	忍藩	1633	1871	藩	江戸時代;明治時代	Oshi	Oshi Domain	忍藩	html_alternate_ja	1590-1600/1633-1871	2	polity	Kantō region	Musashi Province (Present-day Tokyo, Saitama, Northern Kanagawa and Western Chiba Prefectures)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0266	japan.oginoyamanaka	"	荻野山中藩"	1783	1871	藩	江戸時代;明治時代	Oginoyamanaka	Oginoyamanaka Domain			1783-1871		polity	Kantō region	Sagami Province (Present-day Southwestern Kanagawa Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0267	japan.mineyama	三根山藩	1620	1868	藩	江戸時代	Mineyama	Mineyama Domain (Echigo)	三根山藩	html_alternate_ja	1620-1868		polity	Chūbu	Echigo Province (Present-day Niigata Prefecture)	link_label_differs_from_page	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0268	japan.takato	高遠藩	1600	1689	藩	安土桃山時代;江戸時代	Takatō	Takatō Domain	高遠藩	html_alternate_ja	1600-1689/1691-1871	1	polity	Chūbu	Shinano Province (Present-day Nagano Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0269	japan.takato	高遠藩	1691	1871	藩	江戸時代;明治時代	Takatō	Takatō Domain	高遠藩	html_alternate_ja	1600-1689/1691-1871	2	polity	Chūbu	Shinano Province (Present-day Nagano Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0270	japan.tanoguchi	田野口藩	1711	1871	藩	江戸時代;明治時代	Tanoguchi	Tanoguchi Domain			1711-1871		polity	Chūbu	Shinano Province (Present-day Nagano Prefecture)	missing_japanese_name	Later name for the Okutono Domain 奥殿藩	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0271	japan.kofushinden	甲府新田藩	1709	1724	藩	江戸時代	Kofu-Shinden	Kofu-Shinden Domain					polity		Kai Province (Present-day Yamanashi Prefecture)		Later renamed to Kurokawa Domain when moved to Echigo Province. Found by accident.	江戸時代	江戸時代	folder_ready	
han_0272	japan.yamura	谷村藩	1600	1704	藩	安土桃山時代;江戸時代	Yamura	Yamura Domain			1709-1724		polity	Chūbu	Kai Province (Present-day Yamanashi Prefecture)	missing_japanese_name	The given name made it so that it has to be this one; the time period was incorrect.	安土桃山時代;江戸時代	江戸時代	folder_ready	
han_0273	japan.takahama	高浜藩	1600	1608	藩	安土桃山時代;江戸時代	Takahama	Takahama Domain			1600-1608		polity	Wakasa	Wakasa Province (Present-day Southern Fukui Prefecture)	missing_japanese_name	Listed as being in Chubu when it was in Wakasa 若狭	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0274	japan.sunpu	駿府藩	1601	1606	藩	安土桃山時代;江戸時代	Sunpu	Sunpu Domain	駿府藩	html_alternate_ja	1601-1606/1609-1619/1625-1634/1869-1871	1	polity	Tōkai	Suruga Province (Present-day Central Shizuoka Prefecture around Shizuoka City)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0275	japan.sunpu	駿府藩	1609	1619	藩	江戸時代	Sunpu	Sunpu Domain	駿府藩	html_alternate_ja	1601-1606/1609-1619/1625-1634/1869-1871	2	polity	Tōkai	Suruga Province (Present-day Central Shizuoka Prefecture around Shizuoka City)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0276	japan.sunpu	駿府藩	1625	1634	藩	江戸時代	Sunpu	Sunpu Domain	駿府藩	html_alternate_ja	1601-1606/1609-1619/1625-1634/1869-1871	3	polity	Tōkai	Suruga Province (Present-day Central Shizuoka Prefecture around Shizuoka City)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0277	japan.sunpu	駿府藩	1869	1871	藩	明治時代	Sunpu	Sunpu Domain	駿府藩	html_alternate_ja	1601-1606/1609-1619/1625-1634/1869-1871	4	polity	Tōkai	Suruga Province (Present-day Central Shizuoka Prefecture around Shizuoka City)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	明治時代	明治時代	folder_ready	
han_0278	japan.hatamura	畑村藩	1688	1869	藩	江戸時代;明治時代	Hatamura	Hatamura Domain			1688-1869		polity	Tōkai	Mikawa Province (Present-day Eastern Aichi Prefecture around Toyohashi)	missing_japanese_name	Hatagamura 畑ヶ村藩 is a variant name, this is the canonical spelling.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0279	japan.nishi_ohira	西大平藩	1616	1871	藩	江戸時代;明治時代	Nishi-Ōhira	Nishiōhira Domain	西大平藩	html_alternate_ja	1616-1871		polity	Tōkai	Mikawa Province (Present-day Eastern Aichi Prefecture around Toyohashi)	link_label_differs_from_page	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0280	japan.ogyu	奥殿藩	1684	1711	藩	江戸時代	Ogyū	Okutono Domain	奥殿藩	html_alternate_ja	1684-1711		polity	Tōkai	Mikawa Province (Present-day Eastern Aichi Prefecture around Toyohashi)	link_label_differs_from_page	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0281	japan.ashisuke	足助藩	1683	1689	藩	江戸時代	Ashisuke	Ashisuke Domain			dates unknown		polity	Tōkai	Mikawa Province (Present-day Eastern Aichi Prefecture around Toyohashi)	unknown_dates;missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0282	japan.shinshiro	新城藩	1616	1648	藩	江戸時代	Shinshiro	Shinshiro Domain			1616-1648		polity	Tōkai	Mikawa Province (Present-day Eastern Aichi Prefecture around Toyohashi)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0283	japan.owari_kuroda	尾張黒田藩	1590	1601	藩	安土桃山時代	Owari Kuroda	Owari Kuroda Domain			dates unknown		polity	Tōkai	Owari Province (Present-day Western Aichi Prefecture around Nagoya)	unknown_dates;missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代	安土桃山時代	folder_ready	
han_0284	japan.kiyosu	清洲藩	1600	1610	藩	安土桃山時代;江戸時代	Kiyosu	Kiyosu Domain			1600-1610		polity	Tōkai	Owari Province (Present-day Western Aichi Prefecture around Nagoya)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0285	japan.imao	今尾藩	1607	1871	藩	江戸時代;明治時代	Imao	Imao Domain			1607-1871		polity	Tōkai	Mino Province (Present-day Southern Gifu Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
