relative_path,changed,skipped,old_nation,new_nation,old_times,new_times,old_region,new_region,reason
大日本帝国/朝鮮/澹人集/澹人集__juan_16.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/澹人集/澹人集__juan_17.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/澹人集/澹人集__juan_18.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/澹人集/澹人集__juan_19.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/澹人集/澹人集__juan_20.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/玉峯別集/玉峯別集__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/玉峯集 (白光勳)/玉峯集 (白光勳)__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/竹溪遺稿 (曺克承)/竹溪遺稿 (曺克承)__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/竹溪遺稿 (曺克承)/竹溪遺稿 (曺克承)__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/竹溪遺稿 (鞠溟)/竹溪遺稿 (鞠溟)__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/竹溪遺稿 (鞠溟)/竹溪遺稿 (鞠溟)__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/竹溪遺稿 (鞠溟)/竹溪遺稿 (鞠溟)__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/竹軒先生文集 (都愼徵)/竹軒先生文集 (都愼徵)__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/竹軒先生文集 (都愼徵)/竹軒先生文集 (都愼徵)__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/竹軒先生文集 (都愼徵)/竹軒先生文集 (都愼徵)__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/竹軒先生文集 (都愼徵)/竹軒先生文集 (都愼徵)__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_05.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_06.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_07.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_08.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_09.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_10.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_11.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_12.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_13.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_14.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_15.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_16.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_17.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_18.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_19.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_20.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_21.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_22.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_23.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_24.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_25.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_26.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_27.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_28.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_29.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_30.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_31.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_32.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_33.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_34.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_35.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_36.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_37.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_38.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_39.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_40.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_41.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_42.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_43.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_44.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_45.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_46.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_47.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_48.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_49.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_50.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_51.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_52.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_53.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/老柏軒先生文集/老柏軒先生文集__juan_54.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/聾巖先生續集/聾巖先生續集__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/聾巖先生續集/聾巖先生續集__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/與猶堂全書/與猶堂全書__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_05.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_06.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_07.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_08.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_09.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_10.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_11.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (崔演)/艮齋先生文集 (崔演)__juan_12.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_05.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_06.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_07.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_08.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_09.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_10.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_11.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_12.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_13.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_14.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_15.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_16.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_17.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_18.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_19.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_20.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_21.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_22.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_23.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_24.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_25.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_26.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_27.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_28.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_29.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_30.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_31.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_32.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_33.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_34.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_35.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_36.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_37.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_38.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_39.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_40.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
