root_title,work_id,work_title,display_title,author,times,mode,page_title,juan_index,raw_path,clean_path,chars_raw,chars_clean
高麗版大藏經,佛本行集經,佛本行集經,佛本行集經,闍那崛多,隋,gaoli_index,佛本行集經/卷054,54,raw\佛本行集經\佛本行集經__juan_0054.txt,clean\佛本行集經\佛本行集經__juan_0054.txt,7888,7888
高麗版大藏經,佛本行集經,佛本行集經,佛本行集經,闍那崛多,隋,gaoli_index,佛本行集經/卷055,55,raw\佛本行集經\佛本行集經__juan_0055.txt,clean\佛本行集經\佛本行集經__juan_0055.txt,7504,7504
高麗版大藏經,佛本行集經,佛本行集經,佛本行集經,闍那崛多,隋,gaoli_index,佛本行集經/卷056,56,raw\佛本行集經\佛本行集經__juan_0056.txt,clean\佛本行集經\佛本行集經__juan_0056.txt,7129,7129
高麗版大藏經,佛本行集經,佛本行集經,佛本行集經,闍那崛多,隋,gaoli_index,佛本行集經/卷057,57,raw\佛本行集經\佛本行集經__juan_0057.txt,clean\佛本行集經\佛本行集經__juan_0057.txt,7162,7162
高麗版大藏經,佛本行集經,佛本行集經,佛本行集經,闍那崛多,隋,gaoli_index,佛本行集經/卷058,58,raw\佛本行集經\佛本行集經__juan_0058.txt,clean\佛本行集經\佛本行集經__juan_0058.txt,7579,7579
高麗版大藏經,佛本行集經,佛本行集經,佛本行集經,闍那崛多,隋,gaoli_index,佛本行集經/卷059,59,raw\佛本行集經\佛本行集經__juan_0059.txt,clean\佛本行集經\佛本行集經__juan_0059.txt,7589,7589
高麗版大藏經,佛本行集經,佛本行集經,佛本行集經,闍那崛多,隋,gaoli_index,佛本行集經/卷060,60,raw\佛本行集經\佛本行集經__juan_0060.txt,clean\佛本行集經\佛本行集經__juan_0060.txt,7426,7426
高麗版大藏經,本事經,本事經,本事經,玄奘,唐,gaoli_index,本事經/卷01,1,raw\本事經\本事經__juan_0001.txt,clean\本事經\本事經__juan_0001.txt,8130,8130
高麗版大藏經,本事經,本事經,本事經,玄奘,唐,gaoli_index,本事經/卷02,2,raw\本事經\本事經__juan_0002.txt,clean\本事經\本事經__juan_0002.txt,7514,7514
高麗版大藏經,本事經,本事經,本事經,玄奘,唐,gaoli_index,本事經/卷03,3,raw\本事經\本事經__juan_0003.txt,clean\本事經\本事經__juan_0003.txt,8524,8524
高麗版大藏經,本事經,本事經,本事經,玄奘,唐,gaoli_index,本事經/卷04,4,raw\本事經\本事經__juan_0004.txt,clean\本事經\本事經__juan_0004.txt,7460,7460
高麗版大藏經,本事經,本事經,本事經,玄奘,唐,gaoli_index,本事經/卷05,5,raw\本事經\本事經__juan_0005.txt,clean\本事經\本事經__juan_0005.txt,8525,8525
高麗版大藏經,本事經,本事經,本事經,玄奘,唐,gaoli_index,本事經/卷06,6,raw\本事經\本事經__juan_0006.txt,clean\本事經\本事經__juan_0006.txt,8178,8178
高麗版大藏經,本事經,本事經,本事經,玄奘,唐,gaoli_index,本事經/卷07,7,raw\本事經\本事經__juan_0007.txt,clean\本事經\本事經__juan_0007.txt,8392,8392
高麗版大藏經,佛說興起行經,佛說興起行經,佛說興起行經,康孟詳,後漢,gaoli_index,佛說興起行經/佛說興起行經卷上,1,raw\佛說興起行經\佛說興起行經__juan_0001.txt,clean\佛說興起行經\佛說興起行經__juan_0001.txt,12084,12084
高麗版大藏經,佛說興起行經,佛說興起行經,佛說興起行經,康孟詳,後漢,gaoli_index,佛說興起行經/佛說興起行經卷下,2,raw\佛說興起行經\佛說興起行經__juan_0002.txt,clean\佛說興起行經\佛說興起行經__juan_0002.txt,7671,7671
高麗版大藏經,佛說大安般守意經,佛說大安般守意經,佛說大安般守意經,安世高,後漢,gaoli_index,佛說大安般守意經/卷00,1,raw\佛說大安般守意經\佛說大安般守意經__juan_0001.txt,clean\佛說大安般守意經\佛說大安般守意經__juan_0001.txt,1426,1426
高麗版大藏經,佛說大安般守意經,佛說大安般守意經,佛說大安般守意經,安世高,後漢,gaoli_index,佛說大安般守意經/卷01,2,raw\佛說大安般守意經\佛說大安般守意經__juan_0002.txt,clean\佛說大安般守意經\佛說大安般守意經__juan_0002.txt,8364,8364
高麗版大藏經,佛說大安般守意經,佛說大安般守意經,佛說大安般守意經,安世高,後漢,gaoli_index,佛說大安般守意經/卷02,3,raw\佛說大安般守意經\佛說大安般守意經__juan_0003.txt,clean\佛說大安般守意經\佛說大安般守意經__juan_0003.txt,8837,8837
高麗版大藏經,陰持入經,陰持入經,陰持入經,安世高,後漢,gaoli_index,陰持入經/卷01,1,raw\陰持入經\陰持入經__juan_0001.txt,clean\陰持入經\陰持入經__juan_0001.txt,5946,5946
高麗版大藏經,陰持入經,陰持入經,陰持入經,安世高,後漢,gaoli_index,陰持入經/卷02,2,raw\陰持入經\陰持入經__juan_0002.txt,clean\陰持入經\陰持入經__juan_0002.txt,6871,6871
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 01,1,raw\摩訶僧祇律\摩訶僧祇律__juan_0001.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0001.txt,14069,14069
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 02,2,raw\摩訶僧祇律\摩訶僧祇律__juan_0002.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0002.txt,13133,13133
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 03,3,raw\摩訶僧祇律\摩訶僧祇律__juan_0003.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0003.txt,19984,19984
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 04,4,raw\摩訶僧祇律\摩訶僧祇律__juan_0004.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0004.txt,14624,14624
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 05,5,raw\摩訶僧祇律\摩訶僧祇律__juan_0005.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0005.txt,15654,15654
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 06,6,raw\摩訶僧祇律\摩訶僧祇律__juan_0006.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0006.txt,17689,17689
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 07,7,raw\摩訶僧祇律\摩訶僧祇律__juan_0007.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0007.txt,17690,17690
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 08,8,raw\摩訶僧祇律\摩訶僧祇律__juan_0008.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0008.txt,16500,16500
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 09,9,raw\摩訶僧祇律\摩訶僧祇律__juan_0009.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0009.txt,18594,18594
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 10,10,raw\摩訶僧祇律\摩訶僧祇律__juan_0010.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0010.txt,13930,13930
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 11,11,raw\摩訶僧祇律\摩訶僧祇律__juan_0011.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0011.txt,11090,11090
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 12,12,raw\摩訶僧祇律\摩訶僧祇律__juan_0012.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0012.txt,11391,11391
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 13,13,raw\摩訶僧祇律\摩訶僧祇律__juan_0013.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0013.txt,11815,11815
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 14,14,raw\摩訶僧祇律\摩訶僧祇律__juan_0014.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0014.txt,10980,10980
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 15,15,raw\摩訶僧祇律\摩訶僧祇律__juan_0015.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0015.txt,13230,13230
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 16,16,raw\摩訶僧祇律\摩訶僧祇律__juan_0016.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0016.txt,14674,14674
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 17,17,raw\摩訶僧祇律\摩訶僧祇律__juan_0017.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0017.txt,15214,15214
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 18,18,raw\摩訶僧祇律\摩訶僧祇律__juan_0018.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0018.txt,16143,16143
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 19,19,raw\摩訶僧祇律\摩訶僧祇律__juan_0019.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0019.txt,16343,16343
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 20,20,raw\摩訶僧祇律\摩訶僧祇律__juan_0020.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0020.txt,16762,16762
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 21,21,raw\摩訶僧祇律\摩訶僧祇律__juan_0021.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0021.txt,15461,15461
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 22,22,raw\摩訶僧祇律\摩訶僧祇律__juan_0022.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0022.txt,16577,16577
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 23,23,raw\摩訶僧祇律\摩訶僧祇律__juan_0023.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0023.txt,13218,13218
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 24,24,raw\摩訶僧祇律\摩訶僧祇律__juan_0024.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0024.txt,13260,13260
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 25,25,raw\摩訶僧祇律\摩訶僧祇律__juan_0025.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0025.txt,14008,14008
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 26,26,raw\摩訶僧祇律\摩訶僧祇律__juan_0026.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0026.txt,15074,15074
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 27,27,raw\摩訶僧祇律\摩訶僧祇律__juan_0027.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0027.txt,15437,15437
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 28,28,raw\摩訶僧祇律\摩訶僧祇律__juan_0028.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0028.txt,15439,15439
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 29,29,raw\摩訶僧祇律\摩訶僧祇律__juan_0029.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0029.txt,13545,13545
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 30,30,raw\摩訶僧祇律\摩訶僧祇律__juan_0030.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0030.txt,15631,15631
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 31,31,raw\摩訶僧祇律\摩訶僧祇律__juan_0031.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0031.txt,15157,15157
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 32,32,raw\摩訶僧祇律\摩訶僧祇律__juan_0032.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0032.txt,13682,13682
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 33,33,raw\摩訶僧祇律\摩訶僧祇律__juan_0033.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0033.txt,10532,10532
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 34,34,raw\摩訶僧祇律\摩訶僧祇律__juan_0034.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0034.txt,13065,13065
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 35,35,raw\摩訶僧祇律\摩訶僧祇律__juan_0035.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0035.txt,12700,12700
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 36,36,raw\摩訶僧祇律\摩訶僧祇律__juan_0036.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0036.txt,13046,13046
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 37,37,raw\摩訶僧祇律\摩訶僧祇律__juan_0037.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0037.txt,11883,11883
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 38,38,raw\摩訶僧祇律\摩訶僧祇律__juan_0038.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0038.txt,13810,13810
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 39,39,raw\摩訶僧祇律\摩訶僧祇律__juan_0039.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0039.txt,11553,11553
高麗版大藏經,摩訶僧祇律,摩訶僧祇律,摩訶僧祇律,佛陀跋陀羅、法顯,東晉,gaoli_index,摩訶僧祇律/卷第 40,40,raw\摩訶僧祇律\摩訶僧祇律__juan_0040.txt,clean\摩訶僧祇律\摩訶僧祇律__juan_0040.txt,11620,11620
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 01,1,raw\十誦律\十誦律__juan_0001.txt,clean\十誦律\十誦律__juan_0001.txt,11759,11759
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 02,2,raw\十誦律\十誦律__juan_0002.txt,clean\十誦律\十誦律__juan_0002.txt,11481,11481
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 03,3,raw\十誦律\十誦律__juan_0003.txt,clean\十誦律\十誦律__juan_0003.txt,13979,13979
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 04,4,raw\十誦律\十誦律__juan_0004.txt,clean\十誦律\十誦律__juan_0004.txt,15001,15001
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 05,5,raw\十誦律\十誦律__juan_0005.txt,clean\十誦律\十誦律__juan_0005.txt,22034,22034
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 06,6,raw\十誦律\十誦律__juan_0006.txt,clean\十誦律\十誦律__juan_0006.txt,10085,10085
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 07,7,raw\十誦律\十誦律__juan_0007.txt,clean\十誦律\十誦律__juan_0007.txt,11729,11729
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 08,8,raw\十誦律\十誦律__juan_0008.txt,clean\十誦律\十誦律__juan_0008.txt,16652,16652
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 09,9,raw\十誦律\十誦律__juan_0009.txt,clean\十誦律\十誦律__juan_0009.txt,15319,15319
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 10,10,raw\十誦律\十誦律__juan_0010.txt,clean\十誦律\十誦律__juan_0010.txt,11087,11087
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 11,11,raw\十誦律\十誦律__juan_0011.txt,clean\十誦律\十誦律__juan_0011.txt,10381,10381
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 12,12,raw\十誦律\十誦律__juan_0012.txt,clean\十誦律\十誦律__juan_0012.txt,12075,12075
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 13,13,raw\十誦律\十誦律__juan_0013.txt,clean\十誦律\十誦律__juan_0013.txt,12087,12087
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 14,14,raw\十誦律\十誦律__juan_0014.txt,clean\十誦律\十誦律__juan_0014.txt,11449,11449
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 15,15,raw\十誦律\十誦律__juan_0015.txt,clean\十誦律\十誦律__juan_0015.txt,10073,10073
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 16,16,raw\十誦律\十誦律__juan_0016.txt,clean\十誦律\十誦律__juan_0016.txt,14471,14471
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 17,17,raw\十誦律\十誦律__juan_0017.txt,clean\十誦律\十誦律__juan_0017.txt,11713,11713
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 18,18,raw\十誦律\十誦律__juan_0018.txt,clean\十誦律\十誦律__juan_0018.txt,10918,10918
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 19,19,raw\十誦律\十誦律__juan_0019.txt,clean\十誦律\十誦律__juan_0019.txt,13816,13816
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 20,20,raw\十誦律\十誦律__juan_0020.txt,clean\十誦律\十誦律__juan_0020.txt,14256,14256
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 21,21,raw\十誦律\十誦律__juan_0021.txt,clean\十誦律\十誦律__juan_0021.txt,18087,18087
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 22,22,raw\十誦律\十誦律__juan_0022.txt,clean\十誦律\十誦律__juan_0022.txt,11937,11937
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 23,23,raw\十誦律\十誦律__juan_0023.txt,clean\十誦律\十誦律__juan_0023.txt,14616,14616
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 24,24,raw\十誦律\十誦律__juan_0024.txt,clean\十誦律\十誦律__juan_0024.txt,8671,8671
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 25,25,raw\十誦律\十誦律__juan_0025.txt,clean\十誦律\十誦律__juan_0025.txt,11425,11425
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 26,26,raw\十誦律\十誦律__juan_0026.txt,clean\十誦律\十誦律__juan_0026.txt,17556,17556
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 27,27,raw\十誦律\十誦律__juan_0027.txt,clean\十誦律\十誦律__juan_0027.txt,10606,10606
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 28,28,raw\十誦律\十誦律__juan_0028.txt,clean\十誦律\十誦律__juan_0028.txt,10858,10858
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 29,29,raw\十誦律\十誦律__juan_0029.txt,clean\十誦律\十誦律__juan_0029.txt,12842,12842
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 30,30,raw\十誦律\十誦律__juan_0030.txt,clean\十誦律\十誦律__juan_0030.txt,12421,12421
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 31,31,raw\十誦律\十誦律__juan_0031.txt,clean\十誦律\十誦律__juan_0031.txt,12767,12767
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 32,32,raw\十誦律\十誦律__juan_0032.txt,clean\十誦律\十誦律__juan_0032.txt,13837,13837
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 33,33,raw\十誦律\十誦律__juan_0033.txt,clean\十誦律\十誦律__juan_0033.txt,9265,9265
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 34,34,raw\十誦律\十誦律__juan_0034.txt,clean\十誦律\十誦律__juan_0034.txt,16271,16271
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 35,35,raw\十誦律\十誦律__juan_0035.txt,clean\十誦律\十誦律__juan_0035.txt,9361,9361
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 36,36,raw\十誦律\十誦律__juan_0036.txt,clean\十誦律\十誦律__juan_0036.txt,12974,12974
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 37,37,raw\十誦律\十誦律__juan_0037.txt,clean\十誦律\十誦律__juan_0037.txt,13069,13069
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 38,38,raw\十誦律\十誦律__juan_0038.txt,clean\十誦律\十誦律__juan_0038.txt,13929,13929
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 39,39,raw\十誦律\十誦律__juan_0039.txt,clean\十誦律\十誦律__juan_0039.txt,14718,14718
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 40,40,raw\十誦律\十誦律__juan_0040.txt,clean\十誦律\十誦律__juan_0040.txt,13445,13445
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 41,41,raw\十誦律\十誦律__juan_0041.txt,clean\十誦律\十誦律__juan_0041.txt,13128,13128
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 42,42,raw\十誦律\十誦律__juan_0042.txt,clean\十誦律\十誦律__juan_0042.txt,12728,12728
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 43,43,raw\十誦律\十誦律__juan_0043.txt,clean\十誦律\十誦律__juan_0043.txt,12147,12147
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 44,44,raw\十誦律\十誦律__juan_0044.txt,clean\十誦律\十誦律__juan_0044.txt,12244,12244
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 45,45,raw\十誦律\十誦律__juan_0045.txt,clean\十誦律\十誦律__juan_0045.txt,12340,12340
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 46,46,raw\十誦律\十誦律__juan_0046.txt,clean\十誦律\十誦律__juan_0046.txt,18409,18409
高麗版大藏經,十誦律,十誦律,十誦律,弗若多羅、鳩摩羅什,後秦,gaoli_index,十誦律/卷第 47,47,raw\十誦律\十誦律__juan_0047.txt,clean\十誦律\十誦律__juan_0047.txt,10740,10740
