kind,id,identity_key,path,title,parent_work_id,source_document_id,status
document,153159,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1541.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1541.txt,欽定古今圖書集成_juan_1541,76620,,active
document,153160,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1542.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1542.txt,欽定古今圖書集成_juan_1542,76620,,active
document,153161,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1543.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1543.txt,欽定古今圖書集成_juan_1543,76620,,active
document,153162,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1544.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1544.txt,欽定古今圖書集成_juan_1544,76620,,active
document,153163,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1545.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1545.txt,欽定古今圖書集成_juan_1545,76620,,active
document,153164,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1546.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1546.txt,欽定古今圖書集成_juan_1546,76620,,active
document,153165,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1547.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1547.txt,欽定古今圖書集成_juan_1547,76620,,active
document,153166,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1548.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1548.txt,欽定古今圖書集成_juan_1548,76620,,active
document,153167,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1549.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1549.txt,欽定古今圖書集成_juan_1549,76620,,active
document,153168,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1550.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1550.txt,欽定古今圖書集成_juan_1550,76620,,active
document,153169,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1551.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1551.txt,欽定古今圖書集成_juan_1551,76620,,active
document,153170,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1552.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1552.txt,欽定古今圖書集成_juan_1552,76620,,active
document,153171,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1553.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1553.txt,欽定古今圖書集成_juan_1553,76620,,active
document,153172,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1554.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1554.txt,欽定古今圖書集成_juan_1554,76620,,active
document,153173,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1555.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1555.txt,欽定古今圖書集成_juan_1555,76620,,active
document,153174,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1556.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1556.txt,欽定古今圖書集成_juan_1556,76620,,active
document,153175,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1557.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1557.txt,欽定古今圖書集成_juan_1557,76620,,active
document,153176,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1558.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1558.txt,欽定古今圖書集成_juan_1558,76620,,active
document,153177,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1559.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1559.txt,欽定古今圖書集成_juan_1559,76620,,active
document,153178,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1560.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1560.txt,欽定古今圖書集成_juan_1560,76620,,active
document,153179,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1561.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1561.txt,欽定古今圖書集成_juan_1561,76620,,active
document,153180,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1562.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1562.txt,欽定古今圖書集成_juan_1562,76620,,active
document,153181,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1563.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1563.txt,欽定古今圖書集成_juan_1563,76620,,active
document,153182,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1564.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1564.txt,欽定古今圖書集成_juan_1564,76620,,active
document,153183,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1565.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1565.txt,欽定古今圖書集成_juan_1565,76620,,active
document,153184,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1566.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1566.txt,欽定古今圖書集成_juan_1566,76620,,active
document,153185,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1567.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1567.txt,欽定古今圖書集成_juan_1567,76620,,active
document,153186,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1568.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1568.txt,欽定古今圖書集成_juan_1568,76620,,active
document,153187,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1569.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1569.txt,欽定古今圖書集成_juan_1569,76620,,active
document,153188,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1570.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1570.txt,欽定古今圖書集成_juan_1570,76620,,active
document,153189,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1571.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1571.txt,欽定古今圖書集成_juan_1571,76620,,active
document,153190,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1572.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1572.txt,欽定古今圖書集成_juan_1572,76620,,active
document,153191,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1573.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1573.txt,欽定古今圖書集成_juan_1573,76620,,active
document,153192,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1574.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1574.txt,欽定古今圖書集成_juan_1574,76620,,active
document,153193,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1575.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1575.txt,欽定古今圖書集成_juan_1575,76620,,active
document,153194,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1576.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1576.txt,欽定古今圖書集成_juan_1576,76620,,active
document,153195,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1577.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1577.txt,欽定古今圖書集成_juan_1577,76620,,active
document,153196,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1578.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1578.txt,欽定古今圖書集成_juan_1578,76620,,active
document,153197,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1579.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1579.txt,欽定古今圖書集成_juan_1579,76620,,active
document,153198,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1580.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1580.txt,欽定古今圖書集成_juan_1580,76620,,active
document,153199,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1581.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1581.txt,欽定古今圖書集成_juan_1581,76620,,active
document,153200,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1582.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1582.txt,欽定古今圖書集成_juan_1582,76620,,active
document,153201,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1583.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1583.txt,欽定古今圖書集成_juan_1583,76620,,active
document,153202,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1584.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1584.txt,欽定古今圖書集成_juan_1584,76620,,active
document,153203,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1585.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1585.txt,欽定古今圖書集成_juan_1585,76620,,active
document,153204,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1586.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1586.txt,欽定古今圖書集成_juan_1586,76620,,active
document,153205,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1587.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1587.txt,欽定古今圖書集成_juan_1587,76620,,active
document,153206,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1588.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1588.txt,欽定古今圖書集成_juan_1588,76620,,active
document,153207,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1589.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1589.txt,欽定古今圖書集成_juan_1589,76620,,active
document,153208,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1590.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1590.txt,欽定古今圖書集成_juan_1590,76620,,active
document,153209,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1591.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1591.txt,欽定古今圖書集成_juan_1591,76620,,active
document,153210,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1592.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1592.txt,欽定古今圖書集成_juan_1592,76620,,active
document,153211,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1593.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1593.txt,欽定古今圖書集成_juan_1593,76620,,active
document,153212,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1594.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1594.txt,欽定古今圖書集成_juan_1594,76620,,active
document,153213,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1595.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1595.txt,欽定古今圖書集成_juan_1595,76620,,active
document,153214,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1596.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1596.txt,欽定古今圖書集成_juan_1596,76620,,active
document,153215,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1597.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1597.txt,欽定古今圖書集成_juan_1597,76620,,active
document,153216,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1598.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1598.txt,欽定古今圖書集成_juan_1598,76620,,active
document,153217,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1599.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1599.txt,欽定古今圖書集成_juan_1599,76620,,active
document,153218,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1600.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1600.txt,欽定古今圖書集成_juan_1600,76620,,active
document,153219,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1601.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1601.txt,欽定古今圖書集成_juan_1601,76620,,active
document,153220,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1602.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1602.txt,欽定古今圖書集成_juan_1602,76620,,active
document,153221,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1603.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1603.txt,欽定古今圖書集成_juan_1603,76620,,active
document,153222,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1604.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1604.txt,欽定古今圖書集成_juan_1604,76620,,active
document,153223,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1605.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1605.txt,欽定古今圖書集成_juan_1605,76620,,active
document,153224,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1606.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1606.txt,欽定古今圖書集成_juan_1606,76620,,active
document,153225,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1607.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1607.txt,欽定古今圖書集成_juan_1607,76620,,active
document,153226,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1608.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1608.txt,欽定古今圖書集成_juan_1608,76620,,active
document,153227,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1609.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1609.txt,欽定古今圖書集成_juan_1609,76620,,active
document,153228,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1610.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1610.txt,欽定古今圖書集成_juan_1610,76620,,active
document,153229,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1611.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1611.txt,欽定古今圖書集成_juan_1611,76620,,active
document,153230,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1612.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1612.txt,欽定古今圖書集成_juan_1612,76620,,active
document,153231,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1613.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1613.txt,欽定古今圖書集成_juan_1613,76620,,active
document,153232,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1614.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1614.txt,欽定古今圖書集成_juan_1614,76620,,active
document,153233,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1615.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1615.txt,欽定古今圖書集成_juan_1615,76620,,active
document,153234,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1616.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1616.txt,欽定古今圖書集成_juan_1616,76620,,active
document,153235,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1617.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1617.txt,欽定古今圖書集成_juan_1617,76620,,active
document,153236,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1618.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1618.txt,欽定古今圖書集成_juan_1618,76620,,active
document,153237,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1619.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1619.txt,欽定古今圖書集成_juan_1619,76620,,active
document,153238,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1620.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1620.txt,欽定古今圖書集成_juan_1620,76620,,active
document,153239,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1621.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1621.txt,欽定古今圖書集成_juan_1621,76620,,active
document,153240,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1622.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1622.txt,欽定古今圖書集成_juan_1622,76620,,active
document,153241,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1623.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1623.txt,欽定古今圖書集成_juan_1623,76620,,active
document,153242,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1624.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1624.txt,欽定古今圖書集成_juan_1624,76620,,active
document,153243,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1625.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1625.txt,欽定古今圖書集成_juan_1625,76620,,active
document,153244,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1626.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1626.txt,欽定古今圖書集成_juan_1626,76620,,active
document,153245,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1627.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1627.txt,欽定古今圖書集成_juan_1627,76620,,active
document,153246,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1628.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1628.txt,欽定古今圖書集成_juan_1628,76620,,active
document,153247,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1629.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1629.txt,欽定古今圖書集成_juan_1629,76620,,active
document,153248,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1630.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1630.txt,欽定古今圖書集成_juan_1630,76620,,active
document,153249,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1631.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1631.txt,欽定古今圖書集成_juan_1631,76620,,active
document,153250,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1632.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1632.txt,欽定古今圖書集成_juan_1632,76620,,active
document,153251,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1633.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1633.txt,欽定古今圖書集成_juan_1633,76620,,active
document,153252,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1634.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1634.txt,欽定古今圖書集成_juan_1634,76620,,active
document,153253,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1635.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1635.txt,欽定古今圖書集成_juan_1635,76620,,active
document,153254,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1636.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1636.txt,欽定古今圖書集成_juan_1636,76620,,active
document,153255,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1637.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1637.txt,欽定古今圖書集成_juan_1637,76620,,active
document,153256,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1638.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1638.txt,欽定古今圖書集成_juan_1638,76620,,active
document,153257,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1639.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1639.txt,欽定古今圖書集成_juan_1639,76620,,active
document,153258,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1640.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1640.txt,欽定古今圖書集成_juan_1640,76620,,active
document,153259,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1641.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1641.txt,欽定古今圖書集成_juan_1641,76620,,active
document,153260,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1642.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1642.txt,欽定古今圖書集成_juan_1642,76620,,active
document,153261,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1643.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1643.txt,欽定古今圖書集成_juan_1643,76620,,active
document,153262,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1644.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1644.txt,欽定古今圖書集成_juan_1644,76620,,active
document,153263,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1645.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1645.txt,欽定古今圖書集成_juan_1645,76620,,active
document,153264,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1646.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1646.txt,欽定古今圖書集成_juan_1646,76620,,active
document,153265,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1647.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1647.txt,欽定古今圖書集成_juan_1647,76620,,active
document,153266,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1648.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1648.txt,欽定古今圖書集成_juan_1648,76620,,active
document,153267,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1649.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1649.txt,欽定古今圖書集成_juan_1649,76620,,active
document,153268,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1650.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1650.txt,欽定古今圖書集成_juan_1650,76620,,active
document,153269,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1651.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1651.txt,欽定古今圖書集成_juan_1651,76620,,active
document,153270,document:中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1652.txt,中國漢文/clean/清朝/大清/欽定古今圖書集成/欽定古今圖書集成_juan_1652.txt,欽定古今圖書集成_juan_1652,76620,,active
