folder_type,corpus_root,category,work_folder,pageid,work_title,display_title,page_title,author,times,juan_count,min_juan_index,max_juan_index,total_char_count_raw,total_char_count_clean,empty_juan_count,example_raw_path,example_clean_path 
clean,中國漢文,南北朝,關山月 (王褒),,關山月 (王褒),關山月 (王褒),關山月 (王褒),,,1,1,1,117,80,0,中國漢文\raw\南北朝\關山月 (王褒)\關山月 (王褒)__juan_01.txt,中國漢文\clean\南北朝\關山月 (王褒)\關山月 (王褒)__juan_01.txt
clean,中國漢文,南北朝,關山月二首,,關山月二首,關山月二首,關山月二首,,,1,1,1,165,128,0,中國漢文\raw\南北朝\關山月二首\關山月二首__juan_01.txt,中國漢文\clean\南北朝\關山月二首\關山月二首__juan_01.txt
clean,中國漢文,南北朝,關山篇,,關山篇,關山篇,關山篇,,,1,1,1,141,104,0,中國漢文\raw\南北朝\關山篇\關山篇__juan_01.txt,中國漢文\clean\南北朝\關山篇\關山篇__juan_01.txt
clean,中國漢文,南北朝,阻雪連句遥贈和,,阻雪連句遥贈和,阻雪連句遥贈和,阻雪連句遥贈和,,,1,1,1,277,239,0,中國漢文\raw\南北朝\阻雪連句遥贈和\阻雪連句遥贈和__juan_01.txt,中國漢文\clean\南北朝\阻雪連句遥贈和\阻雪連句遥贈和__juan_01.txt
clean,中國漢文,南北朝,陌上桑 (王褒),,陌上桑 (王褒),陌上桑 (王褒),陌上桑 (王褒),,,1,1,1,117,80,0,中國漢文\raw\南北朝\陌上桑 (王褒)\陌上桑 (王褒)__juan_01.txt,中國漢文\clean\南北朝\陌上桑 (王褒)\陌上桑 (王褒)__juan_01.txt
clean,中國漢文,南北朝,除詹事讓表,,除詹事讓表,除詹事讓表,除詹事讓表,,,1,1,1,192,155,0,中國漢文\raw\南北朝\除詹事讓表\除詹事讓表__juan_01.txt,中國漢文\clean\南北朝\除詹事讓表\除詹事讓表__juan_01.txt
clean,中國漢文,南北朝,陳宣帝柳皇后墓志銘全文,,陳宣帝柳皇后墓志銘全文,陳宣帝柳皇后墓志銘全文,陳宣帝柳皇后墓志銘全文,,,1,1,1,697,696,0,中國漢文\raw\南北朝\陳宣帝柳皇后墓志銘全文\陳宣帝柳皇后墓志銘全文__juan_01.txt,中國漢文\clean\南北朝\陳宣帝柳皇后墓志銘全文\陳宣帝柳皇后墓志銘全文__juan_01.txt
clean,中國漢文,南北朝,陳後主集,,陳後主集,陳後主集,陳後主集,,,1,1,1,11355,11315,0,中國漢文\raw\南北朝\陳後主集\陳後主集__juan_01.txt,中國漢文\clean\南北朝\陳後主集\陳後主集__juan_01.txt
clean,中國漢文,南北朝,陸太常集,,陸太常集,陸太常集,陸太常集,,,1,1,1,6683,6645,0,中國漢文\raw\南北朝\陸太常集\陸太常集__juan_01.txt,中國漢文\clean\南北朝\陸太常集\陸太常集__juan_01.txt
clean,中國漢文,南北朝,陽春歌 (吳均),,陽春歌 (吳均),陽春歌 (吳均),陽春歌 (吳均),,,1,1,1,93,56,0,中國漢文\raw\南北朝\陽春歌 (吳均)\陽春歌 (吳均)__juan_01.txt,中國漢文\clean\南北朝\陽春歌 (吳均)\陽春歌 (吳均)__juan_01.txt
clean,中國漢文,南北朝,陽翟新聲,,陽翟新聲,陽翟新聲,陽翟新聲,,,1,1,1,89,52,0,中國漢文\raw\南北朝\陽翟新聲\陽翟新聲__juan_01.txt,中國漢文\clean\南北朝\陽翟新聲\陽翟新聲__juan_01.txt
clean,中國漢文,南北朝,隋王鼓吹曲十首,,隋王鼓吹曲十首,隋王鼓吹曲十首,隋王鼓吹曲十首,,,1,1,1,699,662,0,中國漢文\raw\南北朝\隋王鼓吹曲十首\隋王鼓吹曲十首__juan_01.txt,中國漢文\clean\南北朝\隋王鼓吹曲十首\隋王鼓吹曲十首__juan_01.txt
clean,中國漢文,南北朝,隨王鼔吹曲十首,,隨王鼔吹曲十首,隨王鼔吹曲十首,隨王鼔吹曲十首,,,1,1,1,699,662,0,中國漢文\raw\南北朝\隨王鼔吹曲十首\隨王鼔吹曲十首__juan_01.txt,中國漢文\clean\南北朝\隨王鼔吹曲十首\隨王鼔吹曲十首__juan_01.txt
clean,中國漢文,南北朝,隴頭,,隴頭,隴頭,隴頭,,,1,1,1,117,80,0,中國漢文\raw\南北朝\隴頭\隴頭__juan_01.txt,中國漢文\clean\南北朝\隴頭\隴頭__juan_01.txt
clean,中國漢文,南北朝,隴頭水二首 (陳叔寶),,隴頭水二首 (陳叔寶),隴頭水二首 (陳叔寶),隴頭水二首 (陳叔寶),,,1,1,1,165,128,0,中國漢文\raw\南北朝\隴頭水二首 (陳叔寶)\隴頭水二首 (陳叔寶)__juan_01.txt,中國漢文\clean\南北朝\隴頭水二首 (陳叔寶)\隴頭水二首 (陳叔寶)__juan_01.txt
clean,中國漢文,南北朝,雉子班 (吳均),,雉子班 (吳均),雉子班 (吳均),雉子班 (吳均),,,1,1,1,117,80,0,中國漢文\raw\南北朝\雉子班 (吳均)\雉子班 (吳均)__juan_01.txt,中國漢文\clean\南北朝\雉子班 (吳均)\雉子班 (吳均)__juan_01.txt
clean,中國漢文,南北朝,雉子班 (陳叔寶),,雉子班 (陳叔寶),雉子班 (陳叔寶),雉子班 (陳叔寶),,,1,1,1,117,80,0,中國漢文\raw\南北朝\雉子班 (陳叔寶)\雉子班 (陳叔寶)__juan_01.txt,中國漢文\clean\南北朝\雉子班 (陳叔寶)\雉子班 (陳叔寶)__juan_01.txt
clean,中國漢文,南北朝,雉朝飛操 (吳均),,雉朝飛操 (吳均),雉朝飛操 (吳均),雉朝飛操 (吳均),,,1,1,1,117,80,0,中國漢文\raw\南北朝\雉朝飛操 (吳均)\雉朝飛操 (吳均)__juan_01.txt,中國漢文\clean\南北朝\雉朝飛操 (吳均)\雉朝飛操 (吳均)__juan_01.txt
clean,中國漢文,南北朝,雉朝飛操 (蕭綱),,雉朝飛操 (蕭綱),雉朝飛操 (蕭綱),雉朝飛操 (蕭綱),,,1,1,1,117,80,0,中國漢文\raw\南北朝\雉朝飛操 (蕭綱)\雉朝飛操 (蕭綱)__juan_01.txt,中國漢文\clean\南北朝\雉朝飛操 (蕭綱)\雉朝飛操 (蕭綱)__juan_01.txt
clean,中國漢文,南北朝,雜譬喻經 (道略),,雜譬喻經 (道略),雜譬喻經 (道略),雜譬喻經 (道略),,,1,1,1,14951,14914,0,中國漢文\raw\南北朝\雜譬喻經 (道略)\雜譬喻經 (道略)__juan_01.txt,中國漢文\clean\南北朝\雜譬喻經 (道略)\雜譬喻經 (道略)__juan_01.txt
clean,中國漢文,南北朝,離夜同江丞王常侍作,,離夜同江丞王常侍作,離夜同江丞王常侍作,離夜同江丞王常侍作,,,1,1,1,117,80,0,中國漢文\raw\南北朝\離夜同江丞王常侍作\離夜同江丞王常侍作__juan_01.txt,中國漢文\clean\南北朝\離夜同江丞王常侍作\離夜同江丞王常侍作__juan_01.txt
clean,中國漢文,南北朝,離夜聼琴,,離夜聼琴,離夜聼琴,離夜聼琴,,,1,1,1,93,56,0,中國漢文\raw\南北朝\離夜聼琴\離夜聼琴__juan_01.txt,中國漢文\clean\南北朝\離夜聼琴\離夜聼琴__juan_01.txt
clean,中國漢文,南北朝,難張長史門論書,,難張長史門論書,難張長史門論書,難張長史門論書,,,1,1,1,945,908,0,中國漢文\raw\南北朝\難張長史門論書\難張長史門論書__juan_01.txt,中國漢文\clean\南北朝\難張長史門論書\難張長史門論書__juan_01.txt
clean,中國漢文,南北朝,雨雪曲 (陳叔寶),,雨雪曲 (陳叔寶),雨雪曲 (陳叔寶),雨雪曲 (陳叔寶),,,1,1,1,117,80,0,中國漢文\raw\南北朝\雨雪曲 (陳叔寶)\雨雪曲 (陳叔寶)__juan_01.txt,中國漢文\clean\南北朝\雨雪曲 (陳叔寶)\雨雪曲 (陳叔寶)__juan_01.txt
clean,中國漢文,南北朝,雪 (吳均),,雪 (吳均),雪 (吳均),雪 (吳均),,,1,1,1,117,80,0,中國漢文\raw\南北朝\雪 (吳均)\雪 (吳均)__juan_01.txt,中國漢文\clean\南北朝\雪 (吳均)\雪 (吳均)__juan_01.txt
clean,中國漢文,南北朝,雲居寺高嶺,,雲居寺高嶺,雲居寺高嶺,雲居寺高嶺,,,1,1,1,93,56,0,中國漢文\raw\南北朝\雲居寺高嶺\雲居寺高嶺__juan_01.txt,中國漢文\clean\南北朝\雲居寺高嶺\雲居寺高嶺__juan_01.txt
clean,中國漢文,南北朝,雷公炮炙論,,雷公炮炙論,雷公炮炙論,雷公炮炙論,,,1,1,1,28298,26902,0,中國漢文\raw\南北朝\雷公炮炙論\雷公炮炙論__juan_01.txt,中國漢文\clean\南北朝\雷公炮炙論\雷公炮炙論__juan_01.txt
clean,中國漢文,南北朝,靈壇碑,,靈壇碑,靈壇碑,靈壇碑,,,1,1,1,439,402,0,中國漢文\raw\南北朝\靈壇碑\靈壇碑__juan_01.txt,中國漢文\clean\南北朝\靈壇碑\靈壇碑__juan_01.txt
clean,中國漢文,南北朝,須達經,,須達經,須達經,須達經,,,1,1,1,1558,1540,0,中國漢文\raw\南北朝\須達經\須達經__juan_01.txt,中國漢文\clean\南北朝\須達經\須達經__juan_01.txt
clean,中國漢文,南北朝,飛來雙白鶴 (陳叔寶),,飛來雙白鶴 (陳叔寶),飛來雙白鶴 (陳叔寶),飛來雙白鶴 (陳叔寶),,,1,1,1,129,90,0,中國漢文\raw\南北朝\飛來雙白鶴 (陳叔寶)\飛來雙白鶴 (陳叔寶)__juan_01.txt,中國漢文\clean\南北朝\飛來雙白鶴 (陳叔寶)\飛來雙白鶴 (陳叔寶)__juan_01.txt
clean,中國漢文,南北朝,飛蛾賦,,飛蛾賦,飛蛾賦,飛蛾賦,,,1,1,1,158,121,0,中國漢文\raw\南北朝\飛蛾賦\飛蛾賦__juan_01.txt,中國漢文\clean\南北朝\飛蛾賦\飛蛾賦__juan_01.txt
clean,中國漢文,南北朝,食移,,食移,食移,食移,,,1,1,1,460,423,0,中國漢文\raw\南北朝\食移\食移__juan_01.txt,中國漢文\clean\南北朝\食移\食移__juan_01.txt
clean,中國漢文,南北朝,飲馬長城窟 (王褒),,飲馬長城窟 (王褒),飲馬長城窟 (王褒),飲馬長城窟 (王褒),,,1,1,1,177,140,0,中國漢文\raw\南北朝\飲馬長城窟 (王褒)\飲馬長城窟 (王褒)__juan_01.txt,中國漢文\clean\南北朝\飲馬長城窟 (王褒)\飲馬長城窟 (王褒)__juan_01.txt
clean,中國漢文,南北朝,飲馬長城窟行 (陳叔寶),,飲馬長城窟行 (陳叔寶),飲馬長城窟行 (陳叔寶),飲馬長城窟行 (陳叔寶),,,1,1,1,117,80,0,中國漢文\raw\南北朝\飲馬長城窟行 (陳叔寶)\飲馬長城窟行 (陳叔寶)__juan_01.txt,中國漢文\clean\南北朝\飲馬長城窟行 (陳叔寶)\飲馬長城窟行 (陳叔寶)__juan_01.txt
clean,中國漢文,南北朝,餅說,,餅說,餅說,餅說,,,1,1,1,273,236,0,中國漢文\raw\南北朝\餅說\餅說__juan_01.txt,中國漢文\clean\南北朝\餅說\餅說__juan_01.txt
clean,中國漢文,南北朝,高令公集,,高令公集,高令公集,高令公集,,,1,1,1,13410,13373,0,中國漢文\raw\南北朝\高令公集\高令公集__juan_01.txt,中國漢文\clean\南北朝\高令公集\高令公集__juan_01.txt
clean,中國漢文,南北朝,高句麗,,高句麗,高句麗,高句麗,,,1,1,1,111,74,0,中國漢文\raw\南北朝\高句麗\高句麗__juan_01.txt,中國漢文\clean\南北朝\高句麗\高句麗__juan_01.txt
clean,中國漢文,南北朝,高松賦 (謝朓),,高松賦 (謝朓),高松賦 (謝朓),高松賦 (謝朓),,,1,1,1,490,453,0,中國漢文\raw\南北朝\高松賦 (謝朓)\高松賦 (謝朓)__juan_01.txt,中國漢文\clean\南北朝\高松賦 (謝朓)\高松賦 (謝朓)__juan_01.txt
clean,中國漢文,南北朝,高齋視事,,高齋視事,高齋視事,高齋視事,,,1,1,1,141,104,0,中國漢文\raw\南北朝\高齋視事\高齋視事__juan_01.txt,中國漢文\clean\南北朝\高齋視事\高齋視事__juan_01.txt
clean,中國漢文,南北朝,鬱林王墓銘,,鬱林王墓銘,鬱林王墓銘,鬱林王墓銘,,,1,1,1,99,62,0,中國漢文\raw\南北朝\鬱林王墓銘\鬱林王墓銘__juan_01.txt,中國漢文\clean\南北朝\鬱林王墓銘\鬱林王墓銘__juan_01.txt
clean,中國漢文,南北朝,魏書,,魏書,魏書,魏書/卷53,,,2,1,2,20716,20535,0,中國漢文\raw\南北朝\魏書\魏書__juan_01.txt,中國漢文\clean\南北朝\魏書\魏書__juan_01.txt
clean,中國漢文,南北朝,魏特進集,,魏特進集,魏特進集,魏特進集,,,1,1,1,17216,17174,0,中國漢文\raw\南北朝\魏特進集\魏特進集__juan_01.txt,中國漢文\clean\南北朝\魏特進集\魏特進集__juan_01.txt
clean,中國漢文,南北朝,鮑明遠集,,鮑明遠集,鮑明遠集,鮑明遠集,,,1,1,1,29347,29254,0,中國漢文\raw\南北朝\鮑明遠集\鮑明遠集__juan_01.txt,中國漢文\clean\南北朝\鮑明遠集\鮑明遠集__juan_01.txt
clean,中國漢文,南北朝,鹿苑賦,,鹿苑賦,鹿苑賦,鹿苑賦,,,1,1,1,789,752,0,中國漢文\raw\南北朝\鹿苑賦\鹿苑賦__juan_01.txt,中國漢文\clean\南北朝\鹿苑賦\鹿苑賦__juan_01.txt
clean,中國漢文,南北朝,黄門侍郎劉琨之誄,,黄門侍郎劉琨之誄,黄門侍郎劉琨之誄,黄門侍郎劉琨之誄,,,1,1,1,173,136,0,中國漢文\raw\南北朝\黄門侍郎劉琨之誄\黄門侍郎劉琨之誄__juan_01.txt,中國漢文\clean\南北朝\黄門侍郎劉琨之誄\黄門侍郎劉琨之誄__juan_01.txt
clean,中國漢文,南北朝,鼔吹曲二首,,鼔吹曲二首,鼔吹曲二首,鼔吹曲二首,,,1,1,1,170,133,0,中國漢文\raw\南北朝\鼔吹曲二首\鼔吹曲二首__juan_01.txt,中國漢文\clean\南北朝\鼔吹曲二首\鼔吹曲二首__juan_01.txt
clean,中國漢文,南北朝,齊敬皇后哀策文,,齊敬皇后哀策文,齊敬皇后哀策文,齊敬皇后哀策文,,,1,1,1,636,599,0,中國漢文\raw\南北朝\齊敬皇后哀策文\齊敬皇后哀策文__juan_01.txt,中國漢文\clean\南北朝\齊敬皇后哀策文\齊敬皇后哀策文__juan_01.txt
clean,中國漢文,南北朝,齊明皇帝謚冊文,,齊明皇帝謚冊文,齊明皇帝謚冊文,齊明皇帝謚冊文,,,1,1,1,370,333,0,中國漢文\raw\南北朝\齊明皇帝謚冊文\齊明皇帝謚冊文__juan_01.txt,中國漢文\clean\南北朝\齊明皇帝謚冊文\齊明皇帝謚冊文__juan_01.txt
clean,中國漢文,南北朝,齊海陵王墓銘,,齊海陵王墓銘,齊海陵王墓銘,齊海陵王墓銘,,,1,1,1,229,192,0,中國漢文\raw\南北朝\齊海陵王墓銘\齊海陵王墓銘__juan_01.txt,中國漢文\clean\南北朝\齊海陵王墓銘\齊海陵王墓銘__juan_01.txt
clean,中國漢文,南北朝,齊雩祭歌八首,,齊雩祭歌八首,齊雩祭歌八首,齊雩祭歌八首,,,1,1,1,780,742,0,中國漢文\raw\南北朝\齊雩祭歌八首\齊雩祭歌八首__juan_01.txt,中國漢文\clean\南北朝\齊雩祭歌八首\齊雩祭歌八首__juan_01.txt
clean,中國漢文,南北朝,齊韋道遜晩春宴,,齊韋道遜晩春宴,齊韋道遜晩春宴,齊韋道遜晩春宴,,,1,1,1,117,80,0,中國漢文\raw\南北朝\齊韋道遜晩春宴\齊韋道遜晩春宴__juan_01.txt,中國漢文\clean\南北朝\齊韋道遜晩春宴\齊韋道遜晩春宴__juan_01.txt
clean,中國漢文,周朝,春秋經,,春秋,春秋經,春秋經,孔字,戰國,1,1,1,0,20927,0,,中國漢文\clean\周朝\春秋經\春秋經.txt
clean,中國漢文,宋朝,三子經,,三字經,三字經,三字經,王應麟,宋,1,1,1,0,1416,0,,中國漢文\clean\宋朝\三子經\三子經.txt
clean,中國漢文,宋朝,百家姓,,百家姓,百家姓,百家姓,,宋,1,1,1,0,568,0,,中國漢文\clean\宋朝\百家姓\百家姓.txt
clean,中國漢文,明朝,明心寶鑒,,明心寶鑒,明心寶鑒,明心寶鑒,范立本,明,1,1,1,0,31340,0,,中國漢文\clean\明朝\明心寶鑒\明心寶鑒.txt
clean,中國漢文,明朝,永樂大典,,御製題絜齋毛詩經筵講義,御製題絜齋毛詩經筵講義,御製題絜齋毛詩經筵講義,袁燮,宋,1,1,1,0,23529,0,,中國漢文\clean\明朝\永樂大典\御製題絜齋毛詩經筵講義.txt
clean,中國漢文,明朝,永樂大典,,永樂大典,永樂大典,永樂大典,,,807,480,22761,15691565,15691565,0,中國漢文\raw\明朝\永樂大典\永樂大典__juan_0480.txt,中國漢文\clean\明朝\永樂大典\永樂大典__juan_0480.txt
clean,中國漢文,明朝,皇明從信錄,,皇明從信錄,皇明從信錄,皇明從信錄,,,40,1,40,682658,682658,0,中國漢文\raw\明朝\皇明從信錄\皇明從信錄__juan_0001.txt,中國漢文\clean\明朝\皇明從信錄\皇明從信錄__juan_0001.txt
clean,中國漢文,晉朝,三国志（陈寿撰 裴松之注 建阳刊本）,,三国志（陈寿撰 裴松之注 建阳刊本）,三国志（陈寿撰 裴松之注 建阳刊本）,三国志（陈寿撰 裴松之注 建阳刊本）,,,1,1,1,27,27,0,中國漢文\raw\晉朝\三国志（陈寿撰 裴松之注 建阳刊本）\三国志（陈寿撰 裴松之注 建阳刊本）__juan_01.txt,中國漢文\clean\晉朝\三国志（陈寿撰 裴松之注 建阳刊本）\三国志（陈寿撰 裴松之注 建阳刊本）__juan_01.txt
clean,中國漢文,晉朝,三齊略記,,三齊略記,三齊略記,三齊略記,,,1,1,1,465,428,0,中國漢文\raw\晉朝\三齊略記\三齊略記__juan_01.txt,中國漢文\clean\晉朝\三齊略記\三齊略記__juan_01.txt
clean,中國漢文,晉朝,乙巳歲三月為建威參軍使都經錢溪,,乙巳歲三月為建威參軍使都經錢溪,乙巳歲三月為建威參軍使都經錢溪,乙巳歲三月為建威參軍使都經錢溪,,,1,1,1,177,96,0,中國漢文\raw\晉朝\乙巳歲三月為建威參軍使都經錢溪\乙巳歲三月為建威參軍使都經錢溪__juan_01.txt,中國漢文\clean\晉朝\乙巳歲三月為建威參軍使都經錢溪\乙巳歲三月為建威參軍使都經錢溪__juan_01.txt
clean,中國漢文,晉朝,九日閑居,,九日閑居,九日閑居,九日閑居,,,1,1,1,189,108,0,中國漢文\raw\晉朝\九日閑居\九日閑居__juan_01.txt,中國漢文\clean\晉朝\九日閑居\九日閑居__juan_01.txt
clean,中國漢文,晉朝,乞食,,乞食,乞食,乞食,,,1,1,1,165,84,0,中國漢文\raw\晉朝\乞食\乞食__juan_01.txt,中國漢文\clean\晉朝\乞食\乞食__juan_01.txt
clean,中國漢文,晉朝,五嶽真形序論,,五嶽真形序論,五嶽真形序論,五嶽真形序論,,,1,1,1,9299,9218,0,中國漢文\raw\晉朝\五嶽真形序論\五嶽真形序論__juan_01.txt,中國漢文\clean\晉朝\五嶽真形序論\五嶽真形序論__juan_01.txt
clean,中國漢文,晉朝,五月旦作和戴主簿,,五月旦作和戴主簿,五月旦作和戴主簿,五月旦作和戴主簿,,,1,1,1,177,96,0,中國漢文\raw\晉朝\五月旦作和戴主簿\五月旦作和戴主簿__juan_01.txt,中國漢文\clean\晉朝\五月旦作和戴主簿\五月旦作和戴主簿__juan_01.txt
clean,中國漢文,晉朝,交州記 (嶺南遺書本),,交州記 (嶺南遺書本),交州記 (嶺南遺書本),交州記 (嶺南遺書本),,,1,1,1,5701,5693,0,中國漢文\raw\晉朝\交州記 (嶺南遺書本)\交州記 (嶺南遺書本)__juan_01.txt,中國漢文\clean\晉朝\交州記 (嶺南遺書本)\交州記 (嶺南遺書本)__juan_01.txt
clean,中國漢文,晉朝,伏日詩,,伏日詩,伏日詩,伏日詩,,,1,1,1,608,525,0,中國漢文\raw\晉朝\伏日詩\伏日詩__juan_01.txt,中國漢文\clean\晉朝\伏日詩\伏日詩__juan_01.txt
clean,中國漢文,晉朝,伯遠帖,,伯遠帖,伯遠帖,伯遠帖,,,1,1,1,115,78,0,中國漢文\raw\晉朝\伯遠帖\伯遠帖__juan_01.txt,中國漢文\clean\晉朝\伯遠帖\伯遠帖__juan_01.txt
clean,中國漢文,晉朝,佛說摩訶衍寶嚴經,,佛說摩訶衍寶嚴經,佛說摩訶衍寶嚴經,佛說摩訶衍寶嚴經,,,1,1,1,11146,11060,0,中國漢文\raw\晉朝\佛說摩訶衍寶嚴經\佛說摩訶衍寶嚴經__juan_01.txt,中國漢文\clean\晉朝\佛說摩訶衍寶嚴經\佛說摩訶衍寶嚴經__juan_01.txt
clean,中國漢文,晉朝,停雲,,停雲,停雲,停雲,,,1,1,1,269,188,0,中國漢文\raw\晉朝\停雲\停雲__juan_01.txt,中國漢文\clean\晉朝\停雲\停雲__juan_01.txt
clean,中國漢文,晉朝,傅子,,傅子,傅子,傅子,,,1,1,1,28008,26539,0,中國漢文\raw\晉朝\傅子\傅子__juan_01.txt,中國漢文\clean\晉朝\傅子\傅子__juan_01.txt
clean,中國漢文,晉朝,全晉文,,全晉文,全晉文,全晉文/卷一,,,151,1,151,1104737,1091403,0,中國漢文\raw\晉朝\全晉文\全晉文__juan_01.txt,中國漢文\clean\晉朝\全晉文\全晉文__juan_01.txt
clean,中國漢文,晉朝,兩儀詩,,兩儀詩,兩儀詩,兩儀詩,,,1,1,1,212,125,0,中國漢文\raw\晉朝\兩儀詩\兩儀詩__juan_01.txt,中國漢文\clean\晉朝\兩儀詩\兩儀詩__juan_01.txt
clean,中國漢文,晉朝,冰井賦 (庾儵),,冰井賦 (庾儵),冰井賦 (庾儵),冰井賦 (庾儵),,,1,1,1,400,363,0,中國漢文\raw\晉朝\冰井賦 (庾儵)\冰井賦 (庾儵)__juan_01.txt,中國漢文\clean\晉朝\冰井賦 (庾儵)\冰井賦 (庾儵)__juan_01.txt
clean,中國漢文,晉朝,勸農,,勸農,勸農,勸農,,,1,1,1,321,240,0,中國漢文\raw\晉朝\勸農\勸農__juan_01.txt,中國漢文\clean\晉朝\勸農\勸農__juan_01.txt
