row,source_path,staged_path,work_key,work_title,page_title,author,exact_years,mentioned_years,date_years,decision_year,decision_base,destination,region,region_candidates,imperial_region_candidates,reason,warnings,ws_categories
348,大日本帝国/朝鮮/敬齋集 (河演)/敬齋集 (河演)__juan_04.txt,大日本帝国/朝鮮/敬齋集 (河演)/敬齋集 (河演)__juan_04.txt,敬齋集 (河演),敬齋集 (河演),敬齋集 (河演)/卷四,,1919,,,1919,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 5}",period from year; imperial region from categories/path/header,,1919年;河演
349,大日本帝国/朝鮮/敬齋集 (河演)/敬齋集 (河演)__juan_05.txt,大日本帝国/朝鮮/敬齋集 (河演)/敬齋集 (河演)__juan_05.txt,敬齋集 (河演),敬齋集 (河演),敬齋集 (河演)/卷五,,1919,,,1919,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 5}",period from year; imperial region from categories/path/header,,1919年;河演
350,大日本帝国/朝鮮/春圃柳先生遺稿/春圃柳先生遺稿__juan_01.txt,大日本帝国/朝鮮/春圃柳先生遺稿/春圃柳先生遺稿__juan_01.txt,春圃柳先生遺稿,春圃柳先生遺稿,春圃柳先生遺稿/卷之一,,1939,,,1939,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 1}",period from year; imperial region from categories/path/header,,1939年;1939年9月;1939年9月29日;柳莘老
351,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_01.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_01.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷一,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
352,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_02.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_02.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/附錄卷一,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年
353,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_03.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_03.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷二,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
354,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_04.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_04.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/附錄卷二,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年
355,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_05.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_05.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷三,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
356,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_06.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_06.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷四,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
357,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_07.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_07.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷五,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
358,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_08.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_08.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷六,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
359,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_09.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_09.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷七,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
360,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_10.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_10.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷八,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
361,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_11.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_11.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷九,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
362,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_12.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_12.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷十,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
363,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_13.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_13.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷十一,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
364,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_14.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_14.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷十二,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
365,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_15.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_15.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷十三,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
366,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_16.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_16.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷十四,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
367,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_17.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_17.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷十五,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
368,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_18.txt,大日本帝国/朝鮮/晚醒先生文集/晚醒先生文集__juan_18.txt,晚醒先生文集,晚醒先生文集,晚醒先生文集/卷十六,,1925,,,1925,日本/大正時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 18}",period from year; imperial region from categories/path/header,,1925年;朴致馥
369,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_01.txt,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_01.txt,晩悟先生文集 (申達道),晩悟先生文集 (申達道),晩悟先生文集 (申達道)/卷一,,1927,,,1927,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 10}",period from year; imperial region from categories/path/header,,1927年;申達道
370,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_02.txt,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_02.txt,晩悟先生文集 (申達道),晩悟先生文集 (申達道),晩悟先生文集 (申達道)/卷二,,1927,,,1927,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 10}",period from year; imperial region from categories/path/header,,1927年;申達道
371,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_03.txt,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_03.txt,晩悟先生文集 (申達道),晩悟先生文集 (申達道),晩悟先生文集 (申達道)/卷三,,1927,,,1927,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 10}",period from year; imperial region from categories/path/header,,1927年;申達道
372,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_04.txt,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_04.txt,晩悟先生文集 (申達道),晩悟先生文集 (申達道),晩悟先生文集 (申達道)/卷四,,1927,,,1927,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 10}",period from year; imperial region from categories/path/header,,1927年;申達道
373,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_05.txt,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_05.txt,晩悟先生文集 (申達道),晩悟先生文集 (申達道),晩悟先生文集 (申達道)/卷五,,1927,,,1927,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 10}",period from year; imperial region from categories/path/header,,1927年;申達道
374,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_06.txt,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_06.txt,晩悟先生文集 (申達道),晩悟先生文集 (申達道),晩悟先生文集 (申達道)/卷六,,1927,,,1927,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 10}",period from year; imperial region from categories/path/header,,1927年;申達道
375,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_07.txt,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_07.txt,晩悟先生文集 (申達道),晩悟先生文集 (申達道),晩悟先生文集 (申達道)/卷七,,1927,,,1927,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 10}",period from year; imperial region from categories/path/header,,1927年;申達道
376,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_08.txt,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_08.txt,晩悟先生文集 (申達道),晩悟先生文集 (申達道),晩悟先生文集 (申達道)/卷八,,1927,,,1927,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 10}",period from year; imperial region from categories/path/header,,1927年;申達道
377,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_09.txt,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_09.txt,晩悟先生文集 (申達道),晩悟先生文集 (申達道),晩悟先生文集 (申達道)/卷九,,1927,,,1927,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 10}",period from year; imperial region from categories/path/header,,1927年;申達道
378,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_10.txt,大日本帝国/朝鮮/晩悟先生文集 (申達道)/晩悟先生文集 (申達道)__juan_10.txt,晩悟先生文集 (申達道),晩悟先生文集 (申達道),晩悟先生文集 (申達道)/卷十,,1927,,,1927,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 10}",period from year; imperial region from categories/path/header,,1927年;申達道
379,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_01.txt,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_01.txt,晩求先生續集,晩求先生續集,晩求先生續集/卷之一,,1936,,,1936,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 8}",period from year; imperial region from categories/path/header,,1936年;李種杞
380,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_02.txt,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_02.txt,晩求先生續集,晩求先生續集,晩求先生續集/卷之七,,1936,,,1936,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 8}",period from year; imperial region from categories/path/header,,1936年;李種杞
381,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_03.txt,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_03.txt,晩求先生續集,晩求先生續集,晩求先生續集/卷之三,,1936,,,1936,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 8}",period from year; imperial region from categories/path/header,,1936年;李種杞
382,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_04.txt,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_04.txt,晩求先生續集,晩求先生續集,晩求先生續集/卷之二,,1936,,,1936,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 8}",period from year; imperial region from categories/path/header,,1936年;李種杞
383,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_05.txt,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_05.txt,晩求先生續集,晩求先生續集,晩求先生續集/卷之五,,1936,,,1936,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 8}",period from year; imperial region from categories/path/header,,1936年;李種杞
384,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_06.txt,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_06.txt,晩求先生續集,晩求先生續集,晩求先生續集/卷之八,,1936,,,1936,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 8}",period from year; imperial region from categories/path/header,,1936年;李種杞
385,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_07.txt,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_07.txt,晩求先生續集,晩求先生續集,晩求先生續集/卷之六,,1936,,,1936,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 8}",period from year; imperial region from categories/path/header,,1936年;李種杞
386,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_08.txt,大日本帝国/朝鮮/晩求先生續集/晩求先生續集__juan_08.txt,晩求先生續集,晩求先生續集,晩求先生續集/卷之四,,1936,,,1936,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 8}",period from year; imperial region from categories/path/header,,1936年;李種杞
387,大日本帝国/朝鮮/晩覺齋先生文集/晩覺齋先生文集__juan_01.txt,未分類/境界年需核/晩覺齋先生文集/晩覺齋先生文集__juan_01.txt,晩覺齋先生文集,晩覺齋先生文集,晩覺齋先生文集/卷一,,1926,,,1926,日本/昭和時代,未分類/境界年需核,,{},{},bare year is a period boundary; month/day needed for confident placement,boundary year: 1926,1926年;李東汲
388,大日本帝国/朝鮮/晩覺齋先生文集/晩覺齋先生文集__juan_02.txt,未分類/境界年需核/晩覺齋先生文集/晩覺齋先生文集__juan_02.txt,晩覺齋先生文集,晩覺齋先生文集,晩覺齋先生文集/卷二,,1926,,,1926,日本/昭和時代,未分類/境界年需核,,{},{},bare year is a period boundary; month/day needed for confident placement,boundary year: 1926,1926年;李東汲
389,大日本帝国/朝鮮/晩覺齋先生文集/晩覺齋先生文集__juan_03.txt,未分類/境界年需核/晩覺齋先生文集/晩覺齋先生文集__juan_03.txt,晩覺齋先生文集,晩覺齋先生文集,晩覺齋先生文集/卷三,,1926,,,1926,日本/昭和時代,未分類/境界年需核,,{},{},bare year is a period boundary; month/day needed for confident placement,boundary year: 1926,1926年;李東汲
390,大日本帝国/朝鮮/晩覺齋先生文集/晩覺齋先生文集__juan_04.txt,未分類/境界年需核/晩覺齋先生文集/晩覺齋先生文集__juan_04.txt,晩覺齋先生文集,晩覺齋先生文集,晩覺齋先生文集/卷四,,1926,,,1926,日本/昭和時代,未分類/境界年需核,,{},{},bare year is a period boundary; month/day needed for confident placement,boundary year: 1926,1926年;李東汲
391,大日本帝国/朝鮮/晩覺齋先生文集/晩覺齋先生文集__juan_05.txt,未分類/境界年需核/晩覺齋先生文集/晩覺齋先生文集__juan_05.txt,晩覺齋先生文集,晩覺齋先生文集,晩覺齋先生文集/卷五,,1926,,,1926,日本/昭和時代,未分類/境界年需核,,{},{},bare year is a period boundary; month/day needed for confident placement,boundary year: 1926,1926年;李東汲
392,大日本帝国/朝鮮/晩覺齋先生文集/晩覺齋先生文集__juan_06.txt,未分類/境界年需核/晩覺齋先生文集/晩覺齋先生文集__juan_06.txt,晩覺齋先生文集,晩覺齋先生文集,晩覺齋先生文集/卷六,,1926,,,1926,日本/昭和時代,未分類/境界年需核,,{},{},bare year is a period boundary; month/day needed for confident placement,boundary year: 1926,1926年;李東汲
393,大日本帝国/朝鮮/景齋集/景齋集__juan_01.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_01.txt,景齋集,景齋集,景齋集/卷一,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
394,大日本帝国/朝鮮/景齋集/景齋集__juan_02.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_02.txt,景齋集,景齋集,景齋集/卷二,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
395,大日本帝国/朝鮮/景齋集/景齋集__juan_03.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_03.txt,景齋集,景齋集,景齋集/卷三,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
396,大日本帝国/朝鮮/景齋集/景齋集__juan_04.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_04.txt,景齋集,景齋集,景齋集/卷四,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
397,大日本帝国/朝鮮/景齋集/景齋集__juan_05.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_05.txt,景齋集,景齋集,景齋集/卷五,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
398,大日本帝国/朝鮮/景齋集/景齋集__juan_06.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_06.txt,景齋集,景齋集,景齋集/卷六,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
399,大日本帝国/朝鮮/景齋集/景齋集__juan_07.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_07.txt,景齋集,景齋集,景齋集/卷七,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
400,大日本帝国/朝鮮/景齋集/景齋集__juan_08.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_08.txt,景齋集,景齋集,景齋集/卷八,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
401,大日本帝国/朝鮮/景齋集/景齋集__juan_09.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_09.txt,景齋集,景齋集,景齋集/卷九,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
402,大日本帝国/朝鮮/景齋集/景齋集__juan_10.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_10.txt,景齋集,景齋集,景齋集/卷十,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
403,大日本帝国/朝鮮/景齋集/景齋集__juan_11.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_11.txt,景齋集,景齋集,景齋集/卷十一,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
404,大日本帝国/朝鮮/景齋集/景齋集__juan_12.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_12.txt,景齋集,景齋集,景齋集/卷十二,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
405,大日本帝国/朝鮮/景齋集/景齋集__juan_13.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_13.txt,景齋集,景齋集,景齋集/卷十三,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
406,大日本帝国/朝鮮/景齋集/景齋集__juan_14.txt,大日本帝国/朝鮮/景齋集/景齋集__juan_14.txt,景齋集,景齋集,景齋集/卷十四,,1911,,,1911,日本/明治時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 14}",period from year; imperial region from categories/path/header,,1911年;禹成圭
407,大日本帝国/朝鮮/東園集 (金貴榮)/東園集 (金貴榮)__juan_01.txt,大日本帝国/朝鮮/東園集 (金貴榮)/東園集 (金貴榮)__juan_01.txt,東園集 (金貴榮),東園集 (金貴榮),東園集 (金貴榮)/卷一,,1935,,,1935,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 5}",period from year; imperial region from categories/path/header,,1935年;金貴榮
408,大日本帝国/朝鮮/東園集 (金貴榮)/東園集 (金貴榮)__juan_02.txt,大日本帝国/朝鮮/東園集 (金貴榮)/東園集 (金貴榮)__juan_02.txt,東園集 (金貴榮),東園集 (金貴榮),東園集 (金貴榮)/年譜槪略卷一,,1935,,,1935,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 5}",period from year; imperial region from categories/path/header,,1935年;金貴榮
409,大日本帝国/朝鮮/東園集 (金貴榮)/東園集 (金貴榮)__juan_03.txt,大日本帝国/朝鮮/東園集 (金貴榮)/東園集 (金貴榮)__juan_03.txt,東園集 (金貴榮),東園集 (金貴榮),東園集 (金貴榮)/卷二,,1935,,,1935,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 5}",period from year; imperial region from categories/path/header,,1935年;金貴榮
410,大日本帝国/朝鮮/東園集 (金貴榮)/東園集 (金貴榮)__juan_04.txt,大日本帝国/朝鮮/東園集 (金貴榮)/東園集 (金貴榮)__juan_04.txt,東園集 (金貴榮),東園集 (金貴榮),東園集 (金貴榮)/卷三,,1935,,,1935,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 5}",period from year; imperial region from categories/path/header,,1935年;金貴榮
411,大日本帝国/朝鮮/東園集 (金貴榮)/東園集 (金貴榮)__juan_05.txt,大日本帝国/朝鮮/東園集 (金貴榮)/東園集 (金貴榮)__juan_05.txt,東園集 (金貴榮),東園集 (金貴榮),東園集 (金貴榮)/卷四,,1935,,,1935,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 5}",period from year; imperial region from categories/path/header,,1935年;金貴榮
412,大日本帝国/朝鮮/東谿遺稿/東谿遺稿__juan_01.txt,大日本帝国/朝鮮/東谿遺稿/東谿遺稿__juan_01.txt,東谿遺稿,東谿遺稿,東谿遺稿/卷上,,1929,,,1929,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 2}",period from year; imperial region from categories/path/header,,1929年;宋晦錫
413,大日本帝国/朝鮮/東谿遺稿/東谿遺稿__juan_02.txt,大日本帝国/朝鮮/東谿遺稿/東谿遺稿__juan_02.txt,東谿遺稿,東谿遺稿,東谿遺稿/卷下,,1929,,,1929,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 2}",period from year; imperial region from categories/path/header,,1929年;宋晦錫
414,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_01.txt,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_01.txt,果菴先生文集,果菴先生文集,果菴先生文集/卷一,,1933,,,1933,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 15}",period from year; imperial region from categories/path/header,,1933年;宋德相
415,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_02.txt,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_02.txt,果菴先生文集,果菴先生文集,果菴先生文集/卷二,,1933,,,1933,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 15}",period from year; imperial region from categories/path/header,,1933年;宋德相
416,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_03.txt,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_03.txt,果菴先生文集,果菴先生文集,果菴先生文集/卷三,,1933,,,1933,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 15}",period from year; imperial region from categories/path/header,,1933年;宋德相
417,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_04.txt,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_04.txt,果菴先生文集,果菴先生文集,果菴先生文集/卷四,,1933,,,1933,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 15}",period from year; imperial region from categories/path/header,,1933年;宋德相
418,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_05.txt,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_05.txt,果菴先生文集,果菴先生文集,果菴先生文集/卷五,,1933,,,1933,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 15}",period from year; imperial region from categories/path/header,,1933年;宋德相
419,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_06.txt,大日本帝国/朝鮮/果菴先生文集/果菴先生文集__juan_06.txt,果菴先生文集,果菴先生文集,果菴先生文集/卷六,,1933,,,1933,日本/昭和時代,大日本帝国/朝鮮,朝鮮,{},"{""朝鮮"": 15}",period from year; imperial region from categories/path/header,,1933年;宋德相
