source_path,staged_path,work_folder,work_title,page_title,exact_years,mentioned_years,decision_year,decision_coarse,all_coarse_counts,destination,nation,times,reason,ws_categories
朝鮮典籍/南溪先生朴文純公文續集/南溪先生朴文純公文續集__juan_18.txt,朝鮮王朝/南溪先生朴文純公文續集/南溪先生朴文純公文續集__juan_18.txt,南溪先生朴文純公文續集,南溪先生朴文純公文續集,南溪先生朴文純公文續集/卷十八,1731,,1731,朝鮮王朝,"{""朝鮮王朝"": 22}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1731年;朴世采
朝鮮典籍/南溪先生朴文純公文續集/南溪先生朴文純公文續集__juan_19.txt,朝鮮王朝/南溪先生朴文純公文續集/南溪先生朴文純公文續集__juan_19.txt,南溪先生朴文純公文續集,南溪先生朴文純公文續集,南溪先生朴文純公文續集/卷十九,1731,,1731,朝鮮王朝,"{""朝鮮王朝"": 22}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1731年;朴世采
朝鮮典籍/南溪先生朴文純公文續集/南溪先生朴文純公文續集__juan_20.txt,朝鮮王朝/南溪先生朴文純公文續集/南溪先生朴文純公文續集__juan_20.txt,南溪先生朴文純公文續集,南溪先生朴文純公文續集,南溪先生朴文純公文續集/卷二十,1731,,1731,朝鮮王朝,"{""朝鮮王朝"": 22}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1731年;朴世采
朝鮮典籍/南溪先生朴文純公文續集/南溪先生朴文純公文續集__juan_21.txt,朝鮮王朝/南溪先生朴文純公文續集/南溪先生朴文純公文續集__juan_21.txt,南溪先生朴文純公文續集,南溪先生朴文純公文續集,南溪先生朴文純公文續集/卷二十一,1731,,1731,朝鮮王朝,"{""朝鮮王朝"": 22}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1731年;朴世采
朝鮮典籍/南溪先生朴文純公文續集/南溪先生朴文純公文續集__juan_22.txt,朝鮮王朝/南溪先生朴文純公文續集/南溪先生朴文純公文續集__juan_22.txt,南溪先生朴文純公文續集,南溪先生朴文純公文續集,南溪先生朴文純公文續集/卷二十二,1731,,1731,朝鮮王朝,"{""朝鮮王朝"": 22}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1731年;朴世采
朝鮮典籍/南磵集選/南磵集選__juan_01.txt,朝鮮王朝/南磵集選/南磵集選__juan_01.txt,南磵集選,南磵集選,南磵集選/卷一,1799,,1799,朝鮮王朝,"{""朝鮮王朝"": 1}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1799年;羅海鳳
朝鮮典籍/南窓雜稿/南窓雜稿__juan_01.txt,朝鮮王朝/南窓雜稿/南窓雜稿__juan_01.txt,南窓雜稿,南窓雜稿,南窓雜稿,1634,,1634,朝鮮王朝,"{""朝鮮王朝"": 1}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1634年;25%;PD-old;朝鮮典籍;金玄成;需要清理的頁面
朝鮮典籍/南陽先生詩集/南陽先生詩集__juan_01.txt,高麗/南陽先生詩集/南陽先生詩集__juan_01.txt,南陽先生詩集,南陽先生詩集,南陽先生詩集/卷上,1249,,1249,高麗,"{""高麗"": 2}",高麗,高麗,,dominant exact non-提及 WS_CATEGORIES year,1249年;白賁華
朝鮮典籍/南陽先生詩集/南陽先生詩集__juan_02.txt,高麗/南陽先生詩集/南陽先生詩集__juan_02.txt,南陽先生詩集,南陽先生詩集,南陽先生詩集/卷下,1249,,1249,高麗,"{""高麗"": 2}",高麗,高麗,,dominant exact non-提及 WS_CATEGORIES year,1249年;白賁華
朝鮮典籍/博泉集/博泉集__juan_01.txt,朝鮮王朝/博泉集/博泉集__juan_01.txt,博泉集,博泉集,博泉集,1721,,1721,朝鮮王朝,"{""朝鮮王朝"": 1}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1721年;PD-old;朝鮮典籍;李沃;需要清理的頁面
朝鮮典籍/厚齋先生別集/厚齋先生別集__juan_01.txt,朝鮮王朝/厚齋先生別集/厚齋先生別集__juan_01.txt,厚齋先生別集,厚齋先生別集,厚齋先生別集/卷之一,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 4}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生別集/厚齋先生別集__juan_02.txt,朝鮮王朝/厚齋先生別集/厚齋先生別集__juan_02.txt,厚齋先生別集,厚齋先生別集,厚齋先生別集/卷之三,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 4}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生別集/厚齋先生別集__juan_03.txt,朝鮮王朝/厚齋先生別集/厚齋先生別集__juan_03.txt,厚齋先生別集,厚齋先生別集,厚齋先生別集/卷之二,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 4}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生別集/厚齋先生別集__juan_04.txt,朝鮮王朝/厚齋先生別集/厚齋先生別集__juan_04.txt,厚齋先生別集,厚齋先生別集,厚齋先生別集/卷之四,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 4}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生年譜/厚齋先生年譜__juan_01.txt,朝鮮王朝/厚齋先生年譜/厚齋先生年譜__juan_01.txt,厚齋先生年譜,厚齋先生年譜,厚齋先生年譜,1811,,1811,朝鮮王朝,"{""朝鮮王朝"": 1}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1811年;25%;PD-old;朝鮮典籍;需要清理的頁面
朝鮮典籍/厚齋先生集/厚齋先生集__juan_01.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_01.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之一,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_02.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_02.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之七,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_03.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_03.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_04.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_04.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三十,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_05.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_05.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三十一,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_06.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_06.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三十七,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_07.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_07.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三十三,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_08.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_08.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三十九,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_09.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_09.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三十二,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_10.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_10.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三十五,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_11.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_11.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三十八,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_12.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_12.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三十六,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_13.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_13.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之三十四,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_14.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_14.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之九,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_15.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_15.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_16.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_16.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二十,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_17.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_17.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二十一,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_18.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_18.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二十七,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_19.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_19.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二十三,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_20.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_20.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二十九,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_21.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_21.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二十二,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_22.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_22.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二十五,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_23.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_23.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二十八,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_24.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_24.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二十六,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_25.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_25.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之二十四,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_26.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_26.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之五,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_27.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_27.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之八,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_28.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_28.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之六,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_29.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_29.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之十,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_30.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_30.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之十一,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_31.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_31.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之十七,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_32.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_32.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之十三,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_33.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_33.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之十九,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_34.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_34.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之十二,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_35.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_35.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之十五,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_36.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_36.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之十八,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_37.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_37.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之十六,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_38.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_38.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之十四,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_39.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_39.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之四,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_40.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_40.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之四十,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_41.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_41.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之四十一,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_42.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_42.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之四十三,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_43.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_43.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之四十二,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_44.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_44.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之四十五,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_45.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_45.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之四十六,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/厚齋先生集/厚齋先生集__juan_46.txt,朝鮮王朝/厚齋先生集/厚齋先生集__juan_46.txt,厚齋先生集,厚齋先生集,厚齋先生集/卷之四十四,1766,,1766,朝鮮王朝,"{""朝鮮王朝"": 46}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1766年;金榦
朝鮮典籍/及菴詩集/及菴詩集__juan_01.txt,高麗/及菴詩集/及菴詩集__juan_01.txt,及菴詩集,及菴詩集,及菴詩集/卷一,1370,,1370,高麗,"{""高麗"": 5}",高麗,高麗,,dominant exact non-提及 WS_CATEGORIES year,1370年;閔思平
朝鮮典籍/及菴詩集/及菴詩集__juan_02.txt,高麗/及菴詩集/及菴詩集__juan_02.txt,及菴詩集,及菴詩集,及菴詩集/卷二,1370,,1370,高麗,"{""高麗"": 5}",高麗,高麗,,dominant exact non-提及 WS_CATEGORIES year,1370年;閔思平
朝鮮典籍/及菴詩集/及菴詩集__juan_03.txt,高麗/及菴詩集/及菴詩集__juan_03.txt,及菴詩集,及菴詩集,及菴詩集/卷三,1370,,1370,高麗,"{""高麗"": 5}",高麗,高麗,,dominant exact non-提及 WS_CATEGORIES year,1370年;閔思平
朝鮮典籍/及菴詩集/及菴詩集__juan_04.txt,高麗/及菴詩集/及菴詩集__juan_04.txt,及菴詩集,及菴詩集,及菴詩集/卷四,1370,,1370,高麗,"{""高麗"": 5}",高麗,高麗,,dominant exact non-提及 WS_CATEGORIES year,1370年;閔思平
朝鮮典籍/及菴詩集/及菴詩集__juan_05.txt,高麗/及菴詩集/及菴詩集__juan_05.txt,及菴詩集,及菴詩集,及菴詩集/卷五,1370,,1370,高麗,"{""高麗"": 5}",高麗,高麗,,dominant exact non-提及 WS_CATEGORIES year,1370年;閔思平
朝鮮典籍/古溪文集/古溪文集__juan_01.txt,待分類/1897_朝鮮王朝_大韓帝國_transition/古溪文集/古溪文集__juan_01.txt,古溪文集,古溪文集,古溪文集/卷一,1897,,1897,1897 transition,"{""1897 transition"": 8}",待分類/1897_朝鮮王朝_大韓帝國_transition,,1897 transition,dominant exact non-提及 WS_CATEGORIES year,1897年;李彙寧
朝鮮典籍/古溪文集/古溪文集__juan_02.txt,待分類/1897_朝鮮王朝_大韓帝國_transition/古溪文集/古溪文集__juan_02.txt,古溪文集,古溪文集,古溪文集/卷二,1897,,1897,1897 transition,"{""1897 transition"": 8}",待分類/1897_朝鮮王朝_大韓帝國_transition,,1897 transition,dominant exact non-提及 WS_CATEGORIES year,1897年;李彙寧
朝鮮典籍/古溪文集/古溪文集__juan_03.txt,待分類/1897_朝鮮王朝_大韓帝國_transition/古溪文集/古溪文集__juan_03.txt,古溪文集,古溪文集,古溪文集/卷三,1897,,1897,1897 transition,"{""1897 transition"": 8}",待分類/1897_朝鮮王朝_大韓帝國_transition,,1897 transition,dominant exact non-提及 WS_CATEGORIES year,1897年;李彙寧
朝鮮典籍/古溪文集/古溪文集__juan_04.txt,待分類/1897_朝鮮王朝_大韓帝國_transition/古溪文集/古溪文集__juan_04.txt,古溪文集,古溪文集,古溪文集/卷四,1897,,1897,1897 transition,"{""1897 transition"": 8}",待分類/1897_朝鮮王朝_大韓帝國_transition,,1897 transition,dominant exact non-提及 WS_CATEGORIES year,1897年;李彙寧
朝鮮典籍/古溪文集/古溪文集__juan_05.txt,待分類/1897_朝鮮王朝_大韓帝國_transition/古溪文集/古溪文集__juan_05.txt,古溪文集,古溪文集,古溪文集/卷五,1897,,1897,1897 transition,"{""1897 transition"": 8}",待分類/1897_朝鮮王朝_大韓帝國_transition,,1897 transition,dominant exact non-提及 WS_CATEGORIES year,1897年;李彙寧
朝鮮典籍/古溪文集/古溪文集__juan_06.txt,待分類/1897_朝鮮王朝_大韓帝國_transition/古溪文集/古溪文集__juan_06.txt,古溪文集,古溪文集,古溪文集/卷六,1897,,1897,1897 transition,"{""1897 transition"": 8}",待分類/1897_朝鮮王朝_大韓帝國_transition,,1897 transition,dominant exact non-提及 WS_CATEGORIES year,1897年;李彙寧
朝鮮典籍/古溪文集/古溪文集__juan_07.txt,待分類/1897_朝鮮王朝_大韓帝國_transition/古溪文集/古溪文集__juan_07.txt,古溪文集,古溪文集,古溪文集/卷七,1897,,1897,1897 transition,"{""1897 transition"": 8}",待分類/1897_朝鮮王朝_大韓帝國_transition,,1897 transition,dominant exact non-提及 WS_CATEGORIES year,1897年;李彙寧
朝鮮典籍/古溪文集/古溪文集__juan_08.txt,待分類/1897_朝鮮王朝_大韓帝國_transition/古溪文集/古溪文集__juan_08.txt,古溪文集,古溪文集,古溪文集/卷八,1897,,1897,1897 transition,"{""1897 transition"": 8}",待分類/1897_朝鮮王朝_大韓帝國_transition,,1897 transition,dominant exact non-提及 WS_CATEGORIES year,1897年;李彙寧
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_01.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_01.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之一,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_02.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_02.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之七,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
