leishu,cited_work,citations,match,resolved
初學記,雜詩,2,author-prefix-stripped,1
初學記,春秋傳,2,exact,1
初學記,春秋公羊傳,2,alias,1
初學記,兵法,2,author-prefix-stripped,1
初學記,西征賦,2,author-prefix-stripped,1
初學記,登樓賦,2,exact,1
初學記,海賦,2,author-prefix-stripped,1
初學記,交州記,2,author-prefix-stripped,1
初學記,廬山記,2,author-prefix-stripped,1
初學記,洛陽記,2,author-prefix-stripped,1
初學記,襄陽記,2,exact,1
初學記,發蒙記,2,exact,1
初學記,獨斷,2,author-prefix-stripped,1
初學記,傅子,2,exact,1
初學記,春秋繁露,2,exact,1
初學記,禮論,2,exact,1
初學記,春秋穀梁傳,2,alias-unheld,1
初學記,郭子,2,exact,1
初學記,洞簫賦,2,author-prefix-stripped,1
初學記,長笛賦,2,author-prefix-stripped,1
初學記,士緯,2,author-prefix-stripped,1
初學記,新序,2,author-prefix-stripped,1
初學記,庭誥,2,author-prefix-stripped,1
初學記,世説新語,2,alias,1
初學記,文賦,2,author-prefix-stripped,1
初學記,筆賦,2,author-prefix-stripped,1
初學記,尉繚子,2,author-prefix-stripped,1
初學記,武軍賦,2,author-prefix-stripped,1
初學記,南齊書,2,history-alias,1
初學記,新書,1,line-initial,1
初學記,寒食,1,line-initial,1
初學記,月賦,1,author-prefix-stripped,1
初學記,漢書音義,1,exact,1
初學記,雷神,1,exact,1
初學記,風俗,1,author-prefix-stripped,1
初學記,易傳,1,author-prefix-stripped,1
初學記,大暑賦,1,author-prefix-stripped,1
初學記,秋興賦,1,author-prefix-stripped,1
初學記,樂書,1,author-prefix-stripped,1
初學記,馬上,1,bracket-note,1
初學記,井賦,1,author-prefix-stripped,1
初學記,太𤣥經,1,author-prefix-stripped,1
初學記,水賦,1,author-prefix-stripped,1
初學記,吳地記,1,author-prefix-stripped,1
初學記,中論,1,author-prefix-stripped,1
初學記,猛虎行,1,author-prefix-stripped,1
初學記,祖台之志怪,1,exact,1
初學記,靈憲,1,author-prefix-stripped,1
初學記,王莽,1,author-prefix-stripped,1
初學記,沙州記,1,exact,1
初學記,漢晉春秋,1,author-prefix-stripped,1
初學記,孔氏志怪,1,exact,1
初學記,九州春秋,1,author-prefix-stripped,1
初學記,家傳,1,author-prefix-stripped,1
初學記,魏晉世語,1,author-prefix-stripped,1
初學記,星經,1,author-prefix-stripped,1
初學記,晉紀,1,exact,1
初學記,急就篇,1,exact,1
初學記,春秋釋例,1,author-prefix-stripped,1
初學記,籍田賦,1,author-prefix-stripped,1
初學記,詩外傳,1,exact,1
初學記,孔子家語,1,exact,1
初學記,孝經,1,classic-unheld,1
初學記,佳人,1,bracket-note,1
初學記,七啟,1,author-prefix-stripped,1
初學記,聖主得賢臣頌,1,author-prefix-stripped,1
初學記,人物志,1,author-prefix-stripped,1
初學記,管仲,1,author-prefix-stripped,1
初學記,詠史詩,1,author-prefix-stripped,1
初學記,陸賈,1,author-prefix-stripped,1
初學記,薦禰衡表,1,author-prefix-stripped,1
初學記,書儀,1,author-prefix-stripped,1
初學記,周易正義,1,exact,1
初學記,典引,1,author-prefix-stripped,1
初學記,四體書勢,1,exact,1
初學記,草書勢,1,author-prefix-stripped,1
初學記,子貢,1,exact,1
初學記,軍令,1,exact,1
初學記,涼州記,1,exact,1
初學記,真誥,1,exact,1
初學記,四十二章經,1,author-prefix-stripped,1
初學記,成實論,1,exact,1
初學記,譬喻經,1,exact,1
初學記,新語,1,author-prefix-stripped,1
初學記,呂氏春秋,1,bracket-note,1
初學記,抵疑,1,author-prefix-stripped,1
初學記,連珠,1,author-prefix-stripped,1
初學記,梁書,1,classic-unheld,1
初學記,江賦,1,author-prefix-stripped,1
初學記,錢神論,1,author-prefix-stripped,1
初學記,齊都賦,1,author-prefix-stripped,1
初學記,菊花賦,1,author-prefix-stripped,1
初學記,僮約,1,author-prefix-stripped,1
初學記,山居賦,1,author-prefix-stripped,1
初學記,萬機論,1,author-prefix-stripped,1
初學記,幽明錄,1,author-prefix-stripped,1
初學記,述異記,1,exact,1
初學記,相鶴經,1,author-prefix-stripped,1
初學記,長歌行,1,author-prefix-stripped,1
初學記,鸚鵡賦,1,author-prefix-stripped,1
初學記,答問,1,author-prefix-stripped,1
初學記,寒蟬賦,1,author-prefix-stripped,1
北堂書鈔,漢書,555,exact,1
北堂書鈔,春秋左氏傳,227,alias,1
北堂書鈔,後漢書,223,bracket-note,1
北堂書鈔,三國志,199,alias,1
北堂書鈔,東觀漢記,192,exact,1
北堂書鈔,晉書,190,classic-unheld,1
北堂書鈔,史記,180,exact,1
北堂書鈔,禮記,121,bracket-note,1
北堂書鈔,淮南子,118,classic-unheld,1
北堂書鈔,釋名,116,author-prefix-stripped,1
北堂書鈔,吕氏春秋,94,exact,1
北堂書鈔,白虎通,93,bracket-note,1
北堂書鈔,續漢書,89,bracket-note,1
北堂書鈔,楚辭,87,bracket-note,1
北堂書鈔,抱朴子,77,bracket-note,1
北堂書鈔,世説新語,76,alias,1
北堂書鈔,説苑,74,bracket-note,1
北堂書鈔,帝王世紀,70,exact,1
北堂書鈔,韓非子,68,exact,1
北堂書鈔,管子,63,exact,1
北堂書鈔,風俗通義,57,alias,1
北堂書鈔,說文解字,56,alias,1
北堂書鈔,莊子,54,classic-unheld,1
北堂書鈔,周禮,51,classic-unheld,1
北堂書鈔,六韜,47,bracket-note,1
北堂書鈔,山海經,47,bracket-note,1
北堂書鈔,尚書,47,bracket-note,1
北堂書鈔,異苑,44,exact,1
北堂書鈔,家語,42,bracket-note,1
北堂書鈔,國語,42,bracket-note,1
北堂書鈔,周書,41,bracket-note,1
北堂書鈔,爾雅,40,classic-unheld,1
北堂書鈔,魏書,38,bracket-note,1
北堂書鈔,列子,37,exact,1
北堂書鈔,博物志,35,bracket-note,1
北堂書鈔,列仙傳,34,bracket-note,1
北堂書鈔,穆天子傳,34,bracket-note,1
北堂書鈔,西京雜記,33,exact,1
北堂書鈔,神仙傳,32,exact,1
北堂書鈔,搜神記,31,exact,1
北堂書鈔,列女傳,31,bracket-note,1
北堂書鈔,晉陽秋,30,author-prefix-stripped,1
北堂書鈔,尸子,30,bracket-note,1
北堂書鈔,春秋公羊傳,30,alias,1
北堂書鈔,韓詩外傳,30,exact,1
北堂書鈔,論衡,29,bracket-note,1
北堂書鈔,漢官儀,29,alias-unheld,1
北堂書鈔,兵法,29,author-prefix-stripped,1
北堂書鈔,宋書,28,history-alias,1
北堂書鈔,新序,27,bracket-note,1
北堂書鈔,戰國策,27,exact,1
北堂書鈔,華陽國志,27,exact,1
北堂書鈔,大戴禮記,25,history-alias,1
北堂書鈔,物理論,24,bracket-note,1
北堂書鈔,新論,23,author-prefix-stripped,1
北堂書鈔,獨斷,23,author-prefix-stripped,1
北堂書鈔,墨子,22,exact,1
北堂書鈔,漢武故事,21,exact,1
北堂書鈔,孔叢子,20,bracket-note,1
北堂書鈔,傅子,19,bracket-note,1
北堂書鈔,家傳,19,author-prefix-stripped,1
北堂書鈔,拾遺記,19,author-prefix-stripped,1
北堂書鈔,孫子,19,exact,1
北堂書鈔,鹽鐵論,17,bracket-note,1
北堂書鈔,南齊書,17,history-alias,1
北堂書鈔,鄴中記,17,exact,1
北堂書鈔,文子,16,exact,1
北堂書鈔,尚書大傳,16,bracket-note,1
北堂書鈔,尉繚子,16,bracket-note,1
北堂書鈔,琴操,15,bracket-note,1
北堂書鈔,西京賦,15,bracket-note,1
北堂書鈔,東京賦,15,author-prefix-stripped,1
北堂書鈔,郭子,15,exact,1
北堂書鈔,春秋繁露,14,bracket-note,1
北堂書鈔,老子,14,bracket-note,1
北堂書鈔,英雄記,14,bracket-note,1
北堂書鈔,春秋,14,classic-unheld,1
北堂書鈔,神異經,14,exact,1
北堂書鈔,三禮圖,14,exact,1
北堂書鈔,荀子,13,exact,1
北堂書鈔,晉紀,13,bracket-note,1
北堂書鈔,交州記,13,exact,1
北堂書鈔,春秋穀梁傳,12,alias-unheld,1
北堂書鈔,爾雅注,12,exact,1
北堂書鈔,世本,11,bracket-note,1
北堂書鈔,新書,11,bracket-note,1
北堂書鈔,書儀,11,author-prefix-stripped,1
北堂書鈔,南康記,11,author-prefix-stripped,1
北堂書鈔,詩序,11,bracket-note,1
北堂書鈔,江賦,10,exact,1
北堂書鈔,鬻子,9,exact,1
北堂書鈔,古史考,9,bracket-note,1
北堂書鈔,獻帝春秋,9,bracket-note,1
北堂書鈔,三略,9,exact,1
北堂書鈔,太𤣥經,9,author-prefix-stripped,1
北堂書鈔,三秦記,8,bracket-note,1
北堂書鈔,雜詩,8,author-prefix-stripped,1
北堂書鈔,七命,8,author-prefix-stripped,1
北堂書鈔,軍令,8,bracket-note,1
北堂書鈔,蜀都賦,8,author-prefix-stripped,1
北堂書鈔,易林,8,author-prefix-stripped,1
北堂書鈔,洛神賦,8,author-prefix-stripped,1
北堂書鈔,靈憲,8,author-prefix-stripped,1
北堂書鈔,周禮注,7,exact,1
北堂書鈔,晏子春秋,7,exact,1
北堂書鈔,方言,7,exact,1
北堂書鈔,續晉陽秋,7,exact,1
北堂書鈔,尹文子,7,exact,1
北堂書鈔,述異記,7,exact,1
北堂書鈔,連珠,7,author-prefix-stripped,1
北堂書鈔,七發,7,exact,1
北堂書鈔,古今注,7,author-prefix-stripped,1
北堂書鈔,廣雅,7,exact,1
北堂書鈔,梁書,7,classic-unheld,1
北堂書鈔,茶譜,7,exact,1
北堂書鈔,酒賦,7,author-prefix-stripped,1
北堂書鈔,劉子,6,bracket-note,1
北堂書鈔,風俗,6,bracket-note,1
北堂書鈔,潛夫論,6,exact,1
北堂書鈔,揚子法言,6,bracket-note,1
北堂書鈔,慎子,6,exact,1
北堂書鈔,政論,6,author-prefix-stripped,1
北堂書鈔,孝經,6,classic-unheld,1
北堂書鈔,舊唐書,6,history-alias,1
北堂書鈔,東都賦,6,author-prefix-stripped,1
北堂書鈔,西都賦,6,author-prefix-stripped,1
北堂書鈔,籍田賦,6,author-prefix-stripped,1
北堂書鈔,四民月令,6,author-prefix-stripped,1
北堂書鈔,餅賦,6,author-prefix-stripped,1
北堂書鈔,呂氏春秋,5,bracket-note,1
北堂書鈔,五經異義,5,author-prefix-stripped,1
北堂書鈔,詩經,5,alias-unheld,1
北堂書鈔,蜀王本紀,5,bracket-note,1
北堂書鈔,樂論,5,author-prefix-stripped,1
北堂書鈔,九歌,5,author-prefix-stripped,1
北堂書鈔,笙賦,5,author-prefix-stripped,1
北堂書鈔,齊都賦,5,exact,1
北堂書鈔,海賦,5,author-prefix-stripped,1
北堂書鈔,七華,5,author-prefix-stripped,1
北堂書鈔,易飛候,5,author-prefix-stripped,1
北堂書鈔,劉向,4,bracket-note,1
北堂書鈔,春秋傳,4,exact,1
北堂書鈔,西征賦,4,author-prefix-stripped,1
北堂書鈔,婚禮,4,exact,1
北堂書鈔,鬼谷子,4,exact,1
北堂書鈔,周易,4,classic-unheld,1
北堂書鈔,萬機論,4,author-prefix-stripped,1
北堂書鈔,答蘇武書,4,author-prefix-stripped,1
北堂書鈔,近遊賦,4,author-prefix-stripped,1
北堂書鈔,女誡,4,author-prefix-stripped,1
北堂書鈔,廣州記,4,author-prefix-stripped,1
北堂書鈔,笑林,4,exact,1
北堂書鈔,齊諧記,4,exact,1
北堂書鈔,易傳,4,author-prefix-stripped,1
北堂書鈔,廬山記,4,exact,1
北堂書鈔,新語,3,bracket-note,1
北堂書鈔,天問,3,exact,1
北堂書鈔,申子,3,exact,1
北堂書鈔,商君書,3,exact,1
北堂書鈔,九州春秋,3,author-prefix-stripped,1
北堂書鈔,通典,3,author-prefix-stripped,1
北堂書鈔,本論,3,author-prefix-stripped,1
北堂書鈔,祖台之志怪,3,exact,1
北堂書鈔,儀禮,3,classic-unheld,1
北堂書鈔,孝經鄭注,3,exact,1
北堂書鈔,論語,3,bracket-note,1
北堂書鈔,孔子家語,3,exact,1
北堂書鈔,漢晉春秋,3,exact,1
北堂書鈔,答劉歆書,3,author-prefix-stripped,1
北堂書鈔,范子計然,3,exact,1
北堂書鈔,樂書,3,author-prefix-stripped,1
北堂書鈔,趙都賦,3,author-prefix-stripped,1
北堂書鈔,浮山記,3,author-prefix-stripped,1
北堂書鈔,燕太子丹,3,exact,1
北堂書鈔,洞簫賦,3,author-prefix-stripped,1
北堂書鈔,長楊賦,3,author-prefix-stripped,1
北堂書鈔,司馬法,3,exact,1
北堂書鈔,甘泉賦,3,exact,1
北堂書鈔,晉安帝紀,3,exact,1
北堂書鈔,集異記,3,exact,1
北堂書鈔,相風賦,3,author-prefix-stripped,1
北堂書鈔,續齊諧記,3,exact,1
北堂書鈔,鹽池賦,3,author-prefix-stripped,1
北堂書鈔,君道,2,line-initial,1
北堂書鈔,鶡冠子,2,bracket-note,1
北堂書鈔,諸葛亮集,2,exact,1
北堂書鈔,晉錄,2,exact,1
北堂書鈔,秋興賦,2,author-prefix-stripped,1
北堂書鈔,襄陽記,2,exact,1
北堂書鈔,南史,2,classic-unheld,1
北堂書鈔,歸藏,2,exact,1
北堂書鈔,寡婦賦,2,author-prefix-stripped,1
北堂書鈔,隋書,2,exact,1
北堂書鈔,洛陽伽藍記,2,exact,1
北堂書鈔,洞冥記,2,exact,1
北堂書鈔,鵩鳥賦,2,author-prefix-stripped,1
北堂書鈔,論書,2,line-initial,1
北堂書鈔,文賦,2,author-prefix-stripped,1
北堂書鈔,與吳質書,2,author-prefix-stripped,1
北堂書鈔,十六國春秋,2,exact,1
北堂書鈔,文心雕龍,2,exact,1
北堂書鈔,筆賦,2,author-prefix-stripped,1
北堂書鈔,七啟,2,author-prefix-stripped,1
北堂書鈔,舞賦,2,author-prefix-stripped,1
北堂書鈔,漢武帝内傳,2,exact,1
北堂書鈔,鼓吹賦,2,author-prefix-stripped,1
北堂書鈔,易通,2,bracket-note,1
北堂書鈔,過秦論,2,author-prefix-stripped,1
北堂書鈔,南部新書,2,exact,1
北堂書鈔,高士傳,2,exact,1
北堂書鈔,聖主得賢臣頌,2,exact,1
北堂書鈔,漏刻銘,2,author-prefix-stripped,1
北堂書鈔,大暑賦,2,exact,1
北堂書鈔,拾遺錄,2,exact,1
北堂書鈔,幽明錄,2,exact,1
北堂書鈔,東征賦,2,author-prefix-stripped,1
北堂書鈔,十國春秋,2,author-prefix-stripped,1
北堂書鈔,茶經,2,author-prefix-stripped,1
北堂書鈔,寒食,2,line-initial,1
北堂書鈔,酒經,2,exact,1
北堂書鈔,漢書音義,2,exact,1
北堂書鈔,沙州記,2,exact,1
北堂書鈔,酉陽雜俎,2,bracket-note,1
北堂書鈔,淮南鴻烈解,1,exact,1
北堂書鈔,路史,1,exact,1
北堂書鈔,魏武帝集,1,bracket-note,1
北堂書鈔,梅福,1,bracket-note,1
北堂書鈔,離騷,1,bracket-note,1
北堂書鈔,孟子傳,1,author-prefix-stripped,1
北堂書鈔,子貢,1,author-prefix-stripped,1
北堂書鈔,史記正義,1,exact,1
北堂書鈔,商子,1,bracket-note,1
北堂書鈔,劇秦美新,1,author-prefix-stripped,1
北堂書鈔,申鑒,1,author-prefix-stripped,1
北堂書鈔,官箴,1,author-prefix-stripped,1
北堂書鈔,高祖,1,exact,1
北堂書鈔,北史,1,classic-unheld,1
北堂書鈔,自序,1,author-prefix-stripped,1
北堂書鈔,閑居賦,1,author-prefix-stripped,1
北堂書鈔,經説,1,author-prefix-stripped,1
北堂書鈔,野記,1,author-prefix-stripped,1
北堂書鈔,篤終論,1,author-prefix-stripped,1
北堂書鈔,七哀詩,1,author-prefix-stripped,1
北堂書鈔,六藝論,1,author-prefix-stripped,1
北堂書鈔,答賓戲,1,author-prefix-stripped,1
北堂書鈔,四子講德論,1,exact,1
北堂書鈔,孟子,1,classic-unheld,1
北堂書鈔,公孫龍子,1,bracket-note,1
北堂書鈔,荀粲傳,1,author-prefix-stripped,1
北堂書鈔,藏書,1,line-initial,1
北堂書鈔,長歌行,1,author-prefix-stripped,1
北堂書鈔,美人賦,1,exact,1
北堂書鈔,洛陽記,1,author-prefix-stripped,1
北堂書鈔,丹陽記,1,exact,1
北堂書鈔,長笛賦,1,author-prefix-stripped,1
北堂書鈔,與竇憲書,1,author-prefix-stripped,1
北堂書鈔,詠史詩,1,author-prefix-stripped,1
北堂書鈔,羽獵賦,1,author-prefix-stripped,1
北堂書鈔,南征賦,1,exact,1
北堂書鈔,射雉賦,1,author-prefix-stripped,1
北堂書鈔,涼州記,1,exact,1
北堂書鈔,反離騷,1,author-prefix-stripped,1
北堂書鈔,志怪錄,1,exact,1
北堂書鈔,上林賦,1,exact,1
北堂書鈔,九歎,1,author-prefix-stripped,1
北堂書鈔,謝靈運晉書,1,exact,1
北堂書鈔,古樂府,1,exact,1
北堂書鈔,芙蓉賦,1,exact,1
北堂書鈔,美女篇,1,author-prefix-stripped,1
北堂書鈔,北齊書,1,classic-unheld,1
北堂書鈔,陳書,1,exact,1
北堂書鈔,思歸賦,1,author-prefix-stripped,1
北堂書鈔,五湖賦,1,exact,1
北堂書鈔,大人賦,1,author-prefix-stripped,1
北堂書鈔,七辯,1,author-prefix-stripped,1
北堂書鈔,發蒙記,1,author-prefix-stripped,1
北堂書鈔,江南野史,1,exact,1
北堂書鈔,酉陽雜爼,1,exact,1
北堂書鈔,酒箴,1,author-prefix-stripped,1
北堂書鈔,洪範傳,1,author-prefix-stripped,1
北堂書鈔,登樓賦,1,author-prefix-stripped,1
北堂書鈔,月賦,1,author-prefix-stripped,1
北堂書鈔,星經,1,author-prefix-stripped,1
北堂書鈔,愁霖賦,1,author-prefix-stripped,1
北堂書鈔,氾勝之書,1,exact,1
北堂書鈔,雷賦,1,author-prefix-stripped,1
北堂書鈔,北征記,1,exact,1
北堂書鈔,勸農詔,1,exact,1
北堂書鈔,書傳,1,author-prefix-stripped,1
北堂書鈔,農書,1,author-prefix-stripped,1
北堂書鈔,櫂歌行,1,author-prefix-stripped,1
北堂書鈔,旱雲賦,1,author-prefix-stripped,1
北堂書鈔,水經注,1,exact,1
北堂書鈔,水經,1,bracket-note,1
北堂書鈔,蕪城賦,1,author-prefix-stripped,1
北堂書鈔,蜀記,1,exact,1
北堂書鈔,雲笈七籖,1,author-prefix-stripped,1
厯代制度詳說,管子,4,exact,1
厯代制度詳說,孟子,1,classic-unheld,1
厯代制度詳說,司馬法,1,exact,1
古今事文類聚,孟子,18,classic-unheld,1
古今事文類聚,尚書,18,line-initial,1
古今事文類聚,蘇秦,17,line-initial,1
古今事文類聚,寒食,17,line-initial,1
古今事文類聚,子貢,14,exact,1
古今事文類聚,郭子,14,line-initial,1
古今事文類聚,劉子,12,line-initial,1
古今事文類聚,王莽,12,line-initial,1
古今事文類聚,春日,11,line-initial,1
古今事文類聚,古樂府,11,line-initial,1
古今事文類聚,漢書,10,line-initial,1
古今事文類聚,劉向,9,line-initial,1
古今事文類聚,列子,9,line-initial,1
古今事文類聚,金陵,9,line-initial,1
古今事文類聚,老子,8,line-initial,1
古今事文類聚,莊子,8,classic-unheld,1
古今事文類聚,山中,7,line-initial,1
古今事文類聚,陸賈,5,line-initial,1
古今事文類聚,燕太子丹,5,line-initial,1
古今事文類聚,詠史,4,author-prefix-stripped,1
古今事文類聚,文子,4,exact,1
古今事文類聚,殷浩,4,line-initial,1
古今事文類聚,管仲,4,line-initial,1
古今事文類聚,荀彧,4,line-initial,1
古今事文類聚,猛虎行,4,line-initial,1
古今事文類聚,離騷,3,author-prefix-stripped,1
古今事文類聚,石林詩話,3,exact,1
古今事文類聚,有所思,3,line-initial,1
古今事文類聚,藏書,3,line-initial,1
古今事文類聚,魯仲連,3,line-initial,1
古今事文類聚,後漢書,3,line-initial,1
古今事文類聚,容齋隨筆,3,exact,1
古今事文類聚,渤海,3,line-initial,1
古今事文類聚,尹文子,3,exact,1
古今事文類聚,抱朴子,3,line-initial,1
古今事文類聚,趙充國,3,line-initial,1
古今事文類聚,西京賦,2,line-initial,1
古今事文類聚,鶡冠子,2,line-initial,1
古今事文類聚,洛神賦,2,line-initial,1
古今事文類聚,唐語林,2,exact,1
古今事文類聚,楚辭,2,exact,1
古今事文類聚,陳湯,2,line-initial,1
古今事文類聚,遺詔,2,author-prefix-stripped,1
古今事文類聚,孫子,2,line-initial,1
古今事文類聚,謝鯤,2,line-initial,1
古今事文類聚,釋名,2,exact,1
古今事文類聚,進學解,2,line-initial,1
古今事文類聚,短歌行,2,line-initial,1
古今事文類聚,高祖,2,line-initial,1
古今事文類聚,後山詩話,2,exact,1
古今事文類聚,送窮文,2,line-initial,1
古今事文類聚,東軒筆録,2,exact,1
古今事文類聚,梅福,2,line-initial,1
古今事文類聚,周書,2,exact,1
古今事文類聚,穆天子傳,2,exact,1
