edition,testament,book,chapter,unit,file,verses,chars,source_url
欽定舊遺詔,舊約,復傳律例卷五,22,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第二十二章.txt,30,850,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,23,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第二十三章.txt,25,691,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,24,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第二十四章.txt,22,651,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,25,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第二十五章.txt,19,554,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,26,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第二十六章.txt,19,709,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,27,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第二十七章.txt,26,752,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,28,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第二十八章.txt,68,1919,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,29,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第二十九章.txt,29,866,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,30,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第三十章.txt,20,704,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,31,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第三十一章.txt,30,1041,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,32,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第三十二章.txt,52,1360,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,33,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第三十三章.txt,29,867,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,復傳律例卷五,34,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/復傳律例卷五/第三十四章.txt,12,355,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷五
欽定舊遺詔,舊約,約書亞書記卷六,1,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第一章.txt,18,615,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,2,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第二章.txt,24,760,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,3,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第三章.txt,16,585,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,4,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第四章.txt,24,763,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,5,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第五章.txt,15,595,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,6,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第六章.txt,27,943,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,7,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第七章.txt,26,992,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,8,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第八章.txt,35,1201,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,9,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第九章.txt,27,833,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,10,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第十章.txt,42,1565,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,11,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第十一章.txt,23,826,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,12,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第十二章.txt,24,609,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,13,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第十三章.txt,33,1015,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,14,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第十四章.txt,15,573,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,15,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第十五章.txt,63,1292,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,16,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第十六章.txt,10,292,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,17,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第十七章.txt,18,738,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,18,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第十八章.txt,28,831,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,19,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第十九章.txt,51,1181,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,20,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第二十章.txt,9,339,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,21,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第二十一章.txt,45,1210,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,22,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第二十二章.txt,34,1466,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,23,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第二十三章.txt,16,580,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定舊遺詔,舊約,約書亞書記卷六,24,章,中國漢文/clean/清朝/太平天囯/欽定舊遺詔聖書/舊約/約書亞書記卷六/第二十四章.txt,33,1266,https://zh.wikisource.org/wiki/欽定舊遺詔聖書/卷六
欽定前遺詔,新約,馬太傳福音書卷一,1,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第一章.txt,25,665,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,2,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第二章.txt,23,667,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,3,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第三章.txt,17,512,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,4,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第四章.txt,25,748,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,5,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第五章.txt,47,1215,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,6,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第六章.txt,34,874,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,7,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第七章.txt,29,657,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,8,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第八章.txt,34,883,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,9,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第九章.txt,38,986,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,10,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第十章.txt,42,1070,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,11,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第十一章.txt,28,824,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,12,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第十二章.txt,50,1292,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,13,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第十三章.txt,58,1402,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,14,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第十四章.txt,36,665,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,15,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第十五章.txt,39,800,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,16,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第十六章.txt,27,781,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,17,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第十七章.txt,27,700,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,18,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第十八章.txt,35,843,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,19,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第十九章.txt,30,714,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,20,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第二十章.txt,33,813,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,21,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第二十一章.txt,46,1193,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,22,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第二十二章.txt,44,903,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,23,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第二十三章.txt,39,1054,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,24,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第二十四章.txt,51,1139,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,25,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第二十五章.txt,46,1064,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,26,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第二十六章.txt,75,1840,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,27,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第二十七章.txt,66,1579,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬太傳福音書卷一,28,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬太傳福音書卷一/第二十八章.txt,20,486,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬太傳福音書卷一
欽定前遺詔,新約,馬可傳福音書卷二,1,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第一章.txt,45,1052,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,2,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第二章.txt,27,794,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,3,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第三章.txt,35,731,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,4,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第四章.txt,41,875,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,5,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第五章.txt,43,834,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,6,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第六章.txt,55,1295,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,7,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第七章.txt,37,853,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,8,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第八章.txt,38,830,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,9,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第九章.txt,50,1207,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,10,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第十章.txt,52,1244,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,11,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第十一章.txt,33,779,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,12,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第十二章.txt,44,1229,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,13,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第十三章.txt,37,850,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,14,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第十四章.txt,71,1754,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,15,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第十五章.txt,47,1040,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,馬可傳福音書卷二,16,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/馬可傳福音書卷二/第十六章.txt,20,514,https://zh.wikisource.org/wiki/欽定前遺詔聖書/馬可傳福音書卷二
欽定前遺詔,新約,路加傳福音書卷三,1,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第一章.txt,80,1572,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,2,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第二章.txt,52,1113,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,3,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第三章.txt,38,1279,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,4,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第四章.txt,44,1043,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,5,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第五章.txt,39,958,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,6,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第六章.txt,49,1275,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,7,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第七章.txt,50,1302,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,8,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第八章.txt,56,1411,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,9,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第九章.txt,62,1464,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,10,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第十章.txt,42,1079,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,11,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第十一章.txt,54,1379,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,12,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第十二章.txt,59,1482,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,13,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第十三章.txt,35,956,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,14,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第十四章.txt,35,790,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,15,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第十五章.txt,32,703,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,16,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第十六章.txt,31,832,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,17,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第十七章.txt,37,806,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,18,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第十八章.txt,43,913,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,19,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第十九章.txt,48,1002,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,20,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第二十章.txt,47,1004,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,21,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第二十一章.txt,38,795,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,22,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第二十二章.txt,71,1519,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,23,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第二十三章.txt,56,1247,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,路加傳福音書卷三,24,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/路加傳福音書卷三/第二十四章.txt,53,1146,https://zh.wikisource.org/wiki/欽定前遺詔聖書/路加傳福音書卷三
欽定前遺詔,新約,聖差言行傳卷五,1,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第一章.txt,26,792,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,2,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第二章.txt,47,1173,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,3,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第三章.txt,26,693,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,4,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第四章.txt,37,950,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,5,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第五章.txt,42,1044,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,6,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第六章.txt,15,427,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,7,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第七章.txt,60,1691,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
欽定前遺詔,新約,聖差言行傳卷五,8,章,中國漢文/clean/清朝/太平天囯/欽定前遺詔聖書/新約/聖差言行傳卷五/第八章.txt,40,931,https://zh.wikisource.org/wiki/欽定前遺詔聖書/聖差言行傳卷五
