corpus_root,grouping,work,author,times,pages,chars,empty_pages,min_juan,max_juan,gaps,src
中國漢文,唐朝,醉後戲與趙歌兒,,,1,87,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後戲題,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後狂言，酬贈蕭、殷二協律,,,1,249,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後聽唱桂華曲,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後荅丁十八以詩譏余搥碎黃鶴樓,,,1,159,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後贈人,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後贈張九旭,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後贈張旭,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後贈從甥高鎮,,,1,205,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後贈王歷陽,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後贈馬四,,,1,63,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後走筆酬劉五主簿長句之贈兼簡張大賈二十四先輩昆季,,,1,936,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後重贈晦叔,,,1,117,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉後題李、馬二妓,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉戲竇子美人,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉戲諸妓,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉春風,,,1,285,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉時歌,,,1,297,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉書僧壁,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉歌,,,1,123,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉歌行,,,1,261,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉游平泉,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉留東野,,,1,135,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉答樂天,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉花間 (月落霜繁深院閉),,,1,101,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉花間 (獨立階前星又月),,,1,101,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉著,,,1,73,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉行,,,1,61,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉裏送裴子赴鎮西,,,1,61,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉說,,,1,389,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉賦（並序）,,,1,452,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉贈劉二十八使君,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉贈劉十二,,,1,119,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉贈張秘書,,,1,319,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉送李二十常侍赴鎮浙東,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉送李協律赴湖南辟命，因寄沈八中丞,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉鄉記,,,1,432,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉醒,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉題 (杜牧),,,1,61,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉題候仙亭,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉題匡城周少府廳壁,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉題廣州使院,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉題東武,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉題沈子明壁,,,1,93,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醉題王漢陽廳,,,1,61,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醮名山靈化詞,,,1,283,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醮瀘州安樂山詞,,,1,344,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醮閬州天目山詞,,,1,188,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醮閬州石壁玄元觀石文老君詞,,,1,206,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醴泉東谿送程皓元鏡微入蜀,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,醴陵道中,,,1,71,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采地黃者,,,1,131,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采桑 (劉希夷),,,1,177,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采桑婦,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采桑子 (馮延巳),,,1,761,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采樵作,,,1,91,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采玉行,,,1,77,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采珠行,,,1,123,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采芙蓉,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮,,,1,71,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮 (李頎),,,1,121,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮女,,,1,83,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮曲 (吳姬越豔楚王妃),,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮曲 (崔國輔),,,1,61,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮曲 (李康成),,,1,93,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮曲 (李白),,,1,107,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮曲 (王昌齡),,,1,111,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮曲 (荷葉羅裙一色裁),,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮曲 (賀知章),,,1,71,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮曲 (鄭愔),,,1,100,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮詞 (儲光羲),,,1,127,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采蓮詞 (張潮),,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采藥賦（並序）藥白芷也，香草美人，得以比之君子。定情屬思，聊為賦云。,,,1,743,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采詩官,,,1,292,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,采詩官－監前王亂亡之由也,,,1,294,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋加佛賦,,,1,462,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋大方廣佛新華嚴經論主李長者事述,,,1,1719,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋奠令攝三公行禮詔,,,1,58,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋奠日國學觀禮聞雅頌 (令狐峘),,,1,117,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋奠日國學觀禮聞雅頌 (滕珦),,,1,117,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋宗密禪源諸詮序,,,1,891,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋怨,,,1,807,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋懷素與顏真卿論草書,,,1,148,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋懷賦 (並序),,,1,555,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋放流徒等罪詔,,,1,209,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋教在道法上制,,,1,217,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋武豹門記,,,1,477,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋淨土群疑論,,,7,76376,0,1,7,0,index_唐朝.csv
中國漢文,唐朝,釋疑,,,1,218,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋疾文三歌,,,1,167,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋疾文三歌 (歲去憂來兮東流水),,,1,87,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋疾文三歌 (歲將暮兮歡不再),,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋疾文三歌 (茨山有薇兮潁水有漪),,,1,77,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋疾文（並序）,,,1,240,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋皎然杼山集序,,,1,657,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋祀篇,,,1,342,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋老君聖唐冊號,,,1,1776,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋言,,,1,1128,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋迦如來成道記,,,1,2442,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋迦方志,,,2,40699,0,1,2,0,index_唐朝.csv
中國漢文,唐朝,釋迦方誌序,,,1,743,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋迦氏譜序,,,1,184,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋迦牟尼如來像讚,,,1,380,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋道拜君親議狀,,,1,326,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋鄧晟等禁係敕,,,1,131,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,釋門章服儀,,,1,8974,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重上皇儲令知普光寺任謝啟,,,1,157,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重上直言諫東宮啟,,,1,1088,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重九日宴江陰,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重九登滁城樓憶前歲九日歸灃上赴崔都水及諸弟讌集悽然懷舊,,,1,117,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重九謝賜糕酒等狀,,,1,224,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修三閭廟記,,,1,783,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修伍員廟,,,1,439,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修北嶽廟碑,,,1,1694,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修后土廟記,,,1,682,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修吳季子廟記,,,1,506,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修大像寺記,,,1,353,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修府西水亭院,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修徐孺亭記,,,1,591,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修承旨學士壁記,,,1,239,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修撫州公署記,,,1,389,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修東陵聖母宮碑,,,1,546,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修桐柏觀記,,,1,337,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修法門寺塔廟記,,,1,1227,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修滕王閣記,,,1,1279,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修漢未央宮記,,,1,1396,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修筠州祈仙觀記,,,1,713,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修臨高寺碑（並序）,,,1,1432,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修蒙山開化寶嚴閣記,,,1,1228,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修開元天寶觀記,,,1,1031,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修順祐王廟碑,,,1,1154,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修順祐王廟記,,,1,513,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重修香山寺畢，題二十二韻以紀之,,,1,341,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重傷小女子,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重優復興元府及洋鳳州百姓等詔,,,1,350,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重光院鍾銘大唐都省江陰縣重光院，保大三年歲次乙巳六月十八日銘云：,,,1,75,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重入洛陽東門,,,1,107,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重別南給事,,,1,71,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重別夢得,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重別李評事,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重別薛華,,,1,92,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重别西湖,,,1,160,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到城七絕句：仇家酒,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到城七絕句：劉家花,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到城七絕句：張十八,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到城七絕句：恒寂師,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到城七絕句：裴五,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到城七絕句：見元九,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到城七絕句：高相宅,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到惠山,,,1,175,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到毓村宅有感,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到江州感舊遊，題郡樓十一韻,,,1,187,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到渭上舊居,,,1,201,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到華陽觀舊居,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重到襄陽哭亡友韋壽朋,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重原宥淮西將士詔,,,1,308,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重台芙蓉賦（並序）,,,1,639,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重同暢當奘公院聞琴,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重向火,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重和元少尹,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重和大慶堂賜宴元璫而有詩呈吳越王,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重問魏徵病手詔,,,1,116,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重定三京諸道州府地望次第奏（長興三年四月中書門下）,,,1,245,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重定南郊星辰位次議,,,1,206,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重定房式諡議,,,1,643,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重定正冬朝會禮儀奏（天成四年十一月禮官）,,,1,273,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重定贈工部尚書馬暢諡議,,,1,138,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寄,,,1,61,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寄 (白居易),,,1,61,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寄別微之,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寄盧中丞,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寄絕句,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寄絕句 (劉禹錫),,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寄荔枝與楊使君時聞楊使君欲種植故有落句之戲,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寄荔枝與楊使君，時聞楊使君欲種植故有落句之戲,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寄虬上人,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寄表臣二首,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寫前益州五長史真記,,,1,410,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重寸陰於尺璧賦,,,1,380,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重尋杏園,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重平驛作,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重幸武功,,,1,178,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重建司空溧陽侯廟記,,,1,473,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重建易縣候台記,,,1,1193,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重建禪門第一祖菩提達摩大師碑陰文,,,1,674,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重建總持寺敕,,,1,191,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重感,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重憶一首,,,1,61,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重憶山居六首,,,1,398,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重戲和春雪寄沈員外,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重戲答,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重戲贈,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重授李晟通事舍人制,,,1,140,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重推後却赴嶺外待進止寄元侍郎,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重棱錢減價行用敕,,,1,172,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重牧宰資望敕,,,1,91,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重登滕王閣,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重祭外舅司徒公文,,,1,1048,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重祭柳員外文,,,1,355,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重答劉和州,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重答張籍書,,,1,857,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重答李清河書,,,1,266,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重答杜使君書,,,1,1598,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重答柳柳州,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重答汝州李六使君見和憶吳中舊遊五首,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重答翊書,,,1,282,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重給告身事例奏（天成三年正月）,,,1,389,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重經巴丘,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重經漢南,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重臺蓮,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重臺蓮 (李紳),,,1,114,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重與蕭十書,,,1,220,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重與陸賓虞書,,,1,497,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重藏舍利記,,,1,340,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重訪黃神谷策禪者,,,1,71,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重詠,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重誇州宅旦暮景色，兼酬前篇末句,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重請御製三藏聖教序表,,,1,391,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重論孝經老子注議,,,1,388,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重論尊號狀,,,1,722,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重論復用盧杞疏,,,1,183,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重諫太子承乾書,,,1,744,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重贈,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重贈二首,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重贈張籍,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重贈李大夫,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重贈趙給事,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重贈邢校書,,,1,63,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送,,,1,90,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送丘二十二還臨平山居,,,1,91,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送徐州李從事商隱,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送新安劉員外,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送李審卻赴廣州序,,,1,212,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送浙西李相公頃廉問江南已經七載後歴滑臺劍南兩鎮遂入相今復領舊地新加旌旄,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送白將軍,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送舒公,,,1,71,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送裴郎中貶吉州,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送道標上人,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送陸侍御使日本,,,1,91,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重送鴻舉師赴江陵謁馬逢侍御,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重遊圭峰宗密禪師精廬,,,1,115,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重遊惠山寺記,,,1,182,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重遊曲江,,,1,149,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重遊楚國寺,,,1,113,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重遊長真寺,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重過列子廟，追感頃年自淮服與居守王，僕射同題名於廓壁僕射已為御史，余尚布衣，自後俱列紫垣，繼遊內署，兩為夏官之代，復聯左揆之榮，荷寵多同，感涕何極，因書四韻奉寄,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重過壽泉，憶與楊九別時，因題店壁,,,1,131,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重過宣峰寺山房寄靈一上人,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重過文上人院,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重過秘書舊房，因題長句,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重過聖女祠,,,1,189,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重酬前寄,,,1,107,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重酬周判官,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重酬姚少府,,,1,203,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重酬李少府見贈,,,1,96,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重酬樂天,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重酬苑郎中,,,1,126,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重酬錢員外,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重錄已駁選人粟錯等敕,,,1,176,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽 (趙嘏),,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽(高適),,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽宴集同用寒字,,,1,117,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽席上賦白菊,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日中外同歡以詩言志因示羣官,,,1,132,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日即事,,,1,117,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日即事 (趙嘏),,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日寄韋舍人,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日有作,,,1,109,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日次荆南路經武寧驛,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日示舍弟,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日荊州作,,,1,108,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日賜宴曲江亭賦六韻詩用清字,,,1,221,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日鄂城樓送屈突司直,,,1,93,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日酬李觀,,,1,71,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽日陪元魯山德秀登北城矚對新霽因以贈別,,,1,233,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽至峽道,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽錫宴羣臣,,,1,61,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重陽阻雨,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重雲李觀疾贈之,,,1,171,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重題 (李德裕),,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重題 (杜甫),,,1,113,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重題 (泉石尚依依),,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重題 (白居易),,,1,321,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重題別東樓,,,1,141,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重題小舫，贈周從事，兼戲微之,,,1,105,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重題絕句一首,,,1,61,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,重題西明寺牡丹,,,1,87,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,野,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,野井,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,野亭三韻送錢員外,,,1,77,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,野人獻日賦（以「和悅日光，情意君宇」為韻）,,,1,528,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,野別留少微上人,,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,野哭 (劉叉),,,1,69,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,野園獻果呈員外,,,1,89,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,野塘,,,1,73,0,1,1,0,index_唐朝.csv
中國漢文,唐朝,野外行,,,1,145,0,1,1,0,index_唐朝.csv
