Raw ID,Work,Region,Source level,Parent,Subdivision,Order,Volume,Exact source label,Source,Notes
YLTP-10742,永樂大典,中國,字目,二十有,酒,16,卷之一萬二千四十三,酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10743,永樂大典,中國,字目,二十有,就榻賜酒,17,卷之一萬二千四十三,就榻賜酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10744,永樂大典,中國,字目,二十有,内庫酒,18,卷之一萬二千四十三,内庫酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10745,永樂大典,中國,字目,二十有,給百官酒,19,卷之一萬二千四十三,給百官酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10746,永樂大典,中國,字目,二十有,酒,20,卷之一萬二千四十三,酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10747,永樂大典,中國,字目,二十有,酒,21,卷之一萬二千四十三,酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10748,永樂大典,中國,字目,二十有,膝勸酒,22,卷之一萬二千四十三,膝勸酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10749,永樂大典,中國,字目,二十有,生肉勸酒,23,卷之一萬二千四十三,生肉勸酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10750,永樂大典,中國,字目,二十有,官婢行酒,24,卷之一萬二千四十三,官婢行酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10751,永樂大典,中國,字目,二十有,妓行酒,25,卷之一萬二千四十三,妓行酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10752,永樂大典,中國,字目,二十有,行酒,26,卷之一萬二千四十三,行酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10753,永樂大典,中國,字目,二十有,酒,27,卷之一萬二千四十三,酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10754,永樂大典,中國,字目,二十有,美酒,28,卷之一萬二千四十三,美酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10755,永樂大典,中國,字目,二十有,進御酒,29,卷之一萬二千四十三,進御酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10756,永樂大典,中國,字目,二十有,新酒,30,卷之一萬二千四十三,新酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10757,永樂大典,中國,字目,二十有,陽進酒,31,卷之一萬二千四十三,陽進酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10758,永樂大典,中國,字目,二十有,進酒,32,卷之一萬二千四十三,進酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10759,永樂大典,中國,字目,二十有,酒,33,卷之一萬二千四十三,酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十三，所屬韻目「二十有」。
YLTP-10760,永樂大典,中國,字目,二十有,頂,1,卷之一萬一千九百五十三,頂,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十三，所屬韻目「二十有」。
YLTP-10761,永樂大典,中國,字目,二十有,酒,1,卷之一萬二千四十四,酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10762,永樂大典,中國,字目,二十有,罰酒,2,卷之一萬二千四十四,罰酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10763,永樂大典,中國,字目,二十有,退朝縱酒,3,卷之一萬二千四十四,退朝縱酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10764,永樂大典,中國,字目,二十有,博奕縱酒,4,卷之一萬二千四十四,博奕縱酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10765,永樂大典,中國,字目,二十有,酒,5,卷之一萬二千四十四,酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10766,永樂大典,中國,字目,二十有,酒,6,卷之一萬二千四十四,酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10767,永樂大典,中國,字目,二十有,殺人,7,卷之一萬二千四十四,殺人,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10768,永樂大典,中國,字目,二十有,禁被酒,8,卷之一萬二千四十四,禁被酒,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10769,永樂大典,中國,字目,二十有,學士,9,卷之一萬二千四十四,學士,Fanya Hanwen corpus (Wikisource transcription),所繫小目「臣胡正蒙」。見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10770,永樂大典,中國,字目,二十有,分校官修撰,10,卷之一萬二千四十四,分校官修撰,Fanya Hanwen corpus (Wikisource transcription),所繫小目「臣丁士美」。見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10771,永樂大典,中國,字目,二十有,書冩儒士,11,卷之一萬二千四十四,書冩儒士,Fanya Hanwen corpus (Wikisource transcription),所繫小目「臣章伯輝」。見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10772,永樂大典,中國,字目,二十有,圈點監生,12,卷之一萬二千四十四,圈點監生,Fanya Hanwen corpus (Wikisource transcription),所繫小目「臣馬宗孝」。見於卷之一萬二千四十四，所屬韻目「二十有」。
YLTP-10773,永樂大典,中國,字目,十九梗,頂,1,卷之一萬一千九百五十四,頂,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十四，所屬韻目「十九梗」。
YLTP-10774,永樂大典,中國,字目,二十有,酒,1,卷之一萬二千七十一,酒,Fanya Hanwen corpus (Wikisource transcription),所繫小目「郷飲酒儀」。見於卷之一萬二千七十一，所屬韻目「二十有」。
YLTP-10775,永樂大典,中國,字目,二十有,頂,1,卷之一萬一千九百五十五,頂,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十五，所屬韻目「二十有」。
YLTP-10776,永樂大典,中國,字目,二十有,酒,1,卷之一萬二千七十二,酒,Fanya Hanwen corpus (Wikisource transcription),所繫小目「郷飲酒儀」。見於卷之一萬二千七十二，所屬韻目「二十有」。
YLTP-10777,永樂大典,中國,字目,二十有,學士,2,卷之一萬二千七十二,學士,Fanya Hanwen corpus (Wikisource transcription),所繫小目「臣胡正蒙」。見於卷之一萬二千七十二，所屬韻目「二十有」。
YLTP-10778,永樂大典,中國,字目,二十有,分校官侍讀,3,卷之一萬二千七十二,分校官侍讀,Fanya Hanwen corpus (Wikisource transcription),所繫小目「臣吕旻」。見於卷之一萬二千七十二，所屬韻目「二十有」。
YLTP-10779,永樂大典,中國,字目,二十有,書寫儒士,4,卷之一萬二千七十二,書寫儒士,Fanya Hanwen corpus (Wikisource transcription),所繫小目「臣楊開成」。見於卷之一萬二千七十二，所屬韻目「二十有」。
YLTP-10780,永樂大典,中國,字目,二十有,圈點監生,5,卷之一萬二千七十二,圈點監生,Fanya Hanwen corpus (Wikisource transcription),所繫小目「臣蔣洲」。見於卷之一萬二千七十二，所屬韻目「二十有」。
YLTP-10781,永樂大典,中國,字目,十九梗,鼎,1,卷之一萬一千九百五十六,鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10782,永樂大典,中國,字目,十九梗,總叙,2,卷之一萬一千九百五十六,總叙,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10783,永樂大典,中國,字目,十九梗,鼎,3,卷之一萬一千九百五十六,鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10784,永樂大典,中國,字目,十九梗,商鼎,4,卷之一萬一千九百五十六,商鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10785,永樂大典,中國,字目,十九梗,商父乙鼎,5,卷之一萬一千九百五十六,商父乙鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10786,永樂大典,中國,字目,十九梗,商瞿父鼎,6,卷之一萬一千九百五十六,商瞿父鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10787,永樂大典,中國,字目,十九梗,商子鼎,7,卷之一萬一千九百五十六,商子鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10788,永樂大典,中國,字目,十九梗,商庚鼎,8,卷之一萬一千九百五十六,商庚鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10789,永樂大典,中國,字目,十九梗,商癸鼎,9,卷之一萬一千九百五十六,商癸鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10790,永樂大典,中國,字目,十九梗,商乙毛鼎,10,卷之一萬一千九百五十六,商乙毛鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10791,永樂大典,中國,字目,十九梗,商召夫鼎,11,卷之一萬一千九百五十六,商召夫鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10792,永樂大典,中國,字目,十九梗,商亞虎父丁鼎,12,卷之一萬一千九百五十六,商亞虎父丁鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10793,永樂大典,中國,字目,十九梗,商册命鼎,13,卷之一萬一千九百五十六,商册命鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10794,永樂大典,中國,字目,十九梗,商父己鼎,14,卷之一萬一千九百五十六,商父己鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10795,永樂大典,中國,字目,十九梗,商持刀父己鼎,15,卷之一萬一千九百五十六,商持刀父己鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10796,永樂大典,中國,字目,十九梗,商父癸鼎,16,卷之一萬一千九百五十六,商父癸鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10797,永樂大典,中國,字目,十九梗,商父癸鼎二,17,卷之一萬一千九百五十六,商父癸鼎二,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十六，所屬韻目「十九梗」。
YLTP-10798,永樂大典,中國,字目,十九梗,商蠆鼎,1,卷之一萬一千九百五十七,商蠆鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10799,永樂大典,中國,字目,十九梗,商秉仲鼎,2,卷之一萬一千九百五十七,商秉仲鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10800,永樂大典,中國,字目,十九梗,商素腹寳鼎,3,卷之一萬一千九百五十七,商素腹寳鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10801,永樂大典,中國,字目,十九梗,商若癸鼎,4,卷之一萬一千九百五十七,商若癸鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10802,永樂大典,中國,字目,十九梗,商象形饕餮鼎,5,卷之一萬一千九百五十七,商象形饕餮鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10803,永樂大典,中國,字目,十九梗,商魚鼎,6,卷之一萬一千九百五十七,商魚鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10804,永樂大典,中國,字目,十九梗,商伯申鼎,7,卷之一萬一千九百五十七,商伯申鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10805,永樂大典,中國,字目,十九梗,商立戈鼎,8,卷之一萬一千九百五十七,商立戈鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10806,永樂大典,中國,字目,十九梗,商立戈父甲鼎,9,卷之一萬一千九百五十七,商立戈父甲鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10807,永樂大典,中國,字目,十九梗,商横戈父癸鼎,10,卷之一萬一千九百五十七,商横戈父癸鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10808,永樂大典,中國,字目,十九梗,商綦鼎,11,卷之一萬一千九百五十七,商綦鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10809,永樂大典,中國,字目,十九梗,商象形鼎,12,卷之一萬一千九百五十七,商象形鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10810,永樂大典,中國,字目,十九梗,商公非鼎,13,卷之一萬一千九百五十七,商公非鼎,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬一千九百五十七，所屬韻目「十九梗」。
YLTP-10811,永樂大典,中國,字目,二十有,傁,1,卷之一萬二千一百四十八,傁,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10812,永樂大典,中國,字目,二十有,瞍,2,卷之一萬二千一百四十八,瞍,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10813,永樂大典,中國,字目,二十有,矇瞍,3,卷之一萬二千一百四十八,矇瞍,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10814,永樂大典,中國,字目,二十有,瞽瞍,4,卷之一萬二千一百四十八,瞽瞍,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10815,永樂大典,中國,字目,二十有,藪,5,卷之一萬二千一百四十八,藪,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10816,永樂大典,中國,字目,二十有,總叙,6,卷之一萬二千一百四十八,總叙,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10817,永樂大典,中國,字目,二十有,八藪,7,卷之一萬二千一百四十八,八藪,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10818,永樂大典,中國,字目,二十有,瀎藪,8,卷之一萬二千一百四十八,瀎藪,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10819,永樂大典,中國,字目,二十有,藪,9,卷之一萬二千一百四十八,藪,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10820,永樂大典,中國,字目,二十有,藪,10,卷之一萬二千一百四十八,藪,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10821,永樂大典,中國,字目,二十有,義之藪,11,卷之一萬二千一百四十八,義之藪,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10822,永樂大典,中國,字目,二十有,量包淵藪,12,卷之一萬二千一百四十八,量包淵藪,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10823,永樂大典,中國,字目,二十有,之淵藪,13,卷之一萬二千一百四十八,之淵藪,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10824,永樂大典,中國,字目,二十有,籔,14,卷之一萬二千一百四十八,籔,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10825,永樂大典,中國,字目,二十有,棷,15,卷之一萬二千一百四十八,棷,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10826,永樂大典,中國,字目,二十有,郊棷,16,卷之一萬二千一百四十八,郊棷,Fanya Hanwen corpus (Wikisource transcription),所繫小目「詳前」。見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10827,永樂大典,中國,字目,二十有,嗾,17,卷之一萬二千一百四十八,嗾,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10828,永樂大典,中國,字目,二十有,蔌,18,卷之一萬二千一百四十八,蔌,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10829,永樂大典,中國,字目,二十有,廀,19,卷之一萬二千一百四十八,廀,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10830,永樂大典,中國,字目,二十有,駷,20,卷之一萬二千一百四十八,駷,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10831,永樂大典,中國,字目,二十有,橾,21,卷之一萬二千一百四十八,橾,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10832,永樂大典,中國,字目,二十有,擻,22,卷之一萬二千一百四十八,擻,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10833,永樂大典,中國,字目,二十有,抖擻,23,卷之一萬二千一百四十八,抖擻,Fanya Hanwen corpus (Wikisource transcription),所繫小目「詳前」。見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10834,永樂大典,中國,字目,二十有,𨺦,24,卷之一萬二千一百四十八,𨺦,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10835,永樂大典,中國,字目,二十有,㪢,25,卷之一萬二千一百四十八,㪢,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10836,永樂大典,中國,字目,二十有,趣馬,26,卷之一萬二千一百四十八,趣馬,Fanya Hanwen corpus (Wikisource transcription),所繫小目「詳前」。見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10837,永樂大典,中國,字目,二十有,取,27,卷之一萬二千一百四十八,取,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10838,永樂大典,中國,字目,二十有,𩋄,28,卷之一萬二千一百四十八,𩋄,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10839,永樂大典,中國,字目,二十有,㼥,29,卷之一萬二千一百四十八,㼥,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10840,永樂大典,中國,字目,二十有,𨓭,30,卷之一萬二千一百四十八,𨓭,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10841,永樂大典,中國,字目,二十有,采,31,卷之一萬二千一百四十八,采,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10842,永樂大典,中國,字目,二十有,娵,32,卷之一萬二千一百四十八,娵,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10843,永樂大典,中國,字目,二十有,㔌,33,卷之一萬二千一百四十八,㔌,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10844,永樂大典,中國,字目,二十有,䪮,34,卷之一萬二千一百四十八,䪮,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10845,永樂大典,中國,字目,二十有,䇍,35,卷之一萬二千一百四十八,䇍,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10846,永樂大典,中國,字目,二十有,𠹐,36,卷之一萬二千一百四十八,𠹐,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10847,永樂大典,中國,字目,二十有,走,37,卷之一萬二千一百四十八,走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10848,永樂大典,中國,字目,二十有,蜚廉善之,38,卷之一萬二千一百四十八,蜚廉善之,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10849,永樂大典,中國,字目,二十有,世善走,39,卷之一萬二千一百四十八,世善走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10850,永樂大典,中國,字目,二十有,走及奔馬,40,卷之一萬二千一百四十八,走及奔馬,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10851,永樂大典,中國,字目,二十有,鹿,41,卷之一萬二千一百四十八,鹿,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10852,永樂大典,中國,字目,二十有,走,42,卷之一萬二千一百四十八,走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10853,永樂大典,中國,字目,二十有,車下走,43,卷之一萬二千一百四十八,車下走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10854,永樂大典,中國,字目,二十有,而走,44,卷之一萬二千一百四十八,而走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10855,永樂大典,中國,字目,二十有,踰墻而走,45,卷之一萬二千一百四十八,踰墻而走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10856,永樂大典,中國,字目,二十有,棄城而走,46,卷之一萬二千一百四十八,棄城而走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10857,永樂大典,中國,字目,二十有,人走,47,卷之一萬二千一百四十八,人走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10858,永樂大典,中國,字目,二十有,閔王步走,48,卷之一萬二千一百四十八,閔王步走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10859,永樂大典,中國,字目,二十有,聞薦跣走,49,卷之一萬二千一百四十八,聞薦跣走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10860,永樂大典,中國,字目,二十有,民有百走,50,卷之一萬二千一百四十八,民有百走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10861,永樂大典,中國,字目,二十有,手,51,卷之一萬二千一百四十八,手,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10862,永樂大典,中國,字目,二十有,日月並走,52,卷之一萬二千一百四十八,日月並走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10863,永樂大典,中國,字目,二十有,走,53,卷之一萬二千一百四十八,走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10864,永樂大典,中國,字目,二十有,邊走,54,卷之一萬二千一百四十八,邊走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10865,永樂大典,中國,字目,二十有,教諸生學走,55,卷之一萬二千一百四十八,教諸生學走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10866,永樂大典,中國,字目,二十有,而脉走,56,卷之一萬二千一百四十八,而脉走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10867,永樂大典,中國,字目,二十有,鏡狂走,57,卷之一萬二千一百四十八,鏡狂走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10868,永樂大典,中國,字目,二十有,香賊走,58,卷之一萬二千一百四十八,香賊走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10869,永樂大典,中國,字目,二十有,走,59,卷之一萬二千一百四十八,走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10870,永樂大典,中國,字目,二十有,老虎逐鹿走,60,卷之一萬二千一百四十八,老虎逐鹿走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10871,永樂大典,中國,字目,二十有,走,61,卷之一萬二千一百四十八,走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10872,永樂大典,中國,字目,二十有,走,62,卷之一萬二千一百四十八,走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10873,永樂大典,中國,字目,二十有,走下,63,卷之一萬二千一百四十八,走下,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10874,永樂大典,中國,字目,二十有,奔走,64,卷之一萬二千一百四十八,奔走,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10875,永樂大典,中國,字目,二十有,能走者奪翼,65,卷之一萬二千一百四十八,能走者奪翼,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10876,永樂大典,中國,字目,二十有,走千里,66,卷之一萬二千一百四十八,走千里,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
YLTP-10877,永樂大典,中國,字目,二十有,唗,67,卷之一萬二千一百四十八,唗,Fanya Hanwen corpus (Wikisource transcription),見於卷之一萬二千一百四十八，所屬韻目「二十有」。
