dataset_slug,dataset_group,represents,writing_system,display_label,source_citation,source_citation_full,source_work,source_author,source_year,underlying_text,underlying_text_year,character,transcription_latin,transcription_manchu,transcription_ipa,initial_label,final_label,occurrence_count,page_number,source_chunk,chars_raw
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,嘴,dzui,ᡯᡠᡳ,tsui,z,uei,7,5,嘴 dzui 7,嘴
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,酔,dzui,ᡯᡠᡳ,tsui,z,uei,6,5,酔 dzui 6,酔
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,最,dzui,ᡯᡠᡳ,tsui,z,uei,,5,最 dzui,最
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,催,ts’ui,ᡨᠰᡠᡳ,tʰsui,c,uei,5,5,催 ts’ui 5,催
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,雖,sui,ᠰᡠᡳ,sui,s,uei,12,6,雖 sui 12,雖
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,岁,sui,ᠰᡠᡳ,sui,s,uei,4,6,岁 sui 4,岁
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,隨,sui,ᠰᡠᡳ,sui,s,uei,,6,隨 sui,隨
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,誰,šui,ᡧᡠᡳ,ʃui,sh,uei,18,6,誰 šui 18,誰
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,水,šui,ᡧᡠᡳ,ʃui,sh,uei,2,6,水 šui 2,水
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,睡,šui,ᡧᡠᡳ,ʃui,sh,uei,,6,睡 šui,睡
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,規,gui,ᡤᡠᡳ,qui,g,uei,5,6,規 gui 5,規
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,貴,gui,ᡤᡠᡳ,qui,g,uei,2,6,貴 gui 2,貴
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,歸,gui,ᡤᡠᡳ,qui,g,uei,,6,歸 gui,歸
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,虧,kui,ᡴᡠᡳ,qʰui,k,uei,2,6,虧 kui 2,虧
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,愧,kui,ᡴᡠᡳ,qʰui,k,uei,2,6,愧 kui 2,愧
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,會,hūi,ᡥᡡᡳ,χʊi,h,uei,20,6,會 / 会 hūi 20,會/会
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,会,hūi,ᡥᡡᡳ,χʊi,h,uei,20,6,會 / 会 hūi 20,會/会
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,回,hūi,ᡥᡡᡳ,χʊi,h,uei,8,6,回 hūi 8,回
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,悔,hui,ᡥᡠᡳ,χui,h,uei,,6,悔 hui,悔
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,灰,hui,ᡥᡠᡳ,χui,h,uei,,6,灰 hui,灰
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,為,wei,ᠸᡝᡳ,wəi,w,uei,22,6,為 wei 22,為
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,未,wei,ᠸᡝᡳ,wəi,w,uei,5,6,未 wei 5,未
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,味,wei,ᠸᡝᡳ,wəi,w,uei,3,6,味 wei 3,味
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,位,wei,ᠸᡝᡳ,wəi,w,uei,2,6,位 wei 2,位
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,尾,wei,ᠸᡝᡳ,wəi,w,uei,,6,尾 wei,尾
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,微,wei,ᠸᡝᡳ,wəi,w,uei,,6,微 wei,微
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,謂,wei,ᠸᡝᡳ,wəi,w,uei,,6,謂 wei,謂
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,衛,wei,ᠸᡝᡳ,wəi,w,uei,,6,衛 wei,衛
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,報,boo,ᠪᠣᠣ,poo,b,ao,6,6,報 / 报 boo 6,報/报
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,报,boo,ᠪᠣᠣ,poo,b,ao,6,6,報 / 报 boo 6,報/报
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,保,boo,ᠪᠣᠣ,poo,b,ao,3,6,保 boo 3,保
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,飽,boo,ᠪᠣᠣ,poo,b,ao,,6,飽 boo,飽
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,抱,boo,ᠪᠣᠣ,poo,b,ao,,6,抱 boo,抱
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,跑,poo,ᡦᠣᠣ,pʰoo,p,ao,,6,跑 poo,跑
manju-hergen-takekoshi-2011,mandarin,Mandarin,Manchu script transcription of Mandarin,ᠮᠠᠨᠵᡠ ᡥᡝᡵᡤᡝᠨ Manju Hergen,"Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101).","Takekoshi 竹越, Takeshi 孝. (2011). 『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表. KOTONOHA, (101). Data extracted from the Qing instructional source 兼滿漢語滿洲套話清文啓蒙 (1763).",『兼滿漢語滿洲套話清文啓蒙』満洲文字注音一覧表,竹越 孝 / Takekoshi Takeshi,2011,兼滿漢語滿洲套話清文啓蒙,1763,貌,mao,ᠮᠠᠣ,mao,m,ao,,6,貌 mao,貌
