source_url,author_page,work_title,section,page_title,output_clean_path,output_raw_path,segment_mode,median_default_score,prop_literary,prop_modern,prop_uncertain,suspected_baihua,score_error
https://zh.wikisource.org/wiki/%E7%99%BC%E6%8F%9A%E6%B0%91%E6%97%8F%E4%B8%BB%E7%BE%A9%E7%B2%BE%E7%A5%9E%E5%BB%BA%E7%AB%8B%E5%85%B1%E5%92%8C%E6%94%BF%E9%AB%94,作者:孫中山,發揚民族主義精神建立共和政體,,發揚民族主義精神建立共和政體,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\suspected_baihua\clean\孫中山\發揚民族主義精神建立共和政體\發揚民族主義精神建立共和政體__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\suspected_baihua\raw\孫中山\發揚民族主義精神建立共和政體\發揚民族主義精神建立共和政體__juan_01.txt,paragraph,-3.230000,0.000000,1.000000,0.000000,True,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E5%BA%8F,作者:孫中山,社會建設/序,,社會建設/序,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_序\社會建設_序__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_序\社會建設_序__juan_01.txt,paragraph,14.051500,1.000000,0.000000,0.000000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E4%B8%80%E7%AB%A0,作者:孫中山,社會建設/第一章,,社會建設/第一章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第一章\社會建設_第一章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第一章\社會建設_第一章__juan_01.txt,paragraph,6.636066,0.687500,0.062500,0.250000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E4%B8%83%E7%AB%A0,作者:孫中山,社會建設/第七章,,社會建設/第七章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第七章\社會建設_第七章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第七章\社會建設_第七章__juan_01.txt,paragraph,14.225000,0.833333,0.041667,0.125000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E4%B8%89%E7%AB%A0,作者:孫中山,社會建設/第三章,,社會建設/第三章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第三章\社會建設_第三章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第三章\社會建設_第三章__juan_01.txt,paragraph,4.500000,0.904762,0.000000,0.095238,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E4%B9%9D%E7%AB%A0,作者:孫中山,社會建設/第九章,,社會建設/第九章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第九章\社會建設_第九章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第九章\社會建設_第九章__juan_01.txt,paragraph,18.697500,0.875000,0.000000,0.125000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E7%AB%A0,作者:孫中山,社會建設/第二十章,,社會建設/第二十章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第二十章\社會建設_第二十章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第二十章\社會建設_第二十章__juan_01.txt,paragraph,0.200000,0.244898,0.010204,0.744898,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E4%BA%8C%E7%AB%A0,作者:孫中山,社會建設/第二章,,社會建設/第二章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第二章\社會建設_第二章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第二章\社會建設_第二章__juan_01.txt,paragraph,4.625000,0.692308,0.000000,0.307692,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E4%BA%94%E7%AB%A0,作者:孫中山,社會建設/第五章,,社會建設/第五章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第五章\社會建設_第五章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第五章\社會建設_第五章__juan_01.txt,paragraph,9.297000,0.947368,0.000000,0.052632,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%85%AB%E7%AB%A0,作者:孫中山,社會建設/第八章,,社會建設/第八章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第八章\社會建設_第八章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第八章\社會建設_第八章__juan_01.txt,paragraph,19.044000,0.900000,0.000000,0.100000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%85%AD%E7%AB%A0,作者:孫中山,社會建設/第六章,,社會建設/第六章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第六章\社會建設_第六章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第六章\社會建設_第六章__juan_01.txt,paragraph,18.015000,1.000000,0.000000,0.000000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%8D%81%E4%B8%80%E7%AB%A0,作者:孫中山,社會建設/第十一章,,社會建設/第十一章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第十一章\社會建設_第十一章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第十一章\社會建設_第十一章__juan_01.txt,paragraph,13.835000,0.791667,0.041667,0.166667,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%8D%81%E4%B8%83%E7%AB%A0,作者:孫中山,社會建設/第十七章,,社會建設/第十七章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第十七章\社會建設_第十七章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第十七章\社會建設_第十七章__juan_01.txt,paragraph,22.684500,0.833333,0.000000,0.166667,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%8D%81%E4%B8%89%E7%AB%A0,作者:孫中山,社會建設/第十三章,,社會建設/第十三章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第十三章\社會建設_第十三章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第十三章\社會建設_第十三章__juan_01.txt,paragraph,14.428000,1.000000,0.000000,0.000000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%8D%81%E4%B9%9D%E7%AB%A0,作者:孫中山,社會建設/第十九章,,社會建設/第十九章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第十九章\社會建設_第十九章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第十九章\社會建設_第十九章__juan_01.txt,paragraph,1.025000,0.333333,0.000000,0.666667,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%8D%81%E4%BA%8C%E7%AB%A0,作者:孫中山,社會建設/第十二章,,社會建設/第十二章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第十二章\社會建設_第十二章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第十二章\社會建設_第十二章__juan_01.txt,paragraph,15.463500,0.925926,0.000000,0.074074,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%8D%81%E4%BA%94%E7%AB%A0,作者:孫中山,社會建設/第十五章,,社會建設/第十五章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第十五章\社會建設_第十五章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第十五章\社會建設_第十五章__juan_01.txt,paragraph,13.131000,0.714286,0.000000,0.285714,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%8D%81%E5%85%AB%E7%AB%A0,作者:孫中山,社會建設/第十八章,,社會建設/第十八章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第十八章\社會建設_第十八章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第十八章\社會建設_第十八章__juan_01.txt,paragraph,7.120500,0.750000,0.000000,0.250000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%8D%81%E5%85%AD%E7%AB%A0,作者:孫中山,社會建設/第十六章,,社會建設/第十六章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第十六章\社會建設_第十六章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第十六章\社會建設_第十六章__juan_01.txt,paragraph,12.720000,0.800000,0.000000,0.200000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%8D%81%E5%9B%9B%E7%AB%A0,作者:孫中山,社會建設/第十四章,,社會建設/第十四章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第十四章\社會建設_第十四章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第十四章\社會建設_第十四章__juan_01.txt,paragraph,0.328000,0.371429,0.000000,0.628571,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%8D%81%E7%AB%A0,作者:孫中山,社會建設/第十章,,社會建設/第十章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第十章\社會建設_第十章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第十章\社會建設_第十章__juan_01.txt,paragraph,19.495000,1.000000,0.000000,0.000000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%AC%AC%E5%9B%9B%E7%AB%A0,作者:孫中山,社會建設/第四章,,社會建設/第四章,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_第四章\社會建設_第四章__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_第四章\社會建設_第四章__juan_01.txt,paragraph,14.175000,1.000000,0.000000,0.000000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E7%B5%90%E8%AB%96,作者:孫中山,社會建設/結論,,社會建設/結論,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_結論\社會建設_結論__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_結論\社會建設_結論__juan_01.txt,paragraph,21.206500,1.000000,0.000000,0.000000,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E5%BB%BA%E8%A8%AD%2F%E9%99%84%E9%8C%84,作者:孫中山,社會建設/附錄,,社會建設/附錄,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會建設_附錄\社會建設_附錄__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會建設_附錄\社會建設_附錄__juan_01.txt,paragraph,1.260000,0.487179,0.025641,0.487179,False,
https://zh.wikisource.org/wiki/%E7%A4%BE%E6%9C%83%E9%9D%A9%E5%91%BD%E8%AB%87,作者:孫中山,社會革命談,,社會革命談,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\社會革命談\社會革命談__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\社會革命談\社會革命談__juan_01.txt,paragraph,-0.790000,0.400000,0.400000,0.200000,False,
https://zh.wikisource.org/wiki/%E7%A5%9D%E5%8F%83%E8%AD%B0%E9%99%A2%E9%96%8B%E9%99%A2%E6%96%87,作者:孫中山,祝參議院開院文,,祝參議院開院文,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\祝參議院開院文\祝參議院開院文__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\祝參議院開院文\祝參議院開院文__juan_01.txt,paragraph,50.484091,1.000000,0.000000,0.000000,False,
https://zh.wikisource.org/wiki/%E7%A5%AD%E6%98%8E%E5%A4%AA%E7%A5%96%E6%96%87,作者:孫中山,祭明太祖文,,祭明太祖文,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\祭明太祖文\祭明太祖文__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\祭明太祖文\祭明太祖文__juan_01.txt,paragraph,43.425153,0.500000,0.000000,0.500000,False,
https://zh.wikisource.org/wiki/%E7%B4%84%E6%9D%9F%E9%BB%A8%E5%93%A1%E9%80%9A%E5%91%8A,作者:孫中山,約束黨員通告,,約束黨員通告,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\約束黨員通告\約束黨員通告__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\約束黨員通告\約束黨員通告__juan_01.txt,paragraph,0.189000,0.375000,0.000000,0.625000,False,
https://zh.wikisource.org/wiki/%E7%B8%BD%E7%90%86%E9%81%BA%E5%9B%91,作者:孫中山,總理遺囑,,總理遺囑,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\總理遺囑\總理遺囑__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\總理遺囑\總理遺囑__juan_01.txt,paragraph,0.000000,0.437500,0.125000,0.437500,False,
https://zh.wikisource.org/wiki/%E8%87%A8%E6%99%82%E5%A4%A7%E7%B8%BD%E7%B5%B1%E5%91%8A%E5%8C%97%E8%BB%8D%E5%B0%87%E5%A3%AB%E6%96%87,作者:孫中山,臨時大總統告北軍將士文,,臨時大總統告北軍將士文,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\臨時大總統告北軍將士文\臨時大總統告北軍將士文__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\臨時大總統告北軍將士文\臨時大總統告北軍將士文__juan_01.txt,paragraph,36.074903,1.000000,0.000000,0.000000,False,
https://zh.wikisource.org/wiki/%E8%87%A8%E6%99%82%E5%A4%A7%E7%B8%BD%E7%B5%B1%E5%92%A8%E5%8F%83%E8%AD%B0%E9%99%A2%E6%8E%A8%E8%8D%90%E8%A2%81%E4%B8%96%E5%87%B1%E6%96%87,作者:孫中山,臨時大總統咨參議院推荐袁世凱文,,臨時大總統咨參議院推荐袁世凱文,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\臨時大總統咨參議院推荐袁世凱文\臨時大總統咨參議院推荐袁世凱文__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\臨時大總統咨參議院推荐袁世凱文\臨時大總統咨參議院推荐袁世凱文__juan_01.txt,paragraph,3.816000,0.666667,0.000000,0.333333,False,
https://zh.wikisource.org/wiki/%E8%87%A8%E6%99%82%E5%A4%A7%E7%B8%BD%E7%B5%B1%E5%92%A8%E5%8F%83%E8%AD%B0%E9%99%A2%E8%BE%AD%E8%81%B7%E6%96%87,作者:孫中山,臨時大總統咨參議院辭職文,,臨時大總統咨參議院辭職文,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\臨時大總統咨參議院辭職文\臨時大總統咨參議院辭職文__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\臨時大總統咨參議院辭職文\臨時大總統咨參議院辭職文__juan_01.txt,paragraph,0.000000,0.142857,0.142857,0.714286,False,
https://zh.wikisource.org/wiki/%E8%87%A8%E6%99%82%E5%A4%A7%E7%B8%BD%E7%B5%B1%E5%B8%83%E5%91%8A%E5%8F%8B%E9%82%A6%E6%9B%B8,作者:孫中山,臨時大總統布告友邦書,,臨時大總統布告友邦書,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\臨時大總統布告友邦書\臨時大總統布告友邦書__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\臨時大總統布告友邦書\臨時大總統布告友邦書__juan_01.txt,paragraph,8.410000,0.722222,0.000000,0.277778,False,
https://zh.wikisource.org/wiki/%E8%87%A8%E6%99%82%E5%A4%A7%E7%B8%BD%E7%B5%B1%E5%B8%83%E5%91%8A%E5%9C%8B%E6%B0%91%E6%B6%88%E8%9E%8D%E6%84%8F%E8%A6%8B%E8%A0%B2%E9%99%A4%E7%95%9B%E5%9F%9F%E6%96%87,作者:孫中山,臨時大總統布告國民消融意見蠲除畛域文,,臨時大總統布告國民消融意見蠲除畛域文,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\臨時大總統布告國民消融意見蠲除畛域文\臨時大總統布告國民消融意見蠲除畛域文__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\臨時大總統布告國民消融意見蠲除畛域文\臨時大總統布告國民消融意見蠲除畛域文__juan_01.txt,paragraph,6.964000,0.500000,0.000000,0.500000,False,
https://zh.wikisource.org/wiki/%E8%87%A8%E6%99%82%E5%A4%A7%E7%B8%BD%E7%B5%B1%E5%B8%83%E5%91%8A%E6%B5%B7%E9%99%B8%E8%BB%8D%E5%B0%87%E5%A3%AB%E6%96%87,作者:孫中山,臨時大總統布告海陸軍將士文,,臨時大總統布告海陸軍將士文,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\臨時大總統布告海陸軍將士文\臨時大總統布告海陸軍將士文__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\臨時大總統布告海陸軍將士文\臨時大總統布告海陸軍將士文__juan_01.txt,paragraph,71.263415,1.000000,0.000000,0.000000,False,
https://zh.wikisource.org/wiki/%E8%87%A8%E6%99%82%E5%A4%A7%E7%B8%BD%E7%B5%B1%E6%94%B9%E6%9B%86%E6%94%B9%E5%85%83%E9%80%9A%E9%9B%BB,作者:孫中山,臨時大總統改曆改元通電,,臨時大總統改曆改元通電,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\臨時大總統改曆改元通電\臨時大總統改曆改元通電__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\臨時大總統改曆改元通電\臨時大總統改曆改元通電__juan_01.txt,paragraph,0.000000,0.250000,0.000000,0.750000,False,
https://zh.wikisource.org/wiki/%E8%87%A8%E6%99%82%E5%A4%A7%E7%B8%BD%E7%B5%B1%E7%A6%81%E6%AD%A2%E6%A0%AA%E9%80%A3%E9%80%9A%E9%9B%BB,作者:孫中山,臨時大總統禁止株連通電,,臨時大總統禁止株連通電,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\臨時大總統禁止株連通電\臨時大總統禁止株連通電__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\臨時大總統禁止株連通電\臨時大總統禁止株連通電__juan_01.txt,paragraph,15.298206,1.000000,0.000000,0.000000,False,
https://zh.wikisource.org/wiki/%E8%87%A8%E6%99%82%E6%94%BF%E5%BA%9C%E5%85%AC%E5%A0%B1%20%28%E6%B0%91%E5%9C%8B%E5%85%83%E5%B9%B41%E6%9C%8829%E6%97%A5%29%2F%E8%87%A8%E6%99%82%E5%A4%A7%E7%B8%BD%E7%B5%B1%E5%AE%A3%E8%A8%80%E6%9B%B8,作者:孫中山,臨時政府公報 (民國元年1月29日)/臨時大總統宣言書,,臨時政府公報 (民國元年1月29日)/臨時大總統宣言書,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\臨時政府公報 (民國元年1月29日)_臨時大總統宣言書\臨時政府公報 (民國元年1月29日)_臨時大總統宣言書__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\臨時政府公報 (民國元年1月29日)_臨時大總統宣言書\臨時政府公報 (民國元年1月29日)_臨時大總統宣言書__juan_01.txt,paragraph,8.730000,0.500000,0.000000,0.500000,False,
https://zh.wikisource.org/wiki/%E8%87%AA%E7%94%B1%E4%B9%8B%E7%9C%9F%E8%AB%A6,作者:孫中山,自由之真諦,,自由之真諦,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\suspected_baihua\clean\孫中山\自由之真諦\自由之真諦__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\suspected_baihua\raw\孫中山\自由之真諦\自由之真諦__juan_01.txt,paragraph,3.401946,0.500000,0.500000,0.000000,True,
https://zh.wikisource.org/wiki/%E8%87%B4%E6%97%A5%E6%9C%AC%E9%99%B8%E8%BB%8D%E5%A4%A7%E8%87%A3%E7%94%B0%E4%B8%AD%E7%BE%A9%E4%B8%80%E8%AD%B4%E8%B2%AC%E6%97%A5%E6%9C%AC%E5%B0%8D%E8%8F%AF%E6%94%BF%E7%AD%96%E4%B8%A6%E5%8B%B8%E5%85%B6%E6%94%B9%E8%AE%8A%E5%87%BD,作者:孫中山,致日本陸軍大臣田中義一譴責日本對華政策並勸其改變函,,致日本陸軍大臣田中義一譴責日本對華政策並勸其改變函,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\致日本陸軍大臣田中義一譴責日本對華政策並勸其改變函\致日本陸軍大臣田中義一譴責日本對華政策並勸其改變函__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\致日本陸軍大臣田中義一譴責日本對華政策並勸其改變函\致日本陸軍大臣田中義一譴責日本對華政策並勸其改變函__juan_01.txt,paragraph,0.000000,0.285714,0.428571,0.285714,False,
https://zh.wikisource.org/wiki/%E8%87%B4%E6%97%A5%E6%9C%AC%E9%A6%96%E7%9B%B8%E5%A4%A7%E9%9A%88%E9%87%8D%E4%BF%A1%E5%8B%B8%E5%8A%A9%E4%B8%AD%E5%9C%8B%E9%9D%A9%E5%91%BD%E5%87%BD,作者:孫中山,致日本首相大隈重信勸助中國革命函,,致日本首相大隈重信勸助中國革命函,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\clean\孫中山\致日本首相大隈重信勸助中國革命函\致日本首相大隈重信勸助中國革命函__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\raw\孫中山\致日本首相大隈重信勸助中國革命函\致日本首相大隈重信勸助中國革命函__juan_01.txt,paragraph,16.500000,0.727273,0.000000,0.272727,False,
https://zh.wikisource.org/wiki/%E8%87%B4%E6%AE%B5%E7%A5%BA%E7%91%9E%E5%8A%9B%E7%88%AD%E5%96%84%E5%BE%8C%E6%9C%83%E8%AD%B0%E6%87%89%E5%AE%B9%E7%B4%8D%E4%BA%BA%E6%B0%91%E5%9C%98%E9%AB%94%E4%BB%A3%E8%A1%A8%E9%9B%BB,作者:孫中山,致段祺瑞力爭善後會議應容納人民團體代表電,,致段祺瑞力爭善後會議應容納人民團體代表電,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\suspected_baihua\clean\孫中山\致段祺瑞力爭善後會議應容納人民團體代表電\致段祺瑞力爭善後會議應容納人民團體代表電__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\suspected_baihua\raw\孫中山\致段祺瑞力爭善後會議應容納人民團體代表電\致段祺瑞力爭善後會議應容納人民團體代表電__juan_01.txt,paragraph,-2.115000,0.333333,0.666667,0.000000,True,
https://zh.wikisource.org/wiki/%E8%87%B4%E8%8B%B1%E5%9C%8B%E9%BA%A5%E5%85%8B%E5%94%90%E7%B4%8D%E7%88%BE%E6%94%BF%E5%BA%9C%E6%8A%97%E8%AD%B0%E9%9B%BB,作者:孫中山,致英國麥克唐納爾政府抗議電,,致英國麥克唐納爾政府抗議電,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\suspected_baihua\clean\孫中山\致英國麥克唐納爾政府抗議電\致英國麥克唐納爾政府抗議電__juan_01.txt,C:\Users\chipp\OneDrive\Documents\fanyahanwen-corpus\scrape_output\suspected_baihua\raw\孫中山\致英國麥克唐納爾政府抗議電\致英國麥克唐納爾政府抗議電__juan_01.txt,paragraph,0.000000,0.000000,0.500000,0.500000,True,
