status,error,source_categories,category_path,work_title,page_title,chapter,sequence,source_url,header_nation,header_categories,year,ws_categories,ws_category_scope,raw_path,clean_path,chars_raw,chars_clean,wenyan_median_default_score,wenyan_prop_literary,wenyan_prop_modern,wenyan_prop_uncertain,wenyan_suspected_modern,wenyan_error
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/噐用門（页面不存在）,噐用門（页面不存在）,13,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%99%90%E7%94%A8%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/地理門,地理門,14,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%9C%B0%E7%90%86%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/地理門（页面不存在）,地理門（页面不存在）,15,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%9C%B0%E7%90%86%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/天文門,天文門,16,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%A4%A9%E6%96%87%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/天文門（页面不存在）,天文門（页面不存在）,17,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%A4%A9%E6%96%87%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/女籹門,女籹門,18,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%A5%B3%E7%B1%B9%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/女籹門（页面不存在）,女籹門（页面不存在）,19,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%A5%B3%E7%B1%B9%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/室屋門,室屋門,20,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%AE%A4%E5%B1%8B%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/室屋門（页面不存在）,室屋門（页面不存在）,21,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%AE%A4%E5%B1%8B%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/工用門,工用門,22,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%B7%A5%E7%94%A8%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/工用門（页面不存在）,工用門（页面不存在）,23,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E5%B7%A5%E7%94%A8%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
saved,,越南,越南,日用常談,日用常談/文藝門,文藝門,24,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E6%96%87%E8%97%9D%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,raw\日用常談\日用常談__0024__文藝門.txt,clean\日用常談\日用常談__0024__文藝門.txt,2258,915,0.000000,0.043478,0.000000,0.956522,0,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/服用門,服用門,25,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E6%9C%8D%E7%94%A8%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/服用門（页面不存在）,服用門（页面不存在）,26,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E6%9C%8D%E7%94%A8%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/果實門,果實門,27,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E6%9E%9C%E5%AF%A6%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/果實門（页面不存在）,果實門（页面不存在）,28,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E6%9E%9C%E5%AF%A6%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/水族門,水族門,29,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E6%B0%B4%E6%97%8F%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/水族門（页面不存在）,水族門（页面不存在）,30,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E6%B0%B4%E6%97%8F%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/火用門,火用門,31,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E7%81%AB%E7%94%A8%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/火用門（页面不存在）,火用門（页面不存在）,32,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E7%81%AB%E7%94%A8%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/珍寶門,珍寶門,33,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E7%8F%8D%E5%AF%B6%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/珍寶門（页面不存在）,珍寶門（页面不存在）,34,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E7%8F%8D%E5%AF%B6%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/疾病門,疾病門,35,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E7%96%BE%E7%97%85%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/疾病門（页面不存在）,疾病門（页面不存在）,36,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E7%96%BE%E7%97%85%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/禽獸門,禽獸門,37,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E7%A6%BD%E7%8D%B8%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/禽獸門（页面不存在）,禽獸門（页面不存在）,38,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E7%A6%BD%E7%8D%B8%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/織絍門,織絍門,39,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E7%B9%94%E7%B5%8D%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/織絍門（页面不存在）,織絍門（页面不存在）,40,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E7%B9%94%E7%B5%8D%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/草木門,草木門,41,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E8%8D%89%E6%9C%A8%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/草木門（页面不存在）,草木門（页面不存在）,42,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E8%8D%89%E6%9C%A8%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/蟲類門,蟲類門,43,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E8%9F%B2%E9%A1%9E%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/蟲類門（页面不存在）,蟲類門（页面不存在）,44,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E8%9F%B2%E9%A1%9E%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/衆香門,衆香門,45,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E8%A1%86%E9%A6%99%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/衆香門（页面不存在）,衆香門（页面不存在）,46,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E8%A1%86%E9%A6%99%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/身躰門,身躰門,47,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E8%BA%AB%E8%BA%B0%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/身躰門（页面不存在）,身躰門（页面不存在）,48,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E8%BA%AB%E8%BA%B0%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/道敎門,道敎門,49,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%81%93%E6%95%8E%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/道敎門（页面不存在）,道敎門（页面不存在）,50,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%81%93%E6%95%8E%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/酬應門,酬應門,51,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%85%AC%E6%87%89%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/酬應門（页面不存在）,酬應門（页面不存在）,52,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%85%AC%E6%87%89%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/采色門,采色門,53,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%87%87%E8%89%B2%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/采色門（页面不存在）,采色門（页面不存在）,54,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%87%87%E8%89%B2%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/釋敎門,釋敎門,55,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%87%8B%E6%95%8E%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/釋敎門（页面不存在）,釋敎門（页面不存在）,56,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%87%8B%E6%95%8E%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/音樂門,音樂門,57,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%9F%B3%E6%A8%82%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/食品門,食品門,58,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%A3%9F%E5%93%81%E9%96%80,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,日用常談,日用常談/食品門（页面不存在）,食品門（页面不存在）,59,https://zh.wikisource.org/wiki/%E6%97%A5%E7%94%A8%E5%B8%B8%E8%AB%87%2F%E9%A3%9F%E5%93%81%E9%96%80%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,1851年,1851年，PD-old，越南，辭典,root_fallback,,,0,0,,,,,,
saved,,阮朝,越南 > 阮朝,昌陵聖德神功碑,昌陵聖德神功碑,root,1,https://zh.wikisource.org/wiki/%E6%98%8C%E9%99%B5%E8%81%96%E5%BE%B7%E7%A5%9E%E5%8A%9F%E7%A2%91,,阮朝,1848年,1807年 (提及)，1830年 (提及)，1836年 (提及)，1840年 (提及)，1841年 (提及)，1848年，1848年 (提及)，PD-old，阮朝，阮福時,page,raw\昌陵聖德神功碑\昌陵聖德神功碑__0001__front_matter.txt,clean\昌陵聖德神功碑\昌陵聖德神功碑__0001__front_matter.txt,3885,3448,0.464000,0.470588,0.000000,0.529412,0,
saved,,越南典籍,越南 > 越南典籍,明命二十一年六月二十三日上諭,明命二十一年六月二十三日上諭,root,1,https://zh.wikisource.org/wiki/%E6%98%8E%E5%91%BD%E4%BA%8C%E5%8D%81%E4%B8%80%E5%B9%B4%E5%85%AD%E6%9C%88%E4%BA%8C%E5%8D%81%E4%B8%89%E6%97%A5%E4%B8%8A%E8%AB%AD,,越南典籍,1840年,1840年，越南典籍,page,raw\明命二十一年六月二十三日上諭\明命二十一年六月二十三日上諭__0001__front_matter.txt,clean\明命二十一年六月二十三日上諭\明命二十一年六月二十三日上諭__0001__front_matter.txt,938,705,0.000000,0.000000,0.000000,1.000000,0,
saved,,越南典籍,越南 > 越南典籍,明命五年十一月二十一日硃批一道,明命五年十一月二十一日硃批一道,root,1,https://zh.wikisource.org/wiki/%E6%98%8E%E5%91%BD%E4%BA%94%E5%B9%B4%E5%8D%81%E4%B8%80%E6%9C%88%E4%BA%8C%E5%8D%81%E4%B8%80%E6%97%A5%E7%A1%83%E6%89%B9%E4%B8%80%E9%81%93,,越南典籍,1824年,1824年，越南典籍,page,raw\明命五年十一月二十一日硃批一道\明命五年十一月二十一日硃批一道__0001__front_matter.txt,clean\明命五年十一月二十一日硃批一道\明命五年十一月二十一日硃批一道__0001__front_matter.txt,889,638,0.681500,0.400000,0.000000,0.600000,0,
saved,,阮朝,越南 > 阮朝,晚過海雲關,晚過海雲關,root,1,https://zh.wikisource.org/wiki/%E6%99%9A%E9%81%8E%E6%B5%B7%E9%9B%B2%E9%97%9C,,阮朝,,PD-old，阮朝，陳季恰,page,raw\晚過海雲關\晚過海雲關__0001__front_matter.txt,clean\晚過海雲關\晚過海雲關__0001__front_matter.txt,542,365,0.000000,0.250000,0.000000,0.750000,0,
saved,,後黎朝,越南 > 後黎朝,景興三十九年戊戌題名碑,景興三十九年戊戌題名碑,root,1,https://zh.wikisource.org/wiki/%E6%99%AF%E8%88%88%E4%B8%89%E5%8D%81%E4%B9%9D%E5%B9%B4%E6%88%8A%E6%88%8C%E9%A1%8C%E5%90%8D%E7%A2%91,,後黎朝,1780年,1778年 (提及)，1780年，1780年 (提及)，PD-old，後黎朝，阮俒,page,raw\景興三十九年戊戌題名碑\景興三十九年戊戌題名碑__0001__front_matter.txt,clean\景興三十九年戊戌題名碑\景興三十九年戊戌題名碑__0001__front_matter.txt,989,754,4.500000,0.600000,0.000000,0.400000,0,
saved,,後黎朝,越南 > 後黎朝,景興三十六年乙未科進士題名碑,景興三十六年乙未科進士題名碑,root,1,https://zh.wikisource.org/wiki/%E6%99%AF%E8%88%88%E4%B8%89%E5%8D%81%E5%85%AD%E5%B9%B4%E4%B9%99%E6%9C%AA%E7%A7%91%E9%80%B2%E5%A3%AB%E9%A1%8C%E5%90%8D%E7%A2%91,,後黎朝,1776年,1775年 (提及)，1776年，1776年 (提及)，PD-old，後黎朝，阮俒,page,raw\景興三十六年乙未科進士題名碑\景興三十六年乙未科進士題名碑__0001__front_matter.txt,clean\景興三十六年乙未科進士題名碑\景興三十六年乙未科進士題名碑__0001__front_matter.txt,1306,981,0.000000,0.130435,0.000000,0.869565,0,
saved,,後黎朝,越南 > 後黎朝,景興三十年己丑科進士題名記,景興三十年己丑科進士題名記,root,1,https://zh.wikisource.org/wiki/%E6%99%AF%E8%88%88%E4%B8%89%E5%8D%81%E5%B9%B4%E5%B7%B1%E4%B8%91%E7%A7%91%E9%80%B2%E5%A3%AB%E9%A1%8C%E5%90%8D%E8%A8%98,,後黎朝,1769年,1769年，1769年 (提及)，PD-old，後黎朝，黎貴惇,page,raw\景興三十年己丑科進士題名記\景興三十年己丑科進士題名記__0001__front_matter.txt,clean\景興三十年己丑科進士題名記\景興三十年己丑科進士題名記__0001__front_matter.txt,1128,856,0.000000,0.176471,0.000000,0.823529,0,
saved,,後黎朝,越南 > 後黎朝,景興九年戊辰科進士題名記,景興九年戊辰科進士題名記,root,1,https://zh.wikisource.org/wiki/%E6%99%AF%E8%88%88%E4%B9%9D%E5%B9%B4%E6%88%8A%E8%BE%B0%E7%A7%91%E9%80%B2%E5%A3%AB%E9%A1%8C%E5%90%8D%E8%A8%98,,後黎朝,1748年,1748年，1748年 (提及)，PD-old，後黎朝，楊公澍,page,raw\景興九年戊辰科進士題名記\景興九年戊辰科進士題名記__0001__front_matter.txt,clean\景興九年戊辰科進士題名記\景興九年戊辰科進士題名記__0001__front_matter.txt,1642,1281,0.000000,0.250000,0.000000,0.750000,0,
saved,,後黎朝,越南 > 後黎朝,景興二十七年丙戌科進士題名記,景興二十七年丙戌科進士題名記,root,1,https://zh.wikisource.org/wiki/%E6%99%AF%E8%88%88%E4%BA%8C%E5%8D%81%E4%B8%83%E5%B9%B4%E4%B8%99%E6%88%8C%E7%A7%91%E9%80%B2%E5%A3%AB%E9%A1%8C%E5%90%8D%E8%A8%98,,後黎朝,1766年,1766年，1766年 (提及)，PD-old，後黎朝，阮儼,page,raw\景興二十七年丙戌科進士題名記\景興二十七年丙戌科進士題名記__0001__front_matter.txt,clean\景興二十七年丙戌科進士題名記\景興二十七年丙戌科進士題名記__0001__front_matter.txt,1170,918,0.000000,0.277778,0.000000,0.722222,0,
saved,,後黎朝,越南 > 後黎朝,景興二十四年癸未科進士題名記,景興二十四年癸未科進士題名記,root,1,https://zh.wikisource.org/wiki/%E6%99%AF%E8%88%88%E4%BA%8C%E5%8D%81%E5%9B%9B%E5%B9%B4%E7%99%B8%E6%9C%AA%E7%A7%91%E9%80%B2%E5%A3%AB%E9%A1%8C%E5%90%8D%E8%A8%98,,後黎朝,1763年,1763年，1763年 (提及)，PD-old，後黎朝，黎貴惇,page,raw\景興二十四年癸未科進士題名記\景興二十四年癸未科進士題名記__0001__front_matter.txt,clean\景興二十四年癸未科進士題名記\景興二十四年癸未科進士題名記__0001__front_matter.txt,2052,1675,0.000000,0.357143,0.000000,0.642857,0,
