glyph,moe_id,grade,canonical_moe_id,canonical_glyph
𠴴,C01024-001,異體字 ,C01024,𠯗
𠶴,C01024-002,異體字 ,C01024,𠯗
㕲,C01025,正字 ,C01025,㕲
𠯔,C01026,正字 ,C01026,𠯔
𠰊,C01026-001,異體字 ,C01026,𠯔
吥,C01027,正字 ,C01027,吥
㕱,C01028,正字 ,C01028,㕱
𠯝,C01029,正字 ,C01029,𠯝
𠯐,C01030,正字 ,C01030,𠯐
𠰄,C01031,正字 ,C01031,𠰄
𠯙,C01032,正字 ,C01032,𠯙
𠯬,C01032-001,異體字 ,C01032,𠯙
吘,C01033,正字 ,C01033,吘
吽,C01034,正字 ,C01034,吽
𠴣,C01034-001,異體字 ,C01034,吽
呴,C01034-002,異體字 ,C01034,吽
㕰,C01035,正字 ,C01035,㕰
吺,C01036,正字 ,C01036,吺
𠱒,C01036-001,異體字 ,C01036,吺
𡂛,C01036-003,異體字 ,C01036,吺
𠱑,C01036-005,異體字 ,C01036,吺
呏,C01037,正字 ,C01037,呏
㕭,C01038,正字 ,C01038,㕭
呁,C01039,正字 ,C01039,呁
𠯜,C01040,正字 ,C01040,𠯜
吨,C01041,正字 ,C01041,吨
𠯋,C01042,正字 ,C01042,𠯋
㕬,C01043,正字 ,C01043,㕬
𠯖,C01044,正字 ,C01044,𠯖
𠯘,C01045,正字 ,C01045,𠯘
吤,C01046,正字 ,C01046,吤
㕮,C01047,正字 ,C01047,㕮
𠯛,C01048,正字 ,C01048,𠯛
𠰅,C01049,正字 ,C01049,𠰅
㕯,C01050,正字 ,C01050,㕯
󰭸,C01050-001,異體字 ,C01050,㕯
呇,C01051,正字 ,C01051,呇
启,C01051-001,異體字 ,C01051,呇
,C01051-002,異體字 ,C01051,呇
呄,C01052,正字 ,C01052,呄
𠯑,C01053,正字 ,C01053,𠯑
𠮮,C01053-001,異體字 ,C01053,𠯑
𤯁,C01053-002,異體字 ,C01053,𠯑
󴺣,C01053-003,異體字 ,C01053,𠯑
舌,C01053-004,異體字 ,C01053,𠯑
㕲,C01053-005,異體字 ,C01053,𠯑
𠯓,C01054,正字 ,C01054,𠯓
咅,C01055,正字 ,C01055,咅
哣,C01055-001,異體字 ,C01055,咅
㖣,C01055-002,異體字 ,C01055,咅
㕻,C01056,正字 ,C01056,㕻
咅,C01056-001,異體字 ,C01056,㕻
𠰶,C01057,正字 ,C01057,𠰶
㕸,C01058,正字 ,C01058,㕸
𠰍,C01059,正字 ,C01059,𠰍
呟,C01060,正字 ,C01060,呟
呯,C01061,正字 ,C01061,呯
呡,C01062,正字 ,C01062,呡
𠰈,C01063,正字 ,C01063,𠰈
𠰌,C01064,正字 ,C01064,𠰌
𠯡,C01065,正字 ,C01065,𠯡
咓,C01066,正字 ,C01066,咓
呠,C01067,正字 ,C01067,呠
𠰐,C01068,正字 ,C01068,𠰐
𠰲,C01069,正字 ,C01069,𠰲
𠰑,C01070,正字 ,C01070,𠰑
咘,C01071,正字 ,C01071,咘
㕹,C01072,正字 ,C01072,㕹
𠰉,C01073,正字 ,C01073,𠰉
呮,C01074,正字 ,C01074,呮
咉,C01075,正字 ,C01075,咉
𠮴,C01075-001,異體字 ,C01075,咉
𠰘,C01076,正字 ,C01076,𠰘
呣,C01077,正字 ,C01077,呣
𠰜,C01078,正字 ,C01078,𠰜
𠱫,C01078-001,異體字 ,C01078,𠰜
呹,C01079,正字 ,C01079,呹
𠰚,C01080,正字 ,C01080,𠰚
𠰙,C01081,正字 ,C01081,𠰙
呧,C01082,正字 ,C01082,呧
𠱎,C01082-001,異體字 ,C01082,呧
𠱱,C01082-002,異體字 ,C01082,呧
𠯝,C01082-003,異體字 ,C01082,呧
𠳉,C01082-004,異體字 ,C01082,呧
𠰋,C01082-005,異體字 ,C01082,呧
𠰋,C01083,正字 ,C01083,𠰋
𠰏,C01084,正字 ,C01084,𠰏
咃,C01085,正字 ,C01085,咃
呤,C01086,正字 ,C01086,呤
𠰒,C01087,正字 ,C01087,𠰒
𠰝,C01088,正字 ,C01088,𠰝
𠰡,C01089,正字 ,C01089,𠰡
𠰓,C01090,正字 ,C01090,𠰓
咊,C01090-001-1,異體字 ,C01090,𠰓
啝,C01090-002-1,異體字 ,C01090,𠰓
𠰛,C01091,正字 ,C01091,𠰛
𠰕,C01092,正字 ,C01092,𠰕
𠱫,C01093,正字 ,C01093,𠱫
𥩭,C01093-001,異體字 ,C01093,𠱫
𥩮,C01093-002,異體字 ,C01093,𠱫
𠲗,C01093-004,異體字 ,C01093,𠱫
𠲩,C01094,正字 ,C01094,𠲩
𠱔,C01095,正字 ,C01095,𠱔
咹,C01096,正字 ,C01096,咹
𠱢,C01097,正字 ,C01097,𠱢
𠲗,C01098,正字 ,C01098,𠲗
𠲪,C01099,正字 ,C01099,𠲪
𠱘,C01100,正字 ,C01100,𠱘
𠸺,C01100-001,異體字 ,C01100,𠱘
𠱲,C01101,正字 ,C01101,𠱲
㖀,C01102,正字 ,C01102,㖀
𠱣,C01103,正字 ,C01103,𠱣
𠱳,C01104,正字 ,C01104,𠱳
𠲋,C01105,正字 ,C01105,𠲋
𠲿,C01105-001,異體字 ,C01105,𠲋
𠱥,C01106,正字 ,C01106,𠱥
,C01106-002,異體字 ,C01106,𠱥
咾,C01107,正字 ,C01107,咾
哐,C01108,正字 ,C01108,哐
咴,C01109,正字 ,C01109,咴
𠲌,C01110,正字 ,C01110,𠲌
㖅,C01110-001,異體字 ,C01110,𠲌
㖅,C01111,正字 ,C01111,㖅
𠲌,C01111-001,異體字 ,C01111,㖅
哊,C01112,正字 ,C01112,哊
𠱜,C01113,正字 ,C01113,𠱜
喗,C01113-001,異體字 ,C01113,𠱜
㖇,C01114,正字 ,C01114,㖇
咡,C01114-001,異體字 ,C01114,㖇
𠱑,C01115,正字 ,C01115,𠱑
咣,C01116,正字 ,C01116,咣
𠱚,C01117,正字 ,C01117,𠱚
咔,C01117-001,異體字 ,C01117,𠱚
𧧎,C01117-002,異體字 ,C01117,𠱚
𠱙,C01118,正字 ,C01118,𠱙
𠴫,C01118-001,異體字 ,C01118,𠱙
𠰖,C01119,正字 ,C01119,𠰖
呲,C01120,正字 ,C01120,呲
𠱠,C01121,正字 ,C01121,𠱠
㖆,C01122,正字 ,C01122,㖆
𠱐,C01123,正字 ,C01123,𠱐
𠱡,C01124,正字 ,C01124,𠱡
𠵡,C01124-001,異體字 ,C01124,𠱡
𠱞,C01125,正字 ,C01125,𠱞
哚,C01126,正字 ,C01126,哚
哞,C01127,正字 ,C01127,哞
𠱝,C01128,正字 ,C01128,𠱝
𠱤,C01129,正字 ,C01129,𠱤
𠱓,C01130,正字 ,C01130,𠱓
咰,C01131,正字 ,C01131,咰
𠲾,C01131-001,異體字 ,C01131,咰
𠲎,C01132,正字 ,C01132,𠲎
𠱟,C01133,正字 ,C01133,𠱟
𠱛,C01134,正字 ,C01134,𠱛
𠱮,C01135,正字 ,C01135,𠱮
𠱕,C01136,正字 ,C01136,𠱕
𠱒,C01137,正字 ,C01137,𠱒
唍,C01138,正字 ,C01138,唍
㖕,C01139,正字 ,C01139,㖕
𠯘,C01139-001,異體字 ,C01139,㖕
㖖,C01139-002,異體字 ,C01139,㖕
啈,C01139-003,異體字 ,C01139,㖕
𠳹,C01140,正字 ,C01140,𠳹
𠳺,C01141,正字 ,C01141,𠳺
𠳻,C01142,正字 ,C01142,𠳻
哴,C01143,正字 ,C01143,哴
㖒,C01144,正字 ,C01144,㖒
𠴣,C01145,正字 ,C01145,𠴣
㖑,C01146,正字 ,C01146,㖑
㖔,C01147,正字 ,C01147,㖔
哱,C01148,正字 ,C01148,哱
唓,C01149,正字 ,C01149,唓
𠲷,C01150,正字 ,C01150,𠲷
㖩,C01150-001,異體字 ,C01150,𠲷
𠴢,C01151,正字 ,C01151,𠴢
𠲿,C01152,正字 ,C01152,𠲿
𠳃,C01153,正字 ,C01153,𠳃
𠲵,C01154,正字 ,C01154,𠲵
𠳄,C01155,正字 ,C01155,𠳄
𠲴,C01156,正字 ,C01156,𠲴
𠳯,C01157,正字 ,C01157,𠳯
唊,C01158,正字 ,C01158,唊
䛟,C01158-001,異體字 ,C01158,唊
㖘,C01159,正字 ,C01159,㖘
𠳍,C01160,正字 ,C01160,𠳍
𠲮,C01161,正字 ,C01161,𠲮
𠳰,C01162,正字 ,C01162,𠳰
哻,C01163,正字 ,C01163,哻
㖏,C01164,正字 ,C01164,㖏
𧨚,C01164-001,異體字 ,C01164,㖏
𧨤,C01164-002,異體字 ,C01164,㖏
哯,C01165,正字 ,C01165,哯
咞,C01165-001,異體字 ,C01165,哯
咞,C01165-002,異體字 ,C01165,哯
唺,C01165-003,異體字 ,C01165,哯
𠲸,C01166,正字 ,C01166,𠲸
哵,C01167,正字 ,C01167,哵
𠳋,C01168,正字 ,C01168,𠳋
𨺫,C01168-001,異體字 ,C01168,𠳋
𠳱,C01169,正字 ,C01169,𠳱
𠲺,C01170,正字 ,C01170,𠲺
哷,C01171,正字 ,C01171,哷
哹,C01172,正字 ,C01172,哹
𠸷,C01172-001,異體字 ,C01172,哹
哸,C01173,正字 ,C01173,哸
𠴃,C01174,正字 ,C01174,𠴃
唂,C01175,正字 ,C01175,唂
唃,C01175-001,異體字 ,C01175,唂
𠳸,C01176,正字 ,C01176,𠳸
𠲶,C01177,正字 ,C01177,𠲶
唀,C01178,正字 ,C01178,唀
㖓,C01179,正字 ,C01179,㖓
𠲼,C01180,正字 ,C01180,𠲼
𠲳,C01181,正字 ,C01181,𠲳
𠴡,C01182,正字 ,C01182,𠴡
哬,C01183,正字 ,C01183,哬
𠳷,C01184,正字 ,C01184,𠳷
𠳂,C01185,正字 ,C01185,𠳂
𠲱,C01186,正字 ,C01186,𠲱
哠,C01187,正字 ,C01187,哠
唎,C01188,正字 ,C01188,唎
𠲾,C01189,正字 ,C01189,𠲾
𠳉,C01190,正字 ,C01190,𠳉
唃,C01191,正字 ,C01191,唃
唕,C01192,正字 ,C01192,唕
𠲽,C01193,正字 ,C01193,𠲽
𠳎,C01194,正字 ,C01194,𠳎
唋,C01195,正字 ,C01195,唋
哾,C01196,正字 ,C01196,哾
𠱕,C01196-001,異體字 ,C01196,哾
𠲻,C01197,正字 ,C01197,𠲻
听,C01197-001,異體字 ,C01197,𠲻
𠲹,C01198,正字 ,C01198,𠲹
㖐,C01199,正字 ,C01199,㖐
𠳇,C01200,正字 ,C01200,𠳇
𠳊,C01201,正字 ,C01201,𠳊
𠳌,C01202,正字 ,C01202,𠳌
𠴦,C01203,正字 ,C01203,𠴦
𠴨,C01204,正字 ,C01204,𠴨
𠶽,C01204-001,異體字 ,C01204,𠴨
啘,C01205,正字 ,C01205,啘
啌,C01206,正字 ,C01206,啌
𠴹,C01207,正字 ,C01207,𠴹
唹,C01208,正字 ,C01208,唹
𠶧,C01209,正字 ,C01209,𠶧
㖡,C01210,正字 ,C01210,㖡
𠴵,C01211,正字 ,C01211,𠴵
啨,C01212,正字 ,C01212,啨
󱿞,C01212-001,異體字 ,C01212,啨
啛,C01213,正字 ,C01213,啛
𠵠,C01214,正字 ,C01214,𠵠
󷍒,C01215-001,異體字 ,C01215,
啈,C01216,正字 ,C01216,啈
㖪,C01217,正字 ,C01217,㖪
㖦,C01218,正字 ,C01218,㖦
㖩,C01219,正字 ,C01219,㖩
唭,C01220,正字 ,C01220,唭
𠵢,C01221,正字 ,C01221,𠵢
啉,C01222,正字 ,C01222,啉
𠵂,C01222-001,異體字 ,C01222,啉
𠵂,C01223,正字 ,C01223,𠵂
𠴼,C01224,正字 ,C01224,𠴼
唻,C01225,正字 ,C01225,唻
啀,C01226,正字 ,C01226,啀
𠺓,C01226-001,異體字 ,C01226,啀
嘊,C01226-002,異體字 ,C01226,啀
㹞,C01226-003,異體字 ,C01226,啀
𠵃,C01227,正字 ,C01227,𠵃
𠶫,C01228,正字 ,C01228,𠶫
𠶩,C01229,正字 ,C01229,𠶩
㖤,C01230,正字 ,C01230,㖤
𠶴,C01231,正字 ,C01231,𠶴
𠵹,C01232,正字 ,C01232,𠵹
𠵪,C01233,正字 ,C01233,𠵪
𠴱,C01234,正字 ,C01234,𠴱
𠴻,C01235,正字 ,C01235,𠴻
𠶪,C01236,正字 ,C01236,𠶪
㖵,C01237,正字 ,C01237,㖵
㖥,C01238,正字 ,C01238,㖥
𠳁,C01238-001,異體字 ,C01238,㖥
㖨,C01239,正字 ,C01239,㖨
㖟,C01240,正字 ,C01240,㖟
䛵,C01240-001,異體字 ,C01240,㖟
啂,C01241,正字 ,C01241,啂
啋,C01242,正字 ,C01242,啋
𠴳,C01243,正字 ,C01243,𠴳
𠴷,C01244,正字 ,C01244,𠴷
𠴧,C01245,正字 ,C01245,𠴧
𠶨,C01246,正字 ,C01246,𠶨
𠵰,C01247,正字 ,C01247,𠵰
𠴯,C01248,正字 ,C01248,𠴯
啝,C01249,正字 ,C01249,啝
唩,C01250,正字 ,C01250,唩
𠴶,C01251,正字 ,C01251,𠴶
𠶵,C01252,正字 ,C01252,𠶵
𠴰,C01253,正字 ,C01253,𠴰
𠴺,C01254,正字 ,C01254,𠴺
㖧,C01255,正字 ,C01255,㖧
𠴸,C01256,正字 ,C01256,𠴸
啇,C01257,正字 ,C01257,啇
𠶱,C01258,正字 ,C01258,𠶱
𠶬,C01259,正字 ,C01259,𠶬
𠴮,C01260,正字 ,C01260,𠴮
𠵵,C01261,正字 ,C01261,𠵵
𠶰,C01262,正字 ,C01262,𠶰
𠶷,C01263,正字 ,C01263,𠶷
訲,C01263-001,異體字 ,C01263,𠶷
㗌,C01264,正字 ,C01264,㗌
𠷃,C01265,正字 ,C01265,𠷃
𠷖,C01266,正字 ,C01266,𠷖
喗,C01267,正字 ,C01267,喗
𠲰,C01267-001,異體字 ,C01267,喗
𠷁,C01268,正字 ,C01268,𠷁
嗞,C01269,正字 ,C01269,嗞
𠷇,C01270,正字 ,C01270,𠷇
㖢,C01271,正字 ,C01271,㖢
𠹂,C01271-001,異體字 ,C01271,㖢
𠷄,C01272,正字 ,C01272,𠷄
𠶲,C01272-001,異體字 ,C01272,𠷄
㗈,C01273,正字 ,C01273,㗈
𠸻,C01274,正字 ,C01274,𠸻
㖺,C01275,正字 ,C01275,㖺
㖿,C01277,正字 ,C01277,㖿
𠷸,C01278,正字 ,C01278,𠷸
𠷻,C01279,正字 ,C01279,𠷻
㖶,C01280,正字 ,C01280,㖶
㖼,C01281,正字 ,C01281,㖼
𠶾,C01282,正字 ,C01282,𠶾
𠷅,C01283,正字 ,C01283,𠷅
𠷆,C01284,正字 ,C01284,𠷆
啿,C01285,正字 ,C01285,啿
㗅,C01286,正字 ,C01286,㗅
㗆,C01287,正字 ,C01287,㗆
,C01287-001,異體字 ,C01287,㗆
喖,C01288,正字 ,C01288,喖
𠷼,C01289,正字 ,C01289,𠷼
󷡈,C01289-001,異體字 ,C01289,𠷼
喴,C01290,正字 ,C01290,喴
𠷋,C01291,正字 ,C01291,𠷋
喐,C01292,正字 ,C01292,喐
喕,C01293,正字 ,C01293,喕
𠲶,C01293-001,異體字 ,C01293,喕
𠷀,C01294,正字 ,C01294,𠷀
喡,C01295,正字 ,C01295,喡
𠷑,C01296,正字 ,C01296,𠷑
㗶,C01296-001,異體字 ,C01296,𠷑
㖻,C01297,正字 ,C01297,㖻
𠸳,C01298,正字 ,C01298,𠸳
𠷉,C01299,正字 ,C01299,𠷉
𨔗,C01299-001,異體字 ,C01299,𠷉
㗂,C01300,正字 ,C01300,㗂
㗇,C01301,正字 ,C01301,㗇
喅,C01302,正字 ,C01302,喅
,C01302-001,異體字 ,C01302,喅
𠷾,C01303,正字 ,C01303,𠷾
𠷙,C01303-001,異體字 ,C01303,𠷾
𠷚,C01304,正字 ,C01304,𠷚
㖷,C01305,正字 ,C01305,㖷
𠸭,C01305-001,異體字 ,C01305,㖷
𠷌,C01306,正字 ,C01306,𠷌
𠶻,C01307,正字 ,C01307,𠶻
𠷽,C01308,正字 ,C01308,𠷽
𠷟,C01309,正字 ,C01309,𠷟
㗀,C01310,正字 ,C01310,㗀
𠷍,C01311,正字 ,C01311,𠷍
喛,C01312,正字 ,C01312,喛
𠶸,C01313,正字 ,C01313,𠶸
喠,C01314,正字 ,C01314,喠
𠷂,C01315,正字 ,C01315,𠷂
𠷊,C01316,正字 ,C01316,𠷊
𠷈,C01317,正字 ,C01317,𠷈
哷,C01317-002,異體字 ,C01317,𠷈
𠻜,C01317-003,異體字 ,C01317,𠷈
㖹,C01318,正字 ,C01318,㖹
𠸲,C01319,正字 ,C01319,𠸲
𠸭,C01320,正字 ,C01320,𠸭
㗊,C01321,正字 ,C01321,㗊
󰺐,C01321-001,異體字 ,C01321,㗊
𠷒,C01322,正字 ,C01322,𠷒
𠸱,C01323,正字 ,C01323,𠸱
𠷓,C01324,正字 ,C01324,𠷓
𠸮,C01325,正字 ,C01325,𠸮
喎,C01326,正字 ,C01326,喎
𠷏,C01327,正字 ,C01327,𠷏
𠷞,C01328,正字 ,C01328,𠷞
𠹁,C01329,正字 ,C01329,𠹁
嗍,C01330,正字 ,C01330,嗍
𠸷,C01331,正字 ,C01331,𠸷
嗙,C01332,正字 ,C01332,嗙
𠹋,C01333,正字 ,C01333,𠹋
𠹔,C01334,正字 ,C01334,𠹔
𠻎,C01335,正字 ,C01335,𠻎
𠻐,C01336,正字 ,C01336,𠻐
㗕,C01337,正字 ,C01337,㗕
嗪,C01338,正字 ,C01338,嗪
𠸹,C01339,正字 ,C01339,𠸹
㖪,C01339-001,異體字 ,C01339,𠸹
喐,C01339-002,異體字 ,C01339,𠸹
𠹤,C01340,正字 ,C01340,𠹤
𠻏,C01341,正字 ,C01341,𠻏
㗘,C01342,正字 ,C01342,㗘
𠽢,C01342-001,異體字 ,C01342,㗘
𪙍,C01342-002,異體字 ,C01342,㗘
𪚂,C01342-003,異體字 ,C01342,㗘
𪚈,C01342-004,異體字 ,C01342,㗘
㗚,C01343,正字 ,C01343,㗚
𠹆,C01344,正字 ,C01344,𠹆
𠹦,C01345,正字 ,C01345,𠹦
㗪,C01345-001,異體字 ,C01345,𠹦
𠹖,C01346,正字 ,C01346,𠹖
𠹀,C01347,正字 ,C01347,𠹀
𠸸,C01348,正字 ,C01348,𠸸
㗔,C01349,正字 ,C01349,㗔
𠹃,C01350,正字 ,C01350,𠹃
𧪪,C01350-001,異體字 ,C01350,𠹃
𠹊,C01351,正字 ,C01351,𠹊
𠹘,C01352,正字 ,C01352,𠹘
𠹥,C01353,正字 ,C01353,𠹥
嗗,C01354,正字 ,C01354,嗗
𠹚,C01355,正字 ,C01355,𠹚
𠹛,C01356,正字 ,C01356,𠹛
𠹕,C01357,正字 ,C01357,𠹕
嗘,C01358,正字 ,C01358,嗘
𠳸,C01358-001,異體字 ,C01358,嗘
𠹐,C01359,正字 ,C01359,𠹐
𠹌,C01360,正字 ,C01360,𠹌
嗂,C01361,正字 ,C01361,嗂
嗂,C01361-001,異體字 ,C01361,嗂
𠿌,C01361-003,異體字 ,C01361,嗂
󰴦,C01361-007,異體字 ,C01361,嗂
㗙,C01362,正字 ,C01362,㗙
𠴾,C01362-001,異體字 ,C01362,㗙
𠻍,C01363,正字 ,C01363,𠻍
𠹑,C01364,正字 ,C01364,𠹑
𠹇,C01365,正字 ,C01365,𠹇
𧪫,C01365-001,異體字 ,C01365,𠹇
㗓,C01366,正字 ,C01366,㗓
𠹓,C01367,正字 ,C01367,𠹓
𠹢,C01368,正字 ,C01368,𠹢
𠻌,C01369,正字 ,C01369,𠻌
㗗,C01370,正字 ,C01370,㗗
𠕩,C01370-001,異體字 ,C01370,㗗
㗧,C01372,正字 ,C01372,㗧
㗌,C01372-001,異體字 ,C01372,㗧
㖽,C01372-002,異體字 ,C01372,㗧
𠻪,C01373,正字 ,C01373,𠻪
嘙,C01374,正字 ,C01374,嘙
𠽜,C01375,正字 ,C01375,𠽜
𠻫,C01376,正字 ,C01376,𠻫
𠻤,C01377,正字 ,C01377,𠻤
嗻,C01378,正字 ,C01378,嗻
𠻞,C01379,正字 ,C01379,𠻞
𠻗,C01380,正字 ,C01380,𠻗
嘃,C01381,正字 ,C01381,嘃
𠻜,C01382,正字 ,C01382,𠻜
𠼘,C01383,正字 ,C01383,𠼘
㗦,C01384,正字 ,C01384,㗦
𠻠,C01385,正字 ,C01385,𠻠
嗹,C01386,正字 ,C01386,嗹
嘋,C01387,正字 ,C01387,嘋
𠻨,C01388,正字 ,C01388,𠻨
𠻧,C01389,正字 ,C01389,𠻧
𠻟,C01390,正字 ,C01390,𠻟
㗩,C01391,正字 ,C01391,㗩
𠻱,C01392,正字 ,C01392,𠻱
𠻬,C01393,正字 ,C01393,𠻬
𠼚,C01394,正字 ,C01394,𠼚
㗭,C01395,正字 ,C01395,㗭
㗢,C01396,正字 ,C01396,㗢
嘇,C01397,正字 ,C01397,嘇
㗫,C01398,正字 ,C01398,㗫
𡂠,C01398-001,異體字 ,C01398,㗫
󰸊,C01398-003,異體字 ,C01398,㗫
𠻦,C01399,正字 ,C01399,𠻦
𠻥,C01400,正字 ,C01400,𠻥
𠻡,C01401,正字 ,C01401,𠻡
㗨,C01402,正字 ,C01402,㗨
𧥤,C01402-001,異體字 ,C01402,㗨
㗬,C01403,正字 ,C01403,㗬
𡖹,C01403-001,異體字 ,C01403,㗬
𠽝,C01404,正字 ,C01404,𠽝
𠁷,C01405,正字 ,C01405,𠁷
𠼞,C01406,正字 ,C01406,𠼞
㗰,C01407,正字 ,C01407,㗰
𠾀,C01408,正字 ,C01408,𠾀
㗥,C01409,正字 ,C01409,㗥
𠽰,C01410,正字 ,C01410,𠽰
𠽾,C01411,正字 ,C01411,𠽾
𠾌,C01412,正字 ,C01412,𠾌
㗵,C01413,正字 ,C01413,㗵
噇,C01414,正字 ,C01414,噇
嘭,C01415,正字 ,C01415,嘭
𠽻,C01416,正字 ,C01416,𠽻
𠽦,C01417,正字 ,C01417,𠽦
𠽹,C01418,正字 ,C01418,𠽹
噔,C01419,正字 ,C01419,噔
󵦏,C01419-001,異體字 ,C01419,噔
㗲,C01420,正字 ,C01420,㗲
㕷,C01420-001,異體字 ,C01420,㗲
咟,C01420-002,異體字 ,C01420,㗲
𠽣,C01421,正字 ,C01421,𠽣
㗪,C01422,正字 ,C01422,㗪
𠿅,C01423,正字 ,C01423,𠿅
㗴,C01424,正字 ,C01424,㗴
󰵕,C01424-001,異體字 ,C01424,㗴
𠽫,C01425,正字 ,C01425,𠽫
,C01425-001,異體字 ,C01425,𠽫
嘪,C01426,正字 ,C01426,嘪
𠽭,C01427,正字 ,C01427,𠽭
𠽯,C01427-001,異體字 ,C01427,𠽭
𠽮,C01427-002,異體字 ,C01427,𠽭
噃,C01428,正字 ,C01428,噃
𠽲,C01429,正字 ,C01429,𠽲
𡂑,C01429-001,異體字 ,C01429,𠽲
𠽳,C01429-002,異體字 ,C01429,𠽲
󷐊,C01429-003,異體字 ,C01429,𠽲
𠽩,C01430,正字 ,C01430,𠽩
𠽶,C01431,正字 ,C01431,𠽶
嘺,C01432,正字 ,C01432,嘺
𠽵,C01433,正字 ,C01433,𠽵
𡁄,C01433-001,異體字 ,C01433,𠽵
󺂉,C01433-002,異體字 ,C01433,𠽵
󰸙,C01433-003,異體字 ,C01433,𠽵
㗱,C01434,正字 ,C01434,㗱
𠾉,C01435,正字 ,C01435,𠾉
𠭵,C01435-003,異體字 ,C01435,𠾉
𠷎,C01435-004,異體字 ,C01435,𠾉
𠿆,C01436,正字 ,C01436,𠿆
𠾥,C01437,正字 ,C01437,𠾥
嘼,C01438,正字 ,C01438,嘼
𠾧,C01438-001,異體字 ,C01438,嘼
𠏧,C01439,正字 ,C01439,𠏧
𠽪,C01440,正字 ,C01440,𠽪
㘂,C01441,正字 ,C01441,㘂
噷,C01442,正字 ,C01442,噷
𠿞,C01443,正字 ,C01443,𠿞
󷐍,C01443-001,異體字 ,C01443,𠿞
𡅹,C01443-002,異體字 ,C01443,𠿞
𠿗,C01444,正字 ,C01444,𠿗
𠿓,C01445,正字 ,C01445,𠿓
𧬩,C01445-001,異體字 ,C01445,𠿓
𠿤,C01446,正字 ,C01446,𠿤
󰮚,C01446-001,異體字 ,C01446,𠿤
𠿎,C01447,正字 ,C01447,𠿎
𡁑,C01447-001,異體字 ,C01447,𠿎
𠿣,C01448,正字 ,C01448,𠿣
㗾,C01449,正字 ,C01449,㗾
吙,C01449-001,異體字 ,C01449,㗾
𠿝,C01450,正字 ,C01450,𠿝
𠿑,C01451,正字 ,C01451,𠿑
𡀺,C01452,正字 ,C01452,𡀺
󷐪,C01452-001,異體字 ,C01452,𡀺
𠿺,C01453,正字 ,C01453,𠿺
㗿,C01454,正字 ,C01454,㗿
噧,C01455,正字 ,C01455,噧
䜕,C01455-002,異體字 ,C01455,噧
𡂖,C01455-003,異體字 ,C01455,噧
𠿛,C01456,正字 ,C01456,𠿛
𠿖,C01457,正字 ,C01457,𠿖
𠿠,C01458,正字 ,C01458,𠿠
𡅺,C01458-001,異體字 ,C01458,𠿠
㗻,C01459,正字 ,C01459,㗻
㘁,C01460,正字 ,C01460,㘁
㗼,C01461,正字 ,C01461,㗼
𡁖,C01461-001,異體字 ,C01461,㗼
㱉,C01461-002,異體字 ,C01461,㗼
󰵩,C01461-004,異體字 ,C01461,㗼
𠿔,C01462,正字 ,C01462,𠿔
㘉,C01463,正字 ,C01463,㘉
󰴡,C01463-001,異體字 ,C01463,㘉
𠿈,C01464,正字 ,C01464,𠿈
𠹠,C01465-001,異體字 ,C01465,
󰸛,C01465-003,異體字 ,C01465,
𠿋,C01466,正字 ,C01466,𠿋
󰴂,C01466-001,異體字 ,C01466,𠿋
𠿡,C01467,正字 ,C01467,𠿡
噻,C01468,正字 ,C01468,噻
𠿉,C01469,正字 ,C01469,𠿉
𠿟,C01470,正字 ,C01470,𠿟
㚡,C01471,正字 ,C01471,㚡
𠿕,C01472,正字 ,C01472,𠿕
𡰑,C01472-001,異體字 ,C01472,𠿕
𡰘,C01472-002,異體字 ,C01472,𠿕
髚,C01472-003,異體字 ,C01472,𠿕
𠿻,C01472-004,異體字 ,C01472,𠿕
𡁗,C01472-005,異體字 ,C01472,𠿕
𡀼,C01473,正字 ,C01473,𡀼
󷐑,C01473-001,異體字 ,C01473,𡀼
𠿏,C01475,正字 ,C01475,𠿏
𡁈,C01476,正字 ,C01476,𡁈
𡅼,C01476-001,異體字 ,C01476,𡁈
𡁁,C01477,正字 ,C01477,𡁁
,C01477-001,異體字 ,C01477,𡁁
,C01477-002,異體字 ,C01477,𡁁
𡂋,C01478,正字 ,C01478,𡂋
㘇,C01479,正字 ,C01479,㘇
𡁆,C01480,正字 ,C01480,𡁆
㘆,C01481,正字 ,C01481,㘆
󸮋,C01481-001,異體字 ,C01481,㘆
嚂,C01482,正字 ,C01482,嚂
㘕,C01482-001,異體字 ,C01482,嚂
𡅞,C01482-002,異體字 ,C01482,嚂
󷐘,C01482-003-1,異體字 ,C01482,嚂
󰺈,C01482-004-1,異體字 ,C01482,嚂
󷎨,C01482-006,異體字 ,C01482,嚂
㘈,C01483,正字 ,C01483,㘈
󰰞,C01483-001,異體字 ,C01483,㘈
嚈,C01484,正字 ,C01484,嚈
𡁓,C01485,正字 ,C01485,𡁓
𧭌,C01485-001,異體字 ,C01485,𡁓
噾,C01486,正字 ,C01486,噾
𠽨,C01486-001,異體字 ,C01486,噾
𡃢,C01487,正字 ,C01487,𡃢
󺂇,C01487-001,異體字 ,C01487,𡃢
󰹠,C01487-002,異體字 ,C01487,𡃢
𡀿,C01488,正字 ,C01488,𡀿
󰷤,C01488-001,異體字 ,C01488,𡀿
𡁕,C01489,正字 ,C01489,𡁕
噿,C01490,正字 ,C01490,噿
嚁,C01491,正字 ,C01491,嚁
